('1.050', '2.010')
('2.340', '8.070')
('8.070', '9.180')
('9.750', '12.150')
('12.210', '14.610')
('14.610', '17.250')
('18.000', '19.110')
('19.170', '23.640')
('23.640', '24.870')
('25.050', '28.890')
('28.980', '30.180')
('30.180', '32.700')
('32.700', '35.370')
('36.390', '41.040')
('41.040', '42.000')
('42.360', '44.910')
('46.710', '52.440')
('52.560', '56.070')
('56.640', '62.640')
('63.330', '64.440')
('64.440', '70.350')
('70.620', '73.950')
('73.950', '76.440')
('78.060', '82.350')
('83.070', '85.800')
('86.010', '88.800')
('88.800', '89.490')
('89.490', '92.490')
('93.450', '97.110')
('97.200', '99.150')
('99.390', '102.780')
('102.780', '104.850')
('106.200', '110.100')
('110.400', '111.870')
('112.020', '113.910')
('114.120', '118.770')
('121.110', '124.110')
('124.170', '128.760')
('129.150', '133.230')
('133.470', '137.760')
('137.820', '141.810')
('142.320', '147.360')
('147.870', '153.480')
('153.480', '155.160')
('155.160', '156.660')
('156.720', '158.340')
('158.340', '158.970')
('158.970', '159.720')
('159.750', '161.910')
('162.780', '169.710')
('169.710', '171.810')
('171.870', '174.270')
('174.270', '176.550')
('177.060', '179.820')
('179.970', '185.310')
('185.340', '186.780')
('186.780', '189.240')
('190.050', '194.730')
('194.880', '196.500')
('196.830', '199.590')
('200.490', '202.950')
('203.010', '207.270')
('208.620', '211.050')
('211.230', '213.120')
('213.600', '214.590')
('214.920', '218.730')
('218.730', '219.330')
('219.330', '220.320')
('220.320', '223.050')
('223.290', '225.690')
('225.960', '228.810')
('228.810', '230.610')
('231.240', '234.000')
('234.090', '235.860')
('236.070', '238.320')
('238.410', '240.750')
('240.900', '242.940')
('243.270', '248.010')
('249.420', '253.800')
('254.220', '255.570')
('255.600', '258.900')
('259.560', '264.300')
('264.300', '265.140')
('265.290', '269.550')
('270.540', '274.380')
('274.380', '276.000')
('276.180', '277.260')
('277.440', '278.610')
('278.610', '279.840')
('279.840', '281.790')
('282.000', '285.660')
('286.650', '288.750')
('288.900', '290.340')
('290.430', '292.020')
('292.020', '294.690')
('294.870', '296.910')
('297.810', '299.100')
('299.100', '301.890')
('301.890', '306.270')
('307.230', '309.090')
('309.090', '310.890')
('310.980', '314.760')
('317.430', '319.890')
('319.890', '321.570')
('321.870', '323.610')
('323.640', '325.500')
('325.530', '327.330')
('327.870', '329.400')
('330.120', '333.510')
('334.080', '337.230')
('337.500', '340.650')
('340.830', '342.330')
('346.110', '347.340')
('347.520', '349.440')
('349.620', '351.120')
('351.120', '351.720')
('351.900', '353.250')
('353.610', '354.360')
('354.480', '358.590')

