('0.840', '1.800')
('1.890', '7.230')
('7.230', '8.880')
('8.970', '12.360')
('13.140', '19.230')
('19.230', '21.810')
('21.810', '24.480')
('25.140', '30.750')
('30.990', '33.750')
('33.750', '36.120')
('36.570', '39.390')
('41.820', '44.010')
('44.130', '50.820')
('51.870', '57.120')
('57.420', '59.430')
('59.460', '61.530')
('62.010', '63.300')
('63.420', '65.640')
('66.210', '69.480')
('70.050', '74.550')
('74.760', '77.940')
('78.390', '83.310')
('83.460', '86.100')
('87.360', '89.490')
('89.490', '91.950')
('91.950', '93.870')
('94.110', '95.310')
('95.340', '96.180')
('96.180', '98.490')
('98.790', '99.930')
('100.800', '103.950')
('104.370', '105.840')
('105.840', '106.650')
('106.650', '110.070')
('110.580', '111.300')
('112.740', '113.700')
('113.700', '114.930')
('115.500', '118.260')
('118.260', '120.120')
('120.240', '121.020')
('121.170', '123.360')
('123.540', '126.450')
('126.780', '127.590')
('128.340', '130.200')
('130.710', '133.710')
('134.220', '137.610')
('137.610', '139.890')
('139.980', '141.600')
('142.020', '144.420')

