('0.000', '5.250')
('8.220', '14.670')
('15.030', '29.070')
('29.130', '34.230')
('34.260', '36.450')
('36.630', '48.900')
('48.900', '56.310')
('56.490', '64.590')
('64.830', '71.070')
('71.190', '76.500')
('76.530', '81.120')
('81.120', '86.460')
('86.610', '95.910')
('95.910', '98.730')
('98.820', '106.920')
('106.920', '108.270')
('108.270', '114.360')
('114.390', '117.360')
('117.360', '120.780')
('121.020', '129.210')
('129.300', '137.820')
('137.820', '143.100')
('143.160', '146.370')
('146.370', '148.500')
('148.620', '149.820')
('149.820', '154.110')
('154.290', '158.070')
('158.250', '161.310')
('161.310', '163.200')
('163.290', '166.470')
('167.040', '167.670')
('167.700', '168.810')
('169.290', '170.490')

