('0.030', '26.310')
('27.600', '28.410')
('28.500', '31.050')
('31.470', '34.770')
('34.800', '36.600')
('36.600', '39.930')
('39.930', '41.460')
('41.790', '43.350')
('43.350', '45.150')
('45.180', '46.650')
('46.650', '48.750')
('48.750', '50.010')
('50.100', '55.860')
('56.370', '60.930')
('61.110', '63.030')
('63.420', '66.180')
('66.540', '67.980')
('67.980', '73.410')
('73.830', '75.690')
('75.690', '80.940')
('81.000', '82.860')
('83.220', '84.690')
('84.690', '87.480')
('87.930', '88.890')
('88.890', '92.940')
('93.030', '95.160')
('95.280', '97.920')
('98.430', '100.500')
('100.590', '104.430')
('104.610', '105.840')
('106.740', '107.640')
('107.640', '111.000')
('111.150', '114.900')
('115.140', '116.430')
('116.490', '118.560')
('119.340', '120.840')
('120.840', '123.240')
('123.450', '125.550')
('125.940', '134.880')
('135.090', '139.770')
('139.770', '141.540')
('141.540', '143.670')
('143.670', '144.450')
('144.450', '145.830')
('146.550', '148.350')
('148.410', '149.160')
('149.160', '150.120')
('150.420', '151.860')
('151.890', '153.120')
('153.210', '156.510')
('156.870', '160.080')
('160.170', '164.970')
('165.060', '166.020')
('166.020', '167.700')
('168.330', '171.390')
('171.390', '174.510')
('175.380', '177.420')
('177.540', '180.690')
('180.720', '182.010')
('182.340', '183.930')
('184.890', '187.980')
('187.980', '190.740')
('190.770', '192.330')
('192.480', '193.830')
('194.130', '195.840')
('195.900', '196.950')
('198.150', '202.710')
('202.710', '203.520')
('203.520', '206.310')
('206.310', '207.000')
('207.000', '207.840')
('207.930', '209.610')
('209.610', '211.770')
('212.670', '214.890')
('214.890', '218.250')
('218.250', '220.530')
('220.710', '221.880')
('223.380', '225.840')
('226.590', '227.910')
('228.510', '230.340')
('230.460', '231.540')
('231.570', '234.660')
('235.380', '238.380')
('238.380', '239.700')
('239.940', '240.720')
('240.720', '242.460')
('243.030', '245.790')
('246.300', '247.890')
('248.460', '249.330')
('249.330', '250.260')
('250.920', '252.210')
('252.210', '253.050')
('253.050', '255.210')
('255.720', '258.360')
('258.600', '261.270')
('261.270', '262.890')
('262.920', '263.730')
('263.730', '266.040')
('266.040', '268.500')
('268.560', '269.430')
('272.160', '274.140')
('274.170', '276.390')
('276.480', '278.910')
('278.970', '282.720')
('283.830', '285.990')
('286.050', '289.020')
('289.140', '293.460')
('293.670', '295.620')
('295.830', '297.720')
('297.900', '299.370')
('299.610', '300.780')
('301.200', '302.190')
('303.540', '304.800')
('304.800', '307.380')
('307.380', '311.310')
('312.540', '314.220')
('314.850', '317.730')
('317.850', '318.810')
('318.810', '320.310')
('320.310', '321.510')
('321.840', '322.620')
('322.800', '323.820')
('323.970', '325.110')
('325.140', '326.220')
('327.390', '328.530')
('328.770', '329.940')

