('0.060', '26.190')
('26.250', '30.810')
('30.810', '35.250')
('35.250', '39.300')
('39.300', '40.440')
('40.500', '44.070')
('44.250', '49.860')
('49.860', '51.090')
('51.090', '54.540')
('54.540', '56.940')
('57.270', '62.910')
('63.090', '80.040')
('80.640', '81.480')
('82.170', '83.730')
('85.200', '87.510')
('88.260', '89.610')
('89.730', '94.950')
('95.100', '98.490')
('98.550', '101.130')
('101.490', '103.650')
('103.800', '104.400')
('104.850', '107.850')
('108.990', '110.580')
('111.300', '111.900')
('111.900', '114.390')
('115.140', '117.690')
('118.560', '119.220')
('119.910', '121.080')
('121.230', '121.890')
('121.920', '122.730')
('122.730', '124.110')
('124.260', '125.010')
('125.130', '126.000')
('126.630', '127.260')
('128.070', '130.560')
('130.860', '132.000')
('132.840', '134.010')
('134.220', '135.000')
('135.210', '141.210')
('141.420', '142.020')
('142.290', '144.180')
('144.300', '145.020')
('145.380', '146.790')
('146.970', '149.790')
('149.850', '151.110')
('151.260', '152.190')
('152.850', '155.940')
('156.090', '157.170')
('157.380', '159.030')
('159.780', '164.580')
('164.730', '165.420')
('166.710', '167.430')
('167.460', '168.330')
('168.690', '170.370')
('170.370', '171.660')
('171.750', '175.530')
('176.340', '179.820')
('181.260', '182.160')
('182.580', '183.810')
('184.230', '186.930')
('188.700', '189.630')
('190.320', '191.370')
('191.730', '193.320')
('193.650', '194.520')
('195.360', '198.360')
('199.020', '200.310')
('202.020', '203.010')
('203.070', '204.420')
('207.210', '210.750')
('210.960', '211.830')
('211.830', '212.760')
('212.880', '214.830')
('215.760', '217.800')
('218.130', '222.630')
('222.690', '223.860')
('227.340', '228.240')
('228.510', '229.200')
('231.780', '232.740')
('235.500', '237.330')
('238.230', '239.580')
('243.000', '244.110')
('244.950', '248.130')
('248.970', '249.630')

