('0.000', '6.030')
('10.200', '13.650')
('14.250', '17.040')
('17.340', '21.360')
('23.640', '25.710')
('25.920', '32.010')
('32.130', '33.960')
('34.200', '34.980')
('35.670', '37.740')
('37.740', '39.840')
('39.840', '41.220')
('41.370', '43.740')
('45.360', '48.090')
('48.090', '49.890')
('50.490', '53.310')
('54.300', '57.270')
('57.840', '59.190')
('59.340', '62.250')
('63.210', '64.260')
('65.610', '67.500')
('67.710', '68.430')
('68.490', '70.950')
('70.950', '72.750')
('72.810', '74.670')
('75.660', '76.680')
('76.860', '79.680')
('80.010', '81.900')
('82.230', '84.990')
('85.500', '86.490')
('87.000', '91.230')
('91.590', '94.530')
('94.770', '95.820')
('96.030', '97.050')
('97.050', '99.480')
('100.320', '102.330')
('102.810', '105.060')
('106.560', '109.830')
('109.830', '112.980')
('113.370', '116.340')
('118.470', '121.140')
('122.100', '123.060')
('123.360', '125.040')
('125.280', '126.930')
('127.260', '131.070')
('132.750', '135.540')
('135.600', '137.130')
('137.490', '140.340')
('141.000', '144.420')
('144.510', '146.100')
('146.280', '147.690')
('149.070', '152.820')
('154.170', '156.780')
('157.770', '159.240')
('159.600', '161.850')
('162.060', '165.840')
('167.070', '169.650')
('169.890', '173.280')
('178.230', '180.090')
('180.510', '181.260')
('181.260', '182.220')
('182.310', '184.320')
('184.350', '185.280')
('186.030', '189.480')
('190.140', '192.630')
('192.900', '194.460')
('194.520', '195.870')
('196.080', '198.090')
('198.300', '198.900')
('199.110', '200.610')
('201.660', '203.460')
('203.490', '205.260')
('205.740', '207.990')
('208.680', '211.620')
('211.830', '213.690')
('213.840', '214.440')
('214.740', '217.560')
('217.680', '219.120')
('219.120', '221.010')
('221.490', '223.830')
('224.160', '226.290')
('226.350', '229.830')
('230.070', '234.030')
('234.210', '236.190')
('236.640', '238.050')
('238.050', '239.130')
('239.310', '241.290')
('241.290', '243.600')
('244.800', '247.470')
('247.530', '248.910')
('248.910', '250.380')
('250.470', '251.820')
('252.390', '253.770')
('254.010', '256.320')
('256.560', '258.480')
('258.780', '259.860')
('260.040', '263.310')
('264.810', '266.640')
('266.880', '269.430')
('269.790', '273.930')
('274.920', '276.210')
('276.210', '277.140')
('277.560', '279.060')
('279.090', '280.320')
('280.500', '281.460')
('281.760', '284.190')
('284.940', '287.070')
('288.360', '289.590')
('289.590', '295.770')
('295.770', '296.640')
('296.640', '298.170')
('299.340', '300.990')
('301.530', '303.150')
('305.220', '306.030')
('306.060', '306.990')
('307.200', '307.860')
('307.920', '312.720')
('314.220', '317.550')
('318.180', '319.080')
('319.530', '321.090')
('321.540', '323.400')
('323.460', '325.410')
('327.270', '327.960')
('327.990', '331.260')
('331.380', '332.040')
('332.340', '334.230')
('334.230', '335.250')
('336.180', '339.480')
('339.510', '340.770')
('341.880', '345.330')
('345.450', '346.590')
('346.680', '348.810')
('350.130', '352.860')
('352.860', '353.460')
('353.460', '354.720')
('355.620', '357.720')
('359.370', '361.230')
('361.650', '363.150')
('363.450', '367.500')
('367.710', '369.060')
('369.330', '370.110')
('370.110', '372.960')
('374.280', '375.960')
('376.230', '380.160')
('380.220', '383.100')
('384.780', '386.700')
('386.700', '389.670')
('390.210', '391.770')
('393.000', '396.090')
('396.480', '397.680')
('398.190', '399.750')
('400.170', '402.420')
('403.140', '403.800')
('404.100', '407.940')
('408.450', '411.480')
('411.630', '413.190')
('413.490', '414.840')
('415.710', '418.890')
