('0.270', '5.430')
('6.090', '21.600')
('21.750', '29.520')
('29.820', '33.840')
('33.930', '39.330')
('39.540', '43.680')
('43.800', '46.620')
('46.680', '49.230')
('49.230', '50.700')
('50.730', '51.570')
('51.750', '54.090')
('54.210', '58.470')
('58.470', '60.060')
('60.210', '66.450')
('66.600', '68.610')
('68.700', '74.010')
('74.340', '77.880')
('78.030', '79.920')
('79.950', '82.890')
('82.950', '86.040')
('86.190', '90.540')
('90.570', '93.570')
('93.690', '96.480')
('96.570', '99.150')
('99.330', '101.820')
('102.090', '103.380')
('103.380', '103.980')
('104.040', '105.930')
('106.110', '108.480')
('108.480', '110.100')
('110.460', '113.370')
('113.430', '117.510')
('118.080', '120.810')
('121.110', '123.480')
('123.720', '127.800')
('128.160', '132.960')
('133.050', '138.510')
('138.510', '140.850')
('140.850', '148.920')
('149.100', '151.050')
('151.050', '154.920')
('158.880', '160.200')
('161.610', '163.110')
('163.320', '163.950')
('164.700', '165.630')
('165.630', '166.560')
('166.710', '168.060')
('168.180', '170.010')
('170.430', '172.650')
('172.650', '173.790')
('174.030', '175.110')
('175.110', '176.580')
('177.180', '177.900')
('178.980', '180.390')
('180.390', '181.860')
('183.600', '184.470')
('185.670', '186.420')
('187.380', '187.980')
('188.220', '190.350')
('190.560', '192.030')
('192.090', '192.780')
('193.080', '194.190')
('194.190', '195.330')
('196.650', '198.390')
('198.570', '199.380')
('199.410', '200.820')
('203.070', '203.700')
('203.880', '206.790')
('207.270', '208.710')
('210.030', '212.580')
('212.790', '214.320')
('214.350', '215.250')
('215.610', '216.210')
('216.210', '217.200')
('218.400', '220.350')
('220.500', '221.730')
('221.970', '222.960')
('222.990', '223.830')
('224.100', '225.900')
('225.900', '227.040')
('227.160', '228.090')
('228.120', '228.720')
('229.320', '231.780')
('232.230', '233.310')
('233.760', '234.630')
('234.840', '236.520')
('238.710', '239.970')
('240.030', '241.530')
('244.680', '246.180')
('247.710', '248.820')
('251.910', '252.930')
('252.930', '254.280')
('254.280', '254.880')
('254.910', '257.010')
('257.040', '259.560')
('261.240', '263.880')
('266.700', '268.140')
('269.520', '270.270')
('270.420', '271.740')
('272.670', '273.270')
('276.960', '280.230')
('280.230', '284.670')
('284.670', '286.050')
('286.050', '292.830')
('292.890', '294.390')
('294.390', '295.350')
('295.620', '302.580')
('302.580', '304.440')
('304.440', '308.850')
('308.910', '310.530')
('311.100', '313.320')
('313.620', '315.690')
('315.750', '319.590')
('319.770', '322.260')
('322.260', '324.000')
('324.480', '325.320')
('325.650', '338.490')
('338.670', '339.630')
('339.960', '341.490')
('342.720', '344.430')
('344.460', '345.960')
('346.650', '347.520')
('347.520', '348.780')
('349.410', '351.600')
('351.600', '354.240')
('354.270', '355.560')
('356.100', '357.030')
('357.150', '359.610')
('359.640', '361.200')
('361.200', '364.020')
('364.140', '365.760')
('365.910', '366.990')
('366.990', '368.640')
('368.640', '370.500')
('370.530', '373.890')
('374.070', '378.750')
('378.840', '380.190')
('380.610', '384.540')
('385.410', '388.860')
('390.270', '391.830')
('391.830', '393.990')
('393.990', '395.670')
('396.150', '397.590')
('397.680', '405.480')
('406.110', '406.770')
('407.880', '408.900')
('410.040', '411.450')
('411.900', '413.520')
('413.940', '414.870')
('414.990', '415.590')
('415.620', '417.060')
('417.360', '420.360')
('420.960', '423.240')
('423.330', '425.220')
('425.220', '426.120')
('426.450', '427.410')
('427.680', '428.610')
('430.290', '431.880')
('432.810', '435.120')
('435.390', '436.320')
('436.920', '439.110')
('440.100', '441.510')
('441.780', '443.640')
('445.020', '446.730')
('446.820', '449.580')
('449.910', '450.750')

