('0.060', '26.340')
('26.940', '34.440')
('34.590', '36.780')
('36.780', '40.530')
('40.620', '41.730')
('41.730', '44.670')
('44.670', '45.840')
('45.960', '49.530')
('49.650', '53.040')
('53.130', '54.540')
('54.540', '57.600')
('57.600', '58.740')
('59.430', '64.200')
('64.200', '64.950')
('64.950', '72.720')
('72.720', '76.830')
('77.220', '79.020')
('79.080', '82.620')
('82.620', '85.560')
('85.590', '89.520')
('89.910', '92.640')
('92.640', '93.450')
('93.450', '96.990')
('96.990', '99.780')
('100.200', '109.230')
('109.590', '114.870')
('114.870', '118.020')
('118.020', '120.150')
('120.480', '122.850')
('123.780', '125.370')
('125.550', '130.080')
('130.470', '132.990')
('132.990', '134.010')
('134.070', '138.150')
('138.210', '140.400')
('140.520', '142.080')
('142.350', '144.690')
('144.690', '147.480')
('147.930', '152.820')
('153.090', '153.840')
('153.840', '156.930')
('158.100', '161.280')
('161.280', '161.940')
('162.150', '164.070')
('164.130', '165.330')
('165.390', '166.110')
('166.110', '167.070')
('167.160', '168.390')
('168.510', '169.890')
('170.580', '174.510')
('174.510', '175.560')
('175.590', '176.490')
('176.490', '177.210')
('177.210', '179.790')
('180.600', '184.410')
('184.410', '186.330')
('186.900', '187.500')
('187.740', '190.500')
('190.680', '192.510')
('192.660', '193.470')
('193.470', '195.450')
('195.480', '196.410')
('197.550', '198.990')
('199.080', '200.250')
('201.480', '202.260')
('202.470', '203.910')
('204.090', '205.080')
('205.380', '206.820')
('207.000', '207.900')
('207.900', '209.910')
('210.210', '211.890')
('211.980', '212.790')
('213.330', '215.520')
('215.520', '216.600')
('216.600', '218.220')
('218.220', '220.770')
('220.890', '222.990')
('223.470', '225.180')
('225.180', '227.070')
('227.370', '229.800')
('229.860', '231.570')
('231.600', '232.710')
('233.190', '234.810')
('235.290', '236.130')
('237.150', '237.900')
('237.900', '238.800')
('240.600', '242.670')
('243.510', '245.310')
('245.430', '246.360')
('247.050', '247.980')
('248.250', '248.880')
('248.880', '250.080')
('250.440', '251.850')
('253.470', '255.060')
('255.060', '256.290')
('256.620', '258.120')
('259.200', '260.550')
('260.580', '261.720')
('261.810', '262.590')
('262.650', '263.400')
('264.330', '265.830')
('266.310', '267.690')
('267.870', '269.010')
('269.250', '270.210')
('270.360', '273.030')
('273.210', '275.340')
('275.700', '279.150')
('280.140', '282.360')
('283.890', '285.360')
('285.420', '286.050')
('287.430', '289.200')
('290.460', '291.960')
('292.920', '294.000')
('294.180', '294.930')
('295.380', '298.530')
('299.220', '301.020')
('301.320', '302.640')
('304.620', '305.550')
('305.610', '308.220')
('308.790', '310.200')
('310.560', '312.600')
('312.930', '313.980')
('313.980', '314.940')
('315.330', '315.990')
('316.290', '317.220')
('318.150', '319.440')
('319.440', '321.120')
('321.870', '323.070')
('323.310', '323.940')
('324.420', '326.580')
('326.700', '327.900')
('328.200', '329.760')
('330.330', '332.400')
('332.940', '334.470')
('334.530', '335.760')
('335.760', '336.780')
('336.810', '338.820')
('339.030', '340.380')
('341.190', '343.770')
('343.830', '344.610')
('345.570', '347.160')
('347.460', '348.270')
('349.140', '349.800')
('349.860', '351.600')
('352.710', '354.240')
('354.900', '355.920')
('355.950', '357.870')
('358.020', '359.070')
('359.550', '361.620')
('361.950', '362.790')
('362.790', '363.960')
('364.530', '365.490')
('365.790', '367.200')
('368.010', '369.810')
('370.290', '371.040')
('371.460', '372.390')
('372.570', '373.440')

