('0.120', '21.030')
('22.800', '23.700')
('24.600', '25.320')
('25.320', '27.360')
('27.390', '31.350')
('31.410', '36.450')
('36.450', '41.490')
('41.490', '43.050')
('43.050', '44.880')
('44.970', '51.240')
('51.240', '54.930')
('55.110', '56.760')
('57.240', '59.460')
('59.490', '62.700')
('62.880', '65.190')
('65.310', '68.460')
('68.550', '73.380')
('73.650', '75.240')
('75.390', '77.880')
('77.970', '78.690')
('78.720', '79.800')
('79.800', '81.150')
('81.240', '82.800')
('83.070', '84.090')
('84.390', '86.340')
('86.370', '88.740')
('89.190', '91.020')
('91.080', '92.760')
('92.760', '93.360')
('93.360', '94.590')
('94.740', '95.640')
('95.880', '96.690')
('96.690', '99.150')
('99.750', '100.890')
('102.240', '103.440')
('103.620', '106.080')
('106.140', '107.100')
('107.160', '108.240')
('108.900', '109.530')
('110.580', '111.630')
('112.320', '113.280')
('115.860', '116.970')
('117.690', '118.980')
('121.320', '122.700')
('125.310', '126.630')
('127.350', '128.190')
('128.670', '129.900')
('130.320', '131.010')
('131.190', '132.270')
('133.140', '134.700')
('135.240', '138.600')
('138.930', '140.220')
('140.310', '141.810')
('143.730', '145.020')
('148.890', '151.080')
('151.800', '152.550')
('152.670', '155.490')
('155.730', '156.690')
('157.020', '160.260')
('160.830', '162.360')
('164.700', '165.450')
('166.290', '169.380')
('169.650', '173.970')
('174.540', '175.770')
('176.580', '177.840')
('180.000', '180.960')
('182.190', '183.450')
('189.090', '189.930')
('190.980', '191.580')
('191.790', '192.420')
('194.670', '195.570')
('198.480', '199.260')
('200.400', '201.180')
('203.970', '204.660')
('205.710', '206.610')
('207.750', '208.380')
('210.270', '210.870')
('210.960', '211.620')
('212.910', '213.810')
('222.060', '223.140')
('224.310', '225.330')
('226.410', '227.010')
('227.280', '228.240')
('228.420', '229.170')
('233.460', '234.270')
('238.650', '239.550')
('240.870', '241.710')
('242.790', '244.080')
('245.340', '246.150')
('246.330', '247.080')
('248.400', '249.450')
('249.660', '250.260')
('250.530', '251.520')
('252.240', '253.860')
('254.070', '254.790')
('254.790', '255.870')
('257.400', '258.330')
('259.050', '259.680')
('259.860', '261.360')
('261.450', '262.950')
('263.700', '264.390')
('264.570', '265.320')
('265.710', '266.400')
('266.670', '267.930')
('267.990', '268.890')
('269.700', '270.570')
('272.280', '273.240')
('275.370', '276.180')
('276.690', '277.590')
('278.550', '279.660')
('281.790', '282.810')
('285.990', '286.590')
('287.520', '288.510')
('288.960', '289.710')
('289.980', '290.640')
('290.640', '291.390')
('292.740', '293.340')
('294.240', '294.900')
('295.020', '296.730')
('296.880', '297.600')
('297.870', '298.470')
('300.600', '301.860')
('302.880', '303.570')
('306.300', '307.110')
('307.350', '308.070')
('308.070', '309.060')
('310.050', '310.650')
('311.880', '312.690')
('313.950', '315.000')
('315.870', '316.650')
('320.370', '321.600')
('321.870', '322.530')
('322.980', '323.670')
('324.360', '325.080')
('325.860', '326.820')
('327.060', '327.750')
('328.350', '328.950')
('328.950', '330.300')
('330.300', '331.050')
('331.800', '332.790')
('334.200', '335.130')
('336.750', '337.590')
('339.420', '340.140')
('341.280', '342.810')
('343.200', '343.800')
('344.010', '345.030')
('346.620', '347.550')
('349.680', '350.640')
('352.230', '353.010')
('355.260', '356.040')
('359.790', '360.690')
('366.000', '366.600')
('373.800', '374.430')
('378.480', '379.110')
('379.620', '380.220')
('380.490', '381.090')
('386.880', '387.870')
('402.870', '403.470')
('405.210', '405.810')
('407.880', '410.610')
('411.420', '415.530')
('415.530', '417.330')
('417.390', '418.320')
('418.860', '425.040')
('425.040', '428.640')
('428.790', '429.990')
('430.050', '433.110')
('433.110', '435.570')
('435.570', '437.280')
('437.280', '438.900')
('438.900', '439.890')
('440.280', '442.020')
('442.710', '443.940')
('443.940', '445.470')
('445.890', '447.180')
('447.180', '450.480')
('450.870', '452.130')
('453.270', '455.910')

