('0.030', '26.310')
('26.970', '31.740')
('31.920', '34.320')
('34.320', '39.270')
('39.270', '41.550')
('41.550', '43.950')
('43.950', '48.240')
('48.390', '59.400')
('59.400', '61.890')
('61.950', '65.550')
('65.550', '70.200')
('70.200', '71.520')
('71.790', '74.310')
('74.340', '79.530')
('79.980', '87.510')
('87.510', '93.480')
('93.660', '97.020')
('97.020', '98.850')
('98.850', '102.030')
('102.030', '104.070')
('104.160', '107.400')
('107.430', '108.360')
('108.360', '110.010')
('110.250', '113.430')
('113.970', '118.770')
('118.800', '120.480')
('121.170', '126.690')
('126.930', '129.930')
('129.930', '134.970')
('134.970', '136.500')
('136.890', '138.660')
('139.650', '146.250')
('146.730', '148.830')
('148.830', '153.540')
('153.570', '154.830')
('154.830', '158.010')
('158.010', '159.840')
('160.110', '161.640')
('162.510', '166.170')
('166.590', '168.000')
('168.000', '168.900')
('168.990', '172.410')
('172.890', '174.330')
('175.860', '176.610')
('176.610', '178.380')
('178.440', '179.550')
('180.390', '183.600')
('183.600', '185.730')
('185.970', '192.060')
('192.060', '192.660')
('192.930', '200.010')
('200.010', '201.450')
('201.930', '203.760')
('206.370', '207.180')
('207.300', '208.410')
('208.440', '209.940')
('210.720', '213.120')
('213.150', '214.200')
('214.260', '215.070')
('215.070', '216.150')
('216.300', '217.830')
('217.830', '218.730')
('218.730', '219.630')
('219.930', '222.840')
('224.100', '225.720')
('225.840', '227.340')
('227.340', '228.840')
('229.590', '231.510')
('232.320', '235.110')
('235.140', '236.190')
('236.190', '237.060')
('237.150', '238.710')
('238.830', '240.030')
('240.030', '243.570')
('243.600', '244.740')
('245.130', '247.710')
('247.710', '249.030')
('249.900', '250.980')
('252.090', '253.350')
('253.350', '254.520')
('254.610', '256.980')
('256.980', '257.610')
('257.790', '259.200')
('259.740', '261.030')
('262.170', '266.130')

