('0.000', '15.510')
('15.750', '16.530')
('16.530', '18.780')
('18.990', '27.480')
('27.480', '29.220')
('29.220', '32.010')
('32.160', '34.560')
('34.620', '37.200')
('37.710', '42.690')
('43.110', '45.330')
('45.810', '46.500')
('46.890', '48.810')
('52.770', '57.120')
('57.210', '63.540')
('63.780', '64.530')
('64.620', '66.360')
('69.330', '70.200')
('70.230', '72.000')
('72.330', '74.490')
('74.550', '76.380')
('76.950', '78.120')
('79.080', '80.400')
('81.510', '82.950')
('85.080', '91.320')
('91.560', '95.190')
('96.090', '99.120')
('99.510', '101.610')
('101.610', '102.840')
('103.230', '104.460')
('105.270', '106.770')
('110.280', '111.480')
('111.480', '115.170')
('115.560', '117.750')
('118.290', '120.030')
('120.510', '124.800')
('124.830', '127.950')
('128.010', '131.850')
('132.960', '133.710')
('133.710', '135.690')
('135.840', '136.980')
('137.730', '138.540')
('138.630', '141.840')
('142.530', '143.760')
('144.120', '147.180')
('147.360', '149.280')
('149.310', '151.110')
('151.170', '152.010')
('152.880', '153.690')
('153.780', '158.640')
('158.820', '160.740')
('160.890', '162.270')
('163.710', '164.490')
('165.990', '169.680')
('169.680', '171.450')
('173.370', '174.420')
('177.000', '179.910')
('180.000', '183.810')
('184.800', '185.460')
('187.410', '190.410')
('191.130', '193.050')
('193.380', '194.610')
('195.270', '197.610')
('198.270', '199.890')
('200.040', '202.170')
('206.370', '207.510')
('208.110', '208.920')
('208.920', '210.540')
('210.780', '213.390')
('215.340', '218.190')
('218.490', '220.560')
('222.300', '222.930')
('225.450', '227.040')
('227.220', '229.260')
('229.290', '230.070')
('230.070', '230.880')
('232.110', '232.830')
('234.480', '235.230')
('235.470', '236.640')
('236.970', '237.960')
('238.350', '240.930')
('240.930', '247.890')
('247.890', '249.480')
('249.990', '250.710')
('250.800', '256.290')
('257.490', '258.420')
('258.630', '260.280')
('261.900', '263.190')
('263.550', '264.540')
('267.000', '268.740')
('269.520', '272.490')
('276.720', '277.320')
('277.560', '279.180')
('279.360', '280.230')
('280.320', '281.160')
('281.460', '283.170')
('283.950', '285.660')
('285.660', '286.800')
('287.070', '291.900')
('292.770', '293.580')
('293.880', '295.590')
('296.550', '300.090')
('300.630', '301.380')
('301.830', '302.910')
('303.570', '304.230')
('304.230', '306.000')
('306.000', '308.130')
('309.000', '309.960')
('310.350', '311.820')
('313.290', '315.780')
('316.200', '317.010')
('318.900', '319.590')
('320.940', '321.750')
('324.330', '326.190')
('326.340', '327.990')
('328.710', '332.610')
('333.840', '334.500')
('334.710', '335.610')
('336.030', '339.540')
('340.260', '340.950')
('340.950', '342.630')
('343.230', '344.370')
('345.390', '346.440')
('346.620', '348.270')
('349.560', '353.370')
('353.760', '356.520')
('356.520', '358.380')
('358.650', '363.480')
('363.570', '364.260')
('364.620', '365.280')
('365.880', '366.540')
('366.540', '370.080')
('370.710', '371.370')
('378.420', '379.680')
('382.080', '382.860')
('386.910', '387.780')
('387.780', '390.540')
('390.720', '394.560')
('395.160', '395.850')
('396.810', '400.770')
('401.100', '404.160')
('405.000', '405.750')
('405.750', '407.910')
('408.390', '409.290')
('409.380', '413.460')
('413.730', '415.170')
('416.550', '417.450')
('417.960', '418.770')
('419.490', '421.770')
('422.040', '422.820')
('422.820', '424.980')
('425.310', '430.680')
('431.010', '431.640')
('432.240', '432.960')
('433.650', '435.120')
('436.350', '443.010')
('443.010', '443.760')
('444.240', '445.740')
('446.610', '449.790')
('450.120', '450.810')
('450.870', '452.250')
('452.370', '453.030')
('455.580', '458.070')
('458.130', '460.710')
('462.270', '463.860')
('465.270', '465.960')
('466.140', '467.010')
('467.010', '469.080')
('469.080', '469.890')
('470.190', '471.780')
('471.840', '473.460')
('474.420', '475.140')
('475.140', '477.720')
('477.960', '478.770')
('480.990', '484.530')
('484.650', '485.910')
('485.970', '486.570')
('488.460', '489.150')
('489.360', '490.710')
('490.980', '492.090')
('492.120', '493.530')
('494.190', '495.300')
('495.330', '496.740')
('497.130', '497.760')
('498.840', '499.620')
('501.600', '503.190')
('503.550', '504.630')
('505.620', '506.340')
('509.700', '510.600')
('510.750', '511.920')
('512.640', '516.780')
('517.170', '522.390')
('522.630', '525.420')
('525.900', '526.650')
('526.650', '531.360')
('533.070', '534.420')
('534.420', '535.020')
('535.020', '537.600')
('538.380', '539.370')
('539.400', '541.470')
('541.620', '544.590')
('544.590', '548.610')
('548.850', '549.750')
('549.900', '550.560')
('550.560', '553.890')
('554.040', '557.040')
('557.130', '558.150')
('558.750', '559.800')
('559.800', '560.400')
('560.610', '561.660')

