('0.510', '1.350')
('1.440', '5.460')
('5.460', '9.480')
('10.350', '12.360')
('12.360', '14.010')
('14.250', '16.230')
('16.230', '18.630')
('18.780', '20.430')
('20.430', '22.770')
('23.370', '26.760')
('26.760', '28.320')
('28.830', '29.820')
('29.820', '31.110')
('31.170', '32.460')
('32.460', '35.370')
('36.870', '38.850')
('38.850', '42.240')
('42.480', '45.300')
('45.870', '49.710')
('49.710', '51.060')
('51.060', '53.400')
('53.880', '57.420')
('57.690', '62.460')
('62.940', '66.570')
('66.570', '67.560')
('68.250', '71.040')
('71.040', '71.940')
('71.940', '73.770')
('74.070', '75.210')
('75.210', '77.370')
('80.790', '84.630')
('84.900', '88.860')
('89.040', '97.980')
('98.460', '101.400')
('101.400', '105.720')
('105.720', '108.360')
('108.630', '111.330')
('111.330', '116.220')
('117.330', '120.600')
('120.720', '121.950')
('122.070', '123.480')
('123.510', '125.820')
('125.820', '127.860')
('127.860', '129.870')
('129.870', '130.860')
('130.950', '133.350')
('133.350', '134.670')
('134.670', '135.660')
('135.930', '136.800')
('137.040', '138.990')
('139.050', '141.030')
('141.300', '142.260')
('142.470', '143.370')
('143.430', '144.090')
('145.290', '150.240')
('151.680', '152.880')
('152.910', '155.250')
('155.250', '156.810')
('156.900', '157.620')
('157.830', '161.340')
('161.340', '163.650')
('164.400', '165.780')
('165.780', '169.890')
('169.890', '171.930')
('172.260', '175.320')
('175.410', '177.420')
('177.660', '180.810')
('180.870', '184.170')
('184.290', '187.950')
('188.130', '189.090')
('189.120', '190.500')
('190.560', '192.330')
('192.330', '193.470')
('193.620', '194.310')
('196.350', '197.550')
('197.760', '199.320')
('199.860', '201.480')
('201.480', '203.130')
('203.280', '205.080')
('205.080', '208.980')
('208.980', '211.050')
('211.080', '211.680')
('212.010', '215.070')
('215.070', '216.330')
('216.390', '218.280')
('218.490', '222.960')
('222.960', '223.680')
('224.640', '228.480')
('228.540', '232.770')
('233.190', '236.580')
('237.150', '241.710')
('241.800', '243.000')
('243.000', '243.840')
('243.840', '247.020')
('247.320', '249.360')
('249.720', '256.080')
('256.140', '257.880')
('259.170', '261.120')
('261.120', '264.000')
('264.000', '267.150')
('267.210', '268.020')
('268.500', '269.400')
('269.700', '271.500')
('271.770', '274.680')
('274.770', '276.090')
('276.390', '279.870')
('279.900', '287.910')
('288.240', '289.530')
('289.770', '295.260')
('295.260', '297.930')
('298.020', '300.990')
('301.200', '306.360')
('306.930', '308.700')
('309.180', '311.700')
('312.240', '313.860')
('314.280', '317.700')
('317.820', '319.350')
('319.530', '321.090')
('321.090', '323.490')
('323.490', '326.250')
('326.670', '329.070')
('329.250', '330.780')
('330.990', '332.760')
('332.790', '335.580')
('335.640', '337.140')
('337.440', '339.030')
('340.290', '341.700')
('341.700', '342.600')
('342.870', '343.500')
('343.500', '344.790')
('344.940', '346.320')
('346.320', '347.730')
('348.090', '349.380')
('349.800', '350.460')
('351.390', '351.990')
('352.590', '354.120')
('354.540', '358.230')
('358.440', '359.580')
('359.580', '360.180')
('360.570', '361.890')
('362.610', '363.510')
('363.540', '364.680')
('365.670', '367.380')
('367.890', '370.560')
('370.680', '371.670')
('371.940', '372.660')
('372.930', '374.310')
('375.750', '377.610')
('378.090', '379.200')
('379.980', '380.760')
('380.760', '381.510')
('384.120', '387.870')
('388.230', '389.280')
('389.430', '390.870')
('391.350', '392.100')
('392.370', '393.810')
('394.230', '395.100')
('395.340', '397.110')
('397.110', '398.700')
('399.090', '401.730')
('402.390', '404.580')
('404.640', '405.240')
('405.690', '408.600')
('409.050', '412.260')
('412.350', '413.280')
('413.580', '414.780')
('415.380', '417.720')
('418.200', '419.280')
('419.610', '420.900')
('420.960', '421.890')
('422.010', '423.330')
('424.380', '426.480')
('426.480', '428.550')
('428.880', '429.720')

