('0.000', '2.760')
('400.050', '402.180')
('402.270', '403.560')
('403.740', '405.210')
('405.420', '406.170')
('406.200', '407.010')
('407.100', '408.540')
('408.540', '409.590')
('409.890', '411.240')
('411.270', '413.190')
('415.110', '416.220')
('416.520', '418.140')
('419.130', '422.160')
('422.640', '423.570')
('423.810', '424.920')
('425.310', '426.450')
('427.110', '432.540')
('433.440', '434.460')
('434.760', '436.380')
('436.650', '437.760')
('438.210', '439.920')
('439.920', '442.590')
('442.980', '444.030')
('444.360', '445.650')
('445.710', '447.270')
('447.330', '448.980')
('449.130', '451.170')
('451.380', '453.210')
('453.450', '454.500')
('455.010', '457.560')
('459.720', '460.530')
('460.770', '462.870')
('462.960', '464.700')
('464.910', '465.720')
('466.200', '467.520')
('468.000', '469.350')
('470.280', '471.360')
('473.070', '475.710')
('477.600', '478.680')
('479.070', '480.240')
('481.290', '482.670')
('482.820', '484.140')
('484.590', '486.210')
('487.710', '489.270')
('490.710', '492.930')
('493.350', '494.610')
('494.790', '497.370')
('497.550', '500.640')
('501.120', '503.580')
('503.970', '505.230')
('505.230', '506.670')
('506.940', '508.080')
('508.770', '509.820')
('509.820', '511.350')
('512.010', '512.850')
('512.970', '514.020')
('515.700', '516.660')
('516.750', '517.740')
('518.040', '518.670')
('519.450', '520.440')
('520.530', '521.520')
('521.700', '522.600')
('523.920', '524.640')
('524.910', '525.900')
('526.170', '526.800')
('526.800', '528.000')
('528.120', '529.500')
('529.500', '530.580')
('530.910', '531.990')
('532.980', '534.030')
('535.710', '536.820')
('536.910', '537.510')
('537.900', '539.460')
('539.820', '541.620')
('542.910', '544.170')
('544.590', '546.000')
('546.330', '547.680')
('547.920', '548.970')
('549.600', '550.290')
('550.350', '551.820')
('552.030', '553.110')
('553.320', '554.040')
('554.250', '556.290')
('556.740', '557.550')

