('0.000', '3.330')
('8.340', '9.840')
('9.930', '14.970')
('15.360', '17.460')
('23.880', '25.500')
('27.120', '29.940')
('40.230', '42.600')
('55.980', '58.380')
('67.050', '68.610')
('69.060', '71.280')
('72.000', '75.240')
('75.750', '81.780')
('81.870', '84.870')
('90.660', '95.280')
('95.550', '99.150')
('100.320', '104.010')
('105.300', '108.150')
('108.390', '111.210')
('112.560', '115.290')
('115.380', '117.570')
('117.630', '118.320')
('118.560', '122.370')
('124.860', '128.460')
('129.660', '134.220')
('134.640', '138.960')
('138.960', '144.360')
('145.080', '147.930')
('148.500', '151.830')
('152.070', '157.410')
('158.130', '163.500')
('164.490', '169.440')
('170.160', '173.250')
('173.280', '177.750')
('177.870', '181.470')
('183.660', '191.970')
('193.050', '195.630')
('196.620', '198.450')
('205.230', '208.320')
('208.410', '213.360')
('213.510', '214.320')

