('0.000', '133.230')
('133.260', '134.640')
('134.640', '153.810')
('153.810', '154.770')
('155.160', '169.890')
('169.890', '181.020')
('181.020', '204.450')
('204.450', '208.770')
('209.010', '211.470')
('211.470', '215.190')
('215.190', '216.390')
('216.390', '233.850')
('233.880', '234.870')
('234.870', '236.130')
('236.130', '284.940')
('284.940', '288.300')
('288.300', '322.650')
('322.650', '422.400')
('422.400', '423.690')
('423.810', '432.330')
('432.330', '441.660')
('441.900', '442.980')

