('0.270', '5.340')
('5.970', '7.650')
('8.670', '10.710')
('11.460', '13.230')
('14.190', '16.050')
('17.070', '18.540')
('18.780', '20.700')
('21.750', '25.380')
('25.620', '26.880')
('27.240', '32.520')
('32.610', '34.920')
('35.730', '39.060')
('39.660', '40.710')
('41.610', '44.670')
('45.000', '46.800')
('46.860', '49.980')
('50.790', '51.390')
('51.420', '54.090')
('55.050', '57.240')
('57.450', '58.680')
('59.940', '61.110')
('61.500', '65.610')
('66.150', '69.630')
('70.200', '71.460')
('71.550', '73.590')
('74.130', '76.200')
('76.320', '78.030')
('78.030', '80.310')
('80.430', '82.020')
('82.530', '85.830')
('86.040', '88.110')
('88.920', '89.820')
('90.480', '91.410')
('91.740', '94.530')
('95.190', '99.270')
('99.690', '101.070')
('101.580', '105.510')
('105.660', '106.920')
('107.670', '108.810')
('109.200', '110.550')
('110.640', '111.600')
('112.080', '112.860')
('112.860', '115.410')
('116.460', '117.660')
('118.050', '119.520')
('120.000', '121.650')
('122.460', '123.960')
('123.960', '126.060')
('126.630', '128.130')
('128.520', '130.530')
('130.680', '133.590')
('134.070', '135.870')
('135.990', '137.130')
('137.280', '138.930')
('139.320', '140.760')
('140.760', '141.900')
('142.620', '145.110')
('145.560', '147.540')
('148.050', '149.760')
('149.760', '150.450')
('151.830', '152.880')
('153.450', '155.850')
('155.940', '156.900')
('157.650', '163.200')
('163.320', '164.370')
('164.400', '165.930')
('166.380', '168.210')
('168.450', '169.050')
('169.350', '170.760')
('170.820', '172.950')
('173.610', '174.270')
('174.570', '177.750')
('178.680', '180.900')
('180.900', '183.180')
('183.900', '186.270')
('186.270', '187.290')
('187.950', '188.580')
('188.610', '191.250')
('192.270', '194.130')
('194.130', '195.780')
('196.380', '197.880')
('198.810', '199.440')
('203.160', '204.660')
('204.780', '206.790')
('207.330', '209.580')

