('0.000', '11.610')
('12.030', '12.630')
('16.230', '17.790')
('17.910', '21.570')
('21.720', '25.320')
('26.070', '29.640')
('29.640', '32.310')
('32.520', '36.330')
('36.330', '39.330')
('39.630', '44.670')
('48.600', '51.360')
('51.390', '56.430')
('56.460', '58.770')
('59.340', '64.770')
('68.400', '73.050')
('73.080', '73.860')
('74.520', '78.090')
('78.480', '79.530')
('79.620', '82.290')
('82.290', '86.550')
('89.310', '93.930')
('94.230', '96.930')
('97.530', '100.650')
('100.920', '103.230')
('104.280', '107.520')
('107.520', '109.680')
('109.950', '112.740')
('117.420', '123.570')
('123.750', '127.080')
('127.110', '130.170')
('131.130', '134.190')
('134.190', '135.000')

