('0.000', '5.970')
('9.000', '10.200')
('10.560', '11.220')
('11.640', '12.300')
('14.730', '17.880')
('17.940', '18.870')
('19.230', '20.670')
('21.300', '21.990')
('22.500', '25.170')
('25.890', '27.090')
('27.750', '29.820')
('30.210', '31.110')
('31.140', '32.970')
('34.020', '34.950')
('35.040', '36.420')
('37.320', '37.920')
('37.950', '41.220')
('41.490', '42.150')
('42.210', '43.320')
('43.890', '44.850')
('45.240', '46.050')
('46.050', '51.690')
('53.700', '54.900')
('55.710', '56.340')
('57.210', '59.520')
('59.670', '61.110')
('61.950', '66.390')
('66.870', '67.470')
('68.850', '70.440')
('70.860', '71.550')
('71.550', '73.140')

