('0.210', '5.400')
('5.400', '7.020')
('7.410', '23.160')
('23.250', '30.390')
('30.600', '35.550')
('35.640', '36.870')
('36.990', '43.200')
('43.410', '47.070')
('47.190', '50.160')
('50.220', '58.260')
('58.260', '65.970')
('66.480', '69.720')
('69.750', '72.360')
('72.570', '75.810')
('75.960', '77.820')
('77.850', '78.840')
('78.870', '80.910')
('80.940', '86.970')
('87.210', '90.510')
('90.540', '92.010')
('92.010', '93.810')
('93.930', '97.080')
('97.200', '101.010')
('101.280', '105.870')
('105.870', '108.390')
('108.390', '109.950')
('109.950', '111.540')
('111.840', '113.010')
('113.010', '114.150')
('114.330', '115.650')
('115.890', '117.390')
('117.390', '118.170')
('118.350', '121.590')
('121.770', '123.870')
('123.930', '127.800')
('127.800', '128.970')
('129.090', '130.650')
('130.680', '132.930')
('133.410', '134.010')
('134.010', '135.450')
('135.480', '136.800')
('137.010', '138.090')
('138.120', '141.150')
('141.480', '143.880')
('144.030', '145.530')
('146.010', '147.750')
('148.710', '149.760')
('149.760', '151.170')
('151.680', '153.210')
('153.360', '156.180')
('156.210', '158.400')
('158.400', '159.540')
('159.810', '162.750')
('163.290', '164.250')
('164.520', '165.120')
('165.300', '168.900')
('169.530', '170.520')
('171.120', '173.130')
('174.810', '175.950')
('175.950', '179.100')
('179.250', '181.500')
('181.650', '184.380')
('184.920', '188.580')
('189.240', '191.490')
('192.450', '194.670')
('194.970', '195.870')
('196.710', '197.730')
('198.240', '199.440')
('200.190', '201.420')
('201.840', '203.550')
('204.570', '206.160')
('206.610', '208.140')
('208.350', '209.490')
('209.490', '212.760')
('212.760', '214.140')
('214.650', '215.580')
('216.780', '217.800')
('219.720', '221.040')
('221.070', '222.810')
('222.840', '224.250')
('224.880', '226.350')
('227.550', '229.380')
('229.770', '232.380')
('232.410', '233.070')
('233.310', '234.510')
('235.020', '236.040')
('236.040', '237.690')
('237.990', '239.010')
('240.480', '241.770')
('243.150', '244.470')
('244.470', '245.910')
('246.090', '247.530')
('247.920', '249.450')
('250.650', '251.700')
('251.970', '254.490')
('254.910', '257.040')
('257.190', '257.940')
('259.260', '260.490')
('261.120', '262.170')
('263.160', '264.960')
('265.050', '267.090')
('267.480', '268.890')
('269.280', '270.210')
('270.240', '271.410')
('271.500', '272.400')
('273.150', '273.930')
('273.930', '275.010')
('275.640', '277.950')
('279.090', '281.070')
('282.960', '284.280')
('284.610', '285.660')
('287.430', '289.050')
('289.800', '291.930')
('292.500', '293.250')
('293.520', '294.270')
('294.510', '295.620')
('296.190', '298.500')
('298.500', '299.400')
('300.480', '301.470')

('301.710', '303.060')
