('0.000', '6.030')
('521.730', '523.440')
('523.440', '524.160')
('525.210', '529.590')
('529.680', '533.850')
('534.180', '534.960')
('536.670', '537.780')
('537.780', '540.240')
('540.810', '543.060')
('543.690', '545.670')
('546.330', '548.340')
('548.670', '550.170')
('550.320', '553.350')
('554.670', '555.300')
('555.480', '557.250')
('558.750', '560.550')
('560.640', '561.330')
('562.740', '565.620')
('565.740', '569.040')
('569.040', '570.780')
('571.260', '573.810')
('574.020', '575.760')
('578.040', '580.890')
('581.310', '581.910')
('582.000', '582.960')
('582.960', '586.200')
('586.380', '587.970')
('588.300', '589.470')
('590.460', '592.500')
('592.830', '593.520')
('593.670', '594.660')
('596.190', '599.490')
('599.970', '602.400')
('602.850', '604.230')
('604.980', '609.660')
('609.870', '611.370')
('612.510', '614.790')
('615.000', '616.860')
('616.860', '618.660')
('620.580', '626.370')
('626.550', '629.190')
('629.610', '632.010')
('632.370', '634.020')
('634.500', '635.280')
('638.160', '640.740')
('641.070', '642.120')
('643.230', '644.340')
('645.330', '649.590')
('649.920', '651.630')
('652.080', '653.370')
('653.760', '654.840')
('654.930', '655.680')
('655.710', '656.760')
('657.990', '660.360')
('660.360', '661.890')
('661.890', '664.650')
('664.680', '666.150')
('667.440', '668.490')
('668.520', '670.980')
('671.970', '672.780')
('672.780', '675.420')
('675.540', '676.560')
('676.680', '678.180')
('678.720', '680.460')
('680.640', '681.870')
('681.990', '683.880')
('684.030', '687.990')
('688.560', '689.820')
('689.910', '694.140')
('695.520', '696.450')
('696.780', '697.920')
('698.040', '700.800')
('701.940', '703.440')
('703.740', '704.340')
('704.430', '708.420')
('708.540', '709.140')
('710.160', '710.970')
('711.300', '715.770')
('717.210', '718.860')
('719.340', '721.170')
('722.100', '722.820')
('722.910', '723.510')
('724.110', '727.170')
('727.320', '729.030')
('731.220', '731.820')
('731.910', '733.050')
('734.040', '735.450')
('736.140', '737.010')
('737.190', '738.030')
('738.030', '739.530')
('739.620', '741.300')
('741.780', '744.270')
('744.300', '744.900')
('745.590', '748.920')
('748.980', '752.040')
('752.370', '753.300')
('753.600', '754.950')
('755.430', '758.340')
('758.700', '762.270')
('763.980', '766.680')
('766.710', '768.780')
('769.020', '771.330')
('771.480', '772.530')
('772.590', '773.700')
('774.840', '777.630')
('777.840', '779.550')
('779.910', '780.930')
('782.250', '785.460')
('785.970', '788.070')
('788.700', '790.410')
('791.160', '793.080')
('793.890', '796.200')
('796.620', '797.520')
('798.390', '799.890')
('800.010', '801.570')
('801.570', '804.420')
('804.510', '805.830')
('808.620', '810.720')
('811.320', '814.380')
('814.380', '817.410')
('817.980', '819.630')
('819.630', '822.090')
('822.630', '827.220')
('827.340', '829.680')
('831.960', '834.270')
('834.780', '840.570')
('840.870', '841.920')
('843.570', '844.350')
('844.620', '846.450')
('846.540', '847.170')
('848.700', '849.600')
('849.870', '852.000')
('853.470', '854.160')
('854.160', '855.060')
('855.420', '856.590')
('857.640', '858.270')
('860.490', '862.710')
('863.130', '866.250')
('866.340', '867.600')
('868.050', '868.710')
('869.040', '870.900')
('872.520', '873.540')
('874.050', '874.890')
('875.310', '876.240')
('876.750', '879.180')
('879.720', '882.570')
('883.050', '883.950')
('884.940', '886.260')
('886.410', '888.660')
('889.020', '889.800')
('890.100', '891.900')
('892.080', '892.710')
('895.470', '897.810')
('897.840', '902.070')
('902.370', '904.770')
('904.770', '905.520')
('908.250', '910.650')
('910.980', '911.940')
('912.330', '914.250')
('915.120', '915.930')
('916.830', '919.110')
('920.700', '922.440')

