('0.270', '5.550')
('6.210', '17.880')
('18.300', '25.770')
('26.730', '29.190')
('30.360', '32.520')
('32.760', '36.330')
('36.630', '39.180')
('39.930', '43.800')
('43.950', '44.580')
('46.530', '49.560')
('49.680', '53.790')
('53.880', '54.600')
('55.080', '59.670')
('60.840', '62.790')
('63.060', '64.650')
('64.650', '66.720')
('66.720', '67.830')
('68.160', '71.250')
('71.430', '72.180')
('73.500', '75.210')
('77.760', '78.660')
('80.520', '84.150')
('84.270', '85.740')
('87.960', '91.140')
('91.650', '95.910')
('96.150', '97.380')
('98.190', '101.730')
('101.790', '102.630')
('102.690', '104.490')
('106.890', '107.520')
('108.210', '109.170')
('109.230', '111.150')
('112.500', '115.650')
('117.090', '117.810')
('117.840', '118.860')
('118.890', '120.480')
('120.960', '125.670')
('126.030', '127.860')
('130.590', '131.190')

