('0.390', '6.990')
('7.200', '11.760')
('12.060', '21.360')
('21.390', '23.760')
('23.970', '24.660')
('24.660', '31.230')
('31.410', '32.880')
('33.060', '35.280')
('35.400', '36.390')
('36.390', '39.360')
('39.360', '42.570')
('42.870', '44.970')
('45.750', '51.330')
('51.660', '53.520')
('53.550', '54.900')
('55.320', '56.430')
('56.430', '58.620')
('58.650', '62.970')
('63.030', '65.640')
('65.670', '70.080')
('70.260', '72.150')
('72.270', '74.190')
('74.190', '76.650')
('76.680', '79.740')
('79.800', '83.310')
('83.400', '88.830')
('88.830', '90.390')
('90.480', '93.060')
('93.060', '95.100')
('95.460', '97.950')
('97.950', '99.390')
('99.390', '100.860')
('101.100', '102.660')
('102.960', '105.600')
('105.600', '106.200')
('106.290', '108.570')
('108.930', '111.630')
('111.750', '114.060')
('114.060', '116.760')
('116.850', '119.040')
('119.430', '120.810')
('121.080', '123.780')
('123.870', '124.800')
('124.830', '129.270')
('129.630', '132.900')
('132.900', '134.910')
('134.910', '137.010')
('137.010', '138.030')
('138.480', '139.410')
('139.710', '141.090')
('141.180', '141.900')
('141.960', '145.500')
('145.590', '149.160')
('149.550', '152.520')
('152.520', '155.610')
('155.610', '157.530')
('157.650', '159.660')
('159.900', '162.480')
('162.480', '163.170')
('163.260', '164.460')
('164.550', '166.650')
('166.770', '168.840')
('168.870', '170.940')
('170.970', '171.930')
('171.930', '173.400')
('173.550', '174.720')
('174.900', '179.610')
('180.180', '180.840')
('180.900', '182.460')
('183.000', '187.230')
('187.380', '188.670')
('188.820', '190.080')
('190.440', '192.390')
('192.840', '195.870')
('195.870', '196.890')
('196.890', '198.090')
('198.090', '199.710')
('199.920', '203.700')
('203.760', '204.780')
('204.780', '207.480')
('207.480', '212.670')
('212.790', '214.140')
('214.290', '215.730')
('215.790', '221.850')
('222.030', '223.500')
('223.680', '224.790')
('224.880', '226.380')
('226.380', '227.760')
('228.090', '229.500')
('229.530', '232.170')
('232.170', '234.600')
('234.630', '236.820')
('237.090', '241.740')
('242.640', '244.050')
('244.260', '245.940')
('246.990', '247.710')
('248.250', '249.570')
('250.680', '251.280')
('252.690', '253.290')
('253.650', '254.250')
('257.370', '258.930')
('261.090', '262.020')
('262.110', '264.360')
('264.690', '265.290')
('265.440', '266.760')
('269.340', '270.120')
('270.240', '272.130')
('272.790', '275.310')
('275.520', '276.630')
('276.660', '277.320')
('277.320', '278.910')
('279.510', '280.440')
('282.360', '283.110')
('284.640', '286.770')
('286.890', '289.590')
('290.310', '291.000')
('291.180', '293.970')
('293.970', '298.020')
('298.590', '300.630')
('300.930', '303.120')
('303.540', '306.360')
('306.360', '307.290')
('307.410', '309.690')
('310.140', '311.820')
('312.420', '314.250')
('315.060', '316.110')
('316.860', '317.490')
('317.580', '318.780')
('319.980', '321.960')
('322.110', '322.710')
('322.980', '324.540')
('324.930', '325.800')
('326.010', '328.080')
('328.080', '329.040')
('329.040', '334.050')
('334.140', '336.660')
('337.170', '338.880')
('339.480', '342.420')
('342.750', '344.580')
('344.760', '349.710')
('350.220', '351.750')
('352.050', '356.790')
('357.030', '357.990')
('357.990', '359.610')
('360.660', '363.090')
('363.300', '365.130')
('365.130', '365.790')
('366.270', '368.430')
('369.060', '372.420')
('372.420', '374.280')
('376.560', '377.310')
('378.660', '380.070')
('380.790', '381.510')
('381.510', '382.710')
('383.100', '383.880')
('384.300', '385.230')
('388.440', '393.480')
('393.480', '394.260')
('394.950', '398.670')
('398.670', '399.270')
('399.420', '400.980')
('401.790', '402.840')
('403.050', '404.160')
('404.610', '408.210')
('408.420', '409.230')
('410.280', '411.540')
('412.350', '413.280')
('413.880', '414.960')
('415.140', '416.580')
('418.320', '421.260')
('422.340', '425.160')
('425.160', '426.600')
('427.620', '429.570')
('429.930', '430.650')
('431.880', '433.380')
('434.310', '435.690')
('435.990', '437.550')
('438.480', '439.410')
('440.070', '442.350')
('443.550', '444.270')
('447.750', '448.440')
('448.620', '449.850')
('450.450', '451.530')
('452.340', '453.030')
('454.650', '456.030')
('457.260', '459.750')
('459.870', '461.490')
('462.360', '463.530')
('464.160', '466.080')
('466.530', '468.420')
('469.200', '470.430')
('470.670', '471.270')
('471.630', '473.700')
('473.880', '474.870')
('477.780', '480.270')
('480.360', '481.080')
('481.800', '482.700')
('483.450', '484.590')
('485.070', '486.780')
('488.640', '489.570')
('491.970', '493.620')
('493.800', '494.400')
('497.940', '499.740')
('499.890', '501.570')
('502.740', '504.450')
('504.570', '507.360')
('507.960', '508.710')
('508.920', '510.450')
('511.140', '512.250')
('513.900', '515.100')
('515.610', '517.230')
('518.010', '518.610')
('518.670', '520.500')
('520.620', '521.220')
('521.220', '522.000')
('523.080', '523.890')
('525.180', '526.560')
('526.890', '528.030')
('528.480', '529.470')
('529.890', '531.630')
('532.020', '533.340')
('533.670', '536.160')
('537.930', '539.610')
('540.990', '542.100')
('542.340', '543.870')
('545.100', '546.600')
('546.600', '549.570')
('550.260', '551.460')
('551.730', '552.510')
('552.960', '553.620')
('553.920', '555.960')
('556.140', '561.300')
('562.680', '564.360')
('565.620', '567.210')
('567.270', '568.830')
('568.950', '569.550')
('571.620', '572.400')
('572.610', '575.520')
('575.520', '576.300')
('577.470', '580.410')
('581.730', '582.480')
('583.260', '584.400')
('584.550', '587.160')
('587.400', '589.470')
('589.740', '591.060')
('591.120', '592.830')
('593.430', '594.870')
('595.110', '595.710')
('595.830', '596.490')
('596.820', '597.660')
('597.690', '598.440')
('598.620', '600.240')
('603.930', '605.220')
('608.160', '609.000')
('609.450', '610.830')
('614.250', '615.330')
('616.170', '616.890')
('617.130', '617.820')
('618.030', '621.360')
('621.690', '622.830')
('623.040', '624.030')
('624.030', '626.610')
('627.870', '628.770')
('629.700', '631.260')
('632.100', '634.020')
