('0.000', '14.730')
('14.730', '16.530')
('16.530', '20.760')
('20.760', '24.810')
('24.810', '29.790')
('29.850', '30.780')
('31.200', '34.500')
('34.500', '36.840')
('36.840', '40.200')
('40.320', '42.120')
('42.120', '45.930')
('46.110', '46.950')
('48.000', '50.400')
('50.400', '51.150')
('51.300', '57.030')
('57.420', '58.770')
('59.010', '61.620')
('61.740', '63.990')
('64.260', '65.670')
('65.670', '69.180')
('69.180', '72.180')
('72.210', '78.120')
('78.120', '79.620')
('79.620', '80.550')
('80.550', '82.230')
('82.260', '85.230')
('85.410', '88.650')
('88.650', '89.340')
('89.760', '91.830')
('92.010', '95.640')
('96.060', '97.200')
('97.530', '99.240')
('99.240', '101.280')
('101.280', '106.920')
('107.010', '110.040')
('110.190', '112.380')
('112.530', '113.400')
('113.550', '115.920')
('116.400', '118.260')
('118.260', '119.550')
('119.610', '121.230')
('121.410', '122.910')
('123.240', '127.920')
('128.100', '131.580')
('131.790', '132.660')
('132.810', '133.470')
('133.560', '135.030')
('135.150', '137.700')
('138.390', '140.250')
('140.400', '142.200')
('142.410', '144.720')
('144.900', '147.660')
('147.900', '148.950')
('149.250', '150.660')
('150.840', '155.160')
('155.160', '158.220')
('158.220', '160.860')
('160.860', '163.590')
('163.590', '165.420')
('165.510', '169.650')
('169.650', '172.290')
('172.410', '175.380')
('175.440', '177.480')
('177.480', '179.700')
('179.850', '180.690')
('180.690', '183.960')
('183.990', '185.580')
('186.240', '187.140')
('187.740', '189.540')
('189.600', '191.490')
('191.940', '192.600')
('192.600', '196.290')
('196.890', '197.820')
('197.820', '200.280')
('200.970', '202.590')
('202.620', '206.730')
('207.240', '211.800')
('212.130', '213.870')
('214.350', '215.820')
('215.970', '217.230')
('217.860', '221.670')
('221.670', '224.670')
('224.670', '226.950')
('226.950', '228.240')
('228.300', '229.890')
('230.460', '231.660')
('232.020', '234.060')
('234.270', '235.860')
('236.040', '238.410')
('238.560', '239.580')
('240.150', '241.020')
('241.470', '242.850')
('243.240', '244.770')
('245.070', '245.820')
('246.150', '246.930')
('247.950', '248.970')
('249.270', '251.610')
('251.610', '252.450')
('253.110', '253.800')
('254.370', '257.400')
('257.490', '258.750')
('258.960', '260.010')
('260.070', '261.300')
('261.630', '265.230')
('265.890', '266.490')
('266.790', '270.090')
('270.870', '272.130')
('272.730', '273.330')
('273.330', '274.800')
('274.980', '276.960')
('277.200', '280.110')
('280.110', '281.190')
('281.280', '283.500')
('283.620', '285.330')
('285.330', '285.990')
('286.290', '288.270')
('288.270', '293.490')
('293.550', '295.890')
('296.250', '297.180')
('297.780', '300.630')
('301.020', '303.390')
('303.510', '308.250')
('308.700', '309.690')
('309.720', '312.600')
('312.630', '313.860')
('314.610', '316.980')
('317.550', '319.290')
('319.320', '324.390')
('324.450', '327.270')
('327.600', '329.760')
('329.940', '332.550')
('332.850', '334.710')
('334.830', '335.580')
('335.580', '336.390')
('336.570', '337.500')
('337.770', '339.360')
('339.450', '340.230')
('340.320', '343.470')
('343.680', '346.950')
('346.950', '349.260')
('349.260', '350.970')
('351.030', '352.170')
('352.380', '355.530')
('356.190', '360.360')
('360.570', '363.660')
('363.840', '364.530')
('364.560', '367.830')
('368.130', '369.210')

