('0.060', '18.840')
('20.010', '20.970')
('20.970', '22.170')
('22.380', '26.100')
('26.190', '30.120')
('31.380', '33.720')
('33.720', '35.610')
('35.820', '37.260')
('37.560', '42.780')
('43.800', '46.770')
('46.890', '52.170')
('52.830', '55.590')
('55.590', '57.870')
('57.870', '59.400')
('59.880', '62.280')
('62.940', '65.280')
('65.640', '66.330')
('67.470', '71.850')
('72.990', '75.150')
('75.240', '77.610')
('77.760', '79.680')
('79.950', '81.300')
('81.840', '84.270')
('84.990', '88.650')
('89.910', '94.110')
('94.620', '97.770')
('97.890', '100.890')
('100.890', '101.790')
('101.790', '103.410')
('103.470', '104.940')
('105.030', '105.780')
('105.780', '106.470')
('107.430', '108.570')
('108.600', '111.360')
('111.390', '113.460')
('113.460', '116.070')
('116.460', '120.060')
('120.690', '121.530')
('121.530', '124.380')
('124.560', '126.780')
('127.230', '131.190')
('131.340', '133.110')
('133.290', '134.670')
('135.540', '139.620')
('140.040', '145.320')
('145.350', '148.440')
('149.340', '151.650')
('152.400', '158.250')
('158.340', '159.870')
('160.440', '161.610')
('161.610', '166.020')
('166.260', '170.490')
('170.550', '172.140')
('173.010', '174.990')
('174.990', '178.050')
('178.050', '179.850')
('179.850', '182.220')
('182.580', '184.170')
('184.230', '185.550')
('187.050', '191.070')
('191.400', '194.520')
('194.580', '196.320')
('196.320', '196.920')

