('0.000', '7.230')
('1079.130', '1080.120')
('1080.660', '1081.590')
('1084.320', '1085.850')
('1086.540', '1087.560')
('1093.440', '1094.220')
('1094.220', '1095.060')
('1096.980', '1098.090')
('1098.300', '1099.290')
('1100.400', '1101.030')
('1101.090', '1101.960')
('1102.890', '1103.640')
('1105.590', '1106.700')
('1107.990', '1109.820')
('1115.700', '1116.810')
('1120.020', '1120.620')
('1128.900', '1129.500')
('1135.320', '1136.100')
('1136.580', '1137.180')
('1137.750', '1138.680')
('1164.510', '1165.260')
('1165.680', '1166.280')
('1167.390', '1168.500')
('1170.720', '1171.320')

