('0.000', '6.030')
('574.440', '575.400')
('575.400', '576.390')
('576.390', '578.190')
('578.400', '580.950')
('580.950', '581.970')
('582.810', '583.920')
('584.460', '585.720')
('586.080', '586.680')
('586.950', '587.970')
('588.060', '589.320')
('589.320', '590.250')
('590.250', '592.920')
('594.210', '596.370')
('596.640', '598.980')
('599.130', '600.600')
('600.720', '601.920')
('602.250', '608.580')
('608.790', '610.770')
('611.340', '612.150')
('612.330', '615.090')
('615.090', '616.530')
('618.030', '619.650')
('619.680', '621.360')
('621.450', '623.550')
('623.550', '624.810')
('624.870', '626.220')
('626.220', '626.820')
('626.820', '627.750')
('628.020', '629.310')
('629.310', '630.630')
('630.630', '632.070')
('632.820', '634.800')
('635.190', '636.090')
('638.400', '639.180')
('639.210', '641.550')
('641.610', '642.930')
('642.930', '643.890')
('643.890', '644.790')
('644.790', '645.870')
('645.870', '647.670')
('647.670', '648.390')
('648.600', '649.590')
('650.010', '651.060')
('651.570', '652.380')
('652.530', '653.550')
('654.060', '655.020')
('655.050', '659.460')
('660.510', '661.470')
('661.890', '662.940')
('663.180', '664.260')
('665.010', '666.030')
('666.510', '670.620')
('671.580', '672.570')
('673.920', '674.970')
('675.480', '676.110')
('676.140', '678.480')
('678.780', '679.710')
('681.240', '681.960')
('681.960', '682.860')
('683.580', '685.290')
('685.470', '687.090')
('687.240', '688.710')
('688.710', '689.400')
('689.460', '690.300')
('690.510', '692.610')
('692.610', '694.200')
('694.950', '695.940')
('695.970', '697.920')
('698.400', '699.360')
('700.260', '701.310')
('701.550', '704.220')
('704.430', '705.180')
('705.300', '706.140')
('706.260', '707.760')
('709.020', '710.340')
('710.340', '711.330')
('711.930', '713.640')
('713.670', '714.630')
('714.690', '715.530')
('715.560', '716.370')
('716.370', '717.270')
('717.900', '719.850')
('720.030', '721.080')
('721.410', '722.280')
('722.400', '723.390')
('724.170', '726.780')
('726.960', '727.590')
('727.740', '728.790')
('729.390', '731.340')
('731.340', '732.210')
('732.450', '733.530')
('733.620', '734.940')
('734.970', '735.900')
('736.020', '736.920')
('738.450', '739.290')
('739.620', '741.000')
('741.090', '742.440')
('743.970', '745.350')
('745.410', '746.490')
('746.610', '747.360')
('747.690', '749.010')
('749.070', '751.050')
('751.590', '754.080')
('754.890', '755.910')
('756.510', '758.010')
('758.010', '759.540')
('759.540', '762.090')
('762.450', '764.160')
('764.460', '765.600')
('765.840', '766.710')
('767.400', '768.360')
('768.810', '770.760')
('770.880', '771.960')
('772.950', '773.850')
('774.300', '775.230')
('775.800', '776.700')
('776.730', '777.570')
('777.570', '778.470')
('778.950', '779.850')
('780.420', '781.260')
('781.260', '782.220')
('782.400', '783.180')
('783.390', '784.200')
('784.260', '788.160')
('788.340', '789.330')
('789.690', '790.800')
('792.060', '795.030')
('795.330', '796.080')
('796.080', '797.010')
('797.310', '800.190')
('800.190', '801.630')
('802.410', '803.790')
('804.210', '806.220')
('806.310', '807.480')
('807.750', '809.850')
('810.090', '812.070')
('812.310', '813.240')
('813.990', '815.190')
('815.580', '816.900')
('816.960', '818.040')
('818.820', '819.660')
('819.660', '820.740')
('821.790', '822.750')
('823.110', '825.420')
('825.420', '826.710')
('827.160', '828.000')
('828.000', '829.020')
('829.200', '833.700')
('833.700', '834.870')
('834.870', '836.760')
('837.390', '838.620')
('839.130', '840.270')
('840.510', '843.180')
('843.390', '844.500')
('844.920', '847.560')
('847.980', '848.940')
('849.510', '850.470')
('850.500', '853.170')
('853.170', '854.550')
('854.670', '856.260')
('856.440', '858.030')
('858.210', '860.010')
('861.300', '862.230')
('862.470', '863.340')
('863.340', '867.900')
('868.380', '869.520')
('869.670', '872.280')
('872.730', '873.900')
('874.740', '875.490')
('875.760', '876.810')
('877.380', '879.540')
('879.540', '880.290')
('880.440', '881.670')
('881.910', '883.710')
('883.830', '884.730')
('885.090', '886.020')
('886.110', '887.460')
('887.880', '890.010')
('890.100', '892.530')
('892.650', '894.480')
('896.220', '898.680')
('898.740', '899.340')
('899.340', '900.120')
('900.270', '901.080')
('902.010', '903.690')
('903.930', '904.770')
('905.760', '906.810')
('906.990', '910.890')
('910.890', '911.880')
('912.270', '913.740')
('914.040', '915.270')
('915.390', '917.280')
('917.280', '920.040')
('920.370', '921.480')
('921.780', '922.680')
('924.390', '926.100')
('926.250', '928.830')
('928.830', '930.000')
('930.540', '932.670')
('932.880', '933.480')
('933.540', '934.320')
('934.320', '935.190')
('935.190', '936.120')
('936.330', '937.500')
('937.920', '938.700')
('939.840', '940.470')
('941.010', '942.330')
('942.360', '943.170')
('943.380', '946.230')
('946.230', '948.810')
('948.810', '950.340')
('951.150', '952.500')
('952.530', '953.640')
('954.060', '955.050')
('955.950', '957.570')
('957.690', '958.740')
('959.370', '960.600')
('960.600', '961.380')
('961.410', '962.430')
('962.430', '964.020')
('964.320', '965.610')
('966.810', '968.130')
('968.340', '969.330')
('970.290', '971.790')
('971.850', '974.250')
('974.340', '975.510')
('976.410', '977.790')
('979.800', '981.060')
('981.060', '984.120')
('984.540', '987.150')
('987.360', '988.950')
('989.040', '991.710')
('991.980', '993.600')
('994.380', '995.340')
('995.700', '997.530')
('998.370', '999.450')
('999.990', '1001.160')
('1001.220', '1002.270')
('1003.620', '1004.850')
('1005.060', '1005.840')
('1006.920', '1008.090')
('1008.210', '1009.110')
('1009.560', '1010.580')
('1011.180', '1012.260')
('1012.350', '1013.310')
('1013.850', '1015.020')
('1015.290', '1016.550')
('1016.670', '1018.110')
('1018.440', '1020.180')
('1020.630', '1022.220')
('1022.250', '1023.600')
('1023.930', '1025.700')
('1026.210', '1027.980')
('1028.400', '1029.600')
('1029.750', '1030.860')
('1031.640', '1033.350')
('1033.350', '1034.490')
('1035.180', '1036.020')
('1036.200', '1037.670')
('1037.670', '1038.360')
('1038.510', '1041.060')
('1041.060', '1043.130')
('1043.220', '1046.250')
('1046.370', '1048.800')
('1049.130', '1050.090')
('1050.180', '1051.230')
('1051.290', '1052.670')
('1052.940', '1053.840')
('1054.020', '1057.770')
('1057.830', '1060.110')
('1060.110', '1060.830')
('1060.860', '1061.700')
('1062.300', '1063.830')
('1065.150', '1068.540')
('1068.540', '1069.500')
('1069.860', '1071.120')
('1071.480', '1072.860')
('1072.860', '1075.590')
('1076.040', '1077.990')
('1077.990', '1079.970')
('1080.540', '1085.010')
('1085.400', '1086.960')
('1086.990', '1089.540')
('1089.870', '1091.220')
('1091.490', '1093.050')
('1094.490', '1095.150')
('1095.150', '1097.640')
('1097.970', '1098.870')
('1098.870', '1100.100')
('1100.610', '1103.040')
('1103.100', '1103.730')
('1103.730', '1105.290')
('1106.190', '1108.110')
('1108.140', '1109.100')
('1109.310', '1110.390')
('1110.390', '1111.560')
('1112.610', '1114.080')
('1114.290', '1115.700')
('1115.700', '1120.050')
('1120.920', '1122.960')
('1123.170', '1124.340')
('1124.850', '1125.690')
('1125.690', '1126.500')
('1128.720', '1130.460')
('1130.460', '1131.570')
('1131.630', '1132.680')
('1132.950', '1135.980')
('1136.850', '1138.680')
('1138.740', '1139.940')
('1140.960', '1143.270')
('1143.600', '1144.470')
('1145.310', '1147.950')
('1147.950', '1148.820')
('1149.240', '1150.620')
('1150.620', '1151.610')
('1151.610', '1153.590')
('1153.950', '1155.240')
('1155.240', '1156.110')
('1156.710', '1158.240')
('1158.300', '1159.260')
('1160.130', '1161.630')
('1161.630', '1164.480')
('1164.480', '1165.380')
('1165.560', '1166.670')
('1167.210', '1168.200')
('1168.320', '1169.340')
('1169.970', '1173.750')
('1173.750', '1174.980')
('1175.430', '1176.360')
('1177.140', '1178.220')
('1178.340', '1179.510')
('1179.720', '1180.620')
('1180.980', '1181.670')
('1181.670', '1182.630')
('1183.590', '1184.490')
('1185.360', '1186.170')
('1186.950', '1188.120')
('1188.360', '1190.490')
('1191.330', '1193.190')
('1194.630', '1195.410')
('1195.800', '1196.940')
('1197.930', '1199.190')
('1199.250', '1200.390')
('1201.470', '1202.460')
('1203.060', '1204.080')
('1204.110', '1205.010')
('1205.010', '1206.090')
('1206.090', '1208.490')
('1209.690', '1211.220')
('1211.250', '1213.620')
('1213.770', '1216.680')
('1216.680', '1217.760')
('1218.120', '1220.280')
('1220.490', '1221.690')
('1221.840', '1223.250')
('1223.610', '1225.290')
('1226.010', '1227.720')
('1227.780', '1228.920')
('1228.920', '1229.760')
('1229.910', '1231.680')
('1232.370', '1233.240')
('1233.240', '1235.070')
('1235.130', '1236.480')
('1236.930', '1238.850')
('1238.940', '1241.070')
('1241.730', '1243.650')
('1243.800', '1245.480')
('1245.660', '1247.130')
('1247.310', '1248.000')
('1248.120', '1249.080')
('1249.470', '1252.020')
('1252.050', '1252.650')
('1252.710', '1254.930')
('1255.200', '1256.820')
('1257.150', '1258.530')
('1259.610', '1260.210')
('1261.920', '1262.520')

