('0.030', '11.730')
('11.730', '14.340')
('14.580', '19.950')
('20.130', '24.360')
('24.360', '26.250')
('26.370', '28.740')
('28.980', '33.900')
('34.020', '36.690')
('36.690', '39.210')
('39.270', '40.830')
('41.190', '42.330')
('42.360', '47.130')
('51.180', '53.460')
('57.960', '58.620')
('58.620', '63.450')
('63.540', '67.350')
('67.740', '68.430')
('68.430', '70.050')
('70.050', '71.010')
('71.490', '73.440')
('74.130', '78.000')
('78.150', '79.290')
('79.560', '82.020')
('82.830', '83.640')
('87.150', '90.660')
('96.240', '96.870')
('97.410', '102.900')
('103.110', '106.560')
('106.800', '107.460')
('107.460', '110.130')
('110.520', '111.510')
('112.050', '112.680')
('112.680', '116.610')
('117.000', '119.370')
('119.370', '123.300')
('123.690', '125.280')
('125.550', '126.300')
('126.570', '128.610')
('130.170', '134.190')
('134.250', '138.480')
('138.630', '140.460')
('143.070', '143.790')
('144.330', '150.540')
('150.750', '154.500')
('154.800', '157.290')
('157.440', '160.500')
('161.400', '162.150')
('162.390', '164.430')
('164.430', '165.510')
('167.130', '167.910')
('168.120', '169.200')
('174.420', '176.790')
('176.790', '185.010')
('185.130', '186.240')
('186.240', '189.240')
('189.330', '191.460')
('191.580', '192.930')
('193.890', '195.390')
('195.600', '197.970')
('200.910', '201.600')
('201.600', '203.250')
('203.250', '207.840')
('207.960', '213.840')
('214.200', '215.220')
('215.400', '216.840')
('216.960', '218.940')
('219.300', '222.240')
('222.240', '226.350')
('226.350', '229.350')
('229.680', '230.850')
('231.510', '235.170')
('235.890', '238.230')
('238.920', '241.350')
('241.530', '244.980')
('245.820', '247.110')
('247.260', '248.700')
('248.970', '252.840')
('253.920', '254.910')
('255.720', '262.920')
('264.030', '264.750')
('265.020', '267.390')
('267.780', '272.220')
('275.400', '279.930')
('280.050', '281.670')
('283.470', '287.910')
('287.910', '288.750')
('288.750', '292.710')
('293.400', '294.030')
('294.090', '295.530')
('296.220', '297.330')
('299.220', '300.900')
('300.990', '301.680')
('301.890', '305.220')
('305.670', '306.300')
('306.300', '310.320')
('310.860', '311.490')
('311.790', '313.110')
('313.200', '315.030')
('315.060', '316.920')
('316.950', '319.770')
('320.100', '321.180')
('321.300', '325.590')
('326.280', '328.140')
('328.260', '330.930')
('331.200', '333.780')
('334.050', '335.460')
('335.940', '339.450')
('339.450', '340.230')
('340.560', '342.060')
('342.210', '344.670')
('345.060', '346.290')
('347.370', '349.800')
('349.800', '350.880')
('351.240', '352.260')
('352.350', '355.440')
('356.970', '358.350')
('358.770', '363.750')
('364.140', '364.830')
('364.860', '365.700')
('365.850', '367.530')
('368.850', '370.650')
('374.400', '376.650')
('378.210', '380.820')
('382.470', '384.510')
('384.840', '388.020')
('388.530', '391.560')
('392.130', '392.850')
('393.090', '394.290')
('395.460', '399.720')
('401.640', '402.780')
('403.140', '404.580')
('406.080', '407.010')
('407.190', '408.210')
('409.620', '412.710')
('412.770', '414.990')
('416.100', '419.910')
('419.940', '421.380')
('421.380', '422.310')
('423.120', '425.400')
('425.490', '428.610')
('430.650', '434.700')
('435.390', '436.530')
('436.770', '437.700')
('439.860', '441.690')
('441.810', '444.690')
('444.810', '447.540')
('447.960', '449.640')
('452.850', '453.540')
('453.900', '456.750')
('458.460', '462.960')
('463.080', '466.650')
('466.800', '472.200')
('472.860', '474.720')
('474.870', '476.880')
('477.930', '479.220')
('480.270', '483.000')
('483.390', '486.870')
('488.220', '490.050')
('490.350', '491.220')
('491.490', '492.630')
('495.270', '496.140')
('496.830', '498.030')
('498.210', '501.810')
('501.810', '502.440')
('502.530', '505.740')
('506.310', '506.910')
('507.120', '507.900')
('507.900', '511.290')
('512.490', '513.150')
('514.440', '517.620')
('518.130', '524.070')
('524.190', '526.050')
('526.320', '528.450')
('528.540', '532.260')
('532.440', '534.390')
('535.980', '537.450')
('537.990', '538.920')
('541.440', '543.660')
('543.930', '545.190')
('545.250', '546.420')
('546.720', '547.500')
('548.010', '549.600')
('550.080', '552.600')
('557.460', '558.090')
('558.270', '561.030')
('561.030', '562.800')
('563.130', '565.380')
('565.860', '568.590')
('568.710', '572.100')
('572.970', '573.960')
('574.110', '576.780')
('576.780', '579.870')
('580.740', '581.610')
('581.610', '583.440')
('583.800', '586.140')
('586.410', '588.540')
('589.230', '590.580')
('591.030', '592.710')
('593.370', '600.990')
('601.170', '602.610')
('602.760', '604.680')
('604.860', '608.970')
('609.870', '611.130')
('611.460', '612.450')
('612.600', '614.550')
('615.480', '617.040')
('617.070', '618.540')
('618.660', '624.810')
('626.430', '629.040')
('630.450', '634.800')
('634.800', '638.550')
('638.760', '642.420')
('642.420', '647.280')
('647.340', '651.180')
('651.180', '653.010')
('653.400', '654.000')
('654.000', '655.350')
('655.500', '659.490')
('659.910', '660.990')
('663.450', '665.010')
('665.010', '666.390')
('666.390', '669.270')
('669.690', '677.220')
('677.310', '678.420')
('678.420', '679.380')

