('0.000', '13.860')
('14.280', '15.840')
('15.990', '23.040')
('23.100', '25.860')
('25.950', '28.080')
('28.170', '30.090')
('30.090', '32.580')
('32.670', '36.210')
('36.390', '41.520')
('41.910', '44.400')
('44.520', '47.880')
('48.300', '49.620')
('49.890', '51.240')
('51.240', '53.460')
('53.490', '55.770')
('55.890', '58.620')
('58.620', '60.420')
('60.450', '62.490')
('62.490', '66.810')
('66.810', '69.600')
('69.660', '72.480')
('72.930', '74.880')
('75.840', '78.540')
('79.230', '79.980')
('79.980', '86.280')
('86.940', '87.630')
('88.260', '90.510')
('90.630', '93.420')
('93.420', '95.280')
('95.520', '98.400')
('99.300', '100.050')
('100.140', '100.950')
('100.950', '106.380')
('107.100', '107.850')
('109.650', '113.310')
('113.460', '115.560')
('116.910', '118.740')
('118.740', '120.120')
('120.360', '122.280')
('122.730', '124.560')
('124.650', '127.230')
('128.460', '130.500')
('130.950', '131.940')
('132.510', '133.290')
('133.440', '134.040')
('134.640', '135.390')
('135.450', '140.160')
('140.370', '142.560')
('142.650', '150.000')
('150.180', '151.200')
('152.100', '154.170')
('156.180', '162.720')
('162.720', '164.880')
('166.050', '169.560')
('170.040', '171.090')
('171.390', '172.710')
('173.010', '176.970')
('177.180', '178.050')
('179.550', '181.350')
('181.350', '182.670')
('182.670', '185.040')
('185.400', '188.370')
('188.640', '189.600')
('190.080', '191.850')
('193.410', '195.120')
('195.420', '196.680')
('197.340', '198.420')
('198.840', '201.900')
('202.800', '203.400')
('203.430', '205.380')
('206.040', '206.880')
('207.570', '210.930')
('211.410', '212.250')
('212.610', '213.930')
('213.930', '215.520')
('215.640', '217.560')
('218.130', '219.810')
('219.810', '224.040')
('224.820', '225.720')
('226.380', '231.030')
('231.030', '231.660')
('232.680', '235.410')
('236.040', '239.070')
('240.780', '242.190')
('242.400', '245.160')
('245.670', '247.530')
('248.130', '252.690')
('252.930', '253.950')
('253.950', '255.540')
('256.350', '257.820')
('257.880', '259.530')
('260.040', '263.640')
('263.700', '264.630')
('265.230', '267.240')
('267.690', '271.140')
('271.260', '273.120')
('273.480', '274.350')
('275.160', '276.930')
('277.440', '278.310')
('278.460', '280.860')
('281.940', '284.880')
('285.930', '286.740')
('287.400', '288.150')
('288.630', '290.640')
('290.730', '293.670')
('293.850', '295.050')
('295.110', '299.850')
('300.000', '301.020')
('301.350', '306.420')
('306.720', '308.190')
('308.610', '309.720')
('309.870', '310.470')
('310.890', '313.140')
('313.500', '319.200')
('319.470', '320.490')
('321.300', '324.210')
('324.570', '327.870')
('328.800', '331.590')
('332.100', '334.200')
('334.830', '335.730')
('336.270', '338.220')
('339.120', '341.070')
('341.190', '342.390')
('343.020', '343.920')
('344.760', '345.720')
('346.410', '347.220')
('348.030', '352.680')
('354.030', '355.590')
('356.790', '358.770')
('359.520', '360.540')
('362.100', '363.960')
('364.770', '366.210')
('366.210', '366.990')
('367.740', '369.570')
('370.110', '370.980')
('372.030', '376.620')
('378.090', '379.080')
('381.240', '381.990')
('383.100', '384.120')
('384.480', '387.210')
('388.200', '388.950')
('389.250', '393.240')
('393.240', '394.140')
('395.520', '397.440')
('399.240', '400.830')
('400.920', '403.470')
('403.890', '406.050')
('406.500', '407.430')
('407.640', '410.790')
('411.180', '413.730')
('413.820', '415.080')
('415.140', '419.550')
('419.550', '421.170')
('421.440', '422.040')
('422.250', '424.860')
('426.360', '427.170')
('427.200', '429.510')
('429.510', '431.070')
('431.100', '433.410')
('436.440', '437.850')
('438.150', '439.860')
('439.860', '442.680')
('443.550', '444.300')
('444.990', '446.130')
('446.340', '447.210')
('449.340', '453.990')
('457.140', '458.610')
('459.060', '459.750')
('459.870', '460.890')
('460.980', '461.580')
('461.970', '463.020')
('463.500', '464.310')
('464.580', '465.180')
('470.520', '472.140')
('472.680', '474.510')
('474.990', '477.150')
('477.150', '478.170')
('478.200', '480.360')
('480.450', '481.260')
('481.650', '485.520')
('485.700', '486.870')
('486.870', '488.880')
('489.450', '490.410')
('493.410', '494.850')
('498.390', '500.250')
('500.820', '503.400')
('504.600', '505.650')
('505.950', '506.760')
('506.880', '507.690')
('509.910', '511.470')
('511.590', '512.880')
('513.630', '514.800')
('515.610', '516.510')
('516.630', '518.340')
('518.640', '519.690')
('520.260', '521.790')
('522.270', '523.050')
('524.130', '525.510')
('526.500', '532.560')
('532.560', '533.730')
('534.720', '536.220')
('539.880', '540.810')
('542.370', '543.360')
('544.500', '545.100')
('545.730', '547.050')
('547.740', '548.730')
('552.030', '552.960')
('553.860', '554.970')
('555.540', '556.230')
('556.500', '557.370')
('557.370', '558.330')
('558.750', '560.520')
('560.700', '561.300')
('561.720', '563.070')
('564.150', '564.930')
('565.440', '566.520')
('567.810', '568.890')
('569.370', '571.050')
('571.350', '572.310')
('572.550', '574.050')
('574.950', '576.150')
('576.450', '577.530')
('577.530', '578.790')
('578.910', '579.630')
('580.020', '580.740')
('581.250', '583.500')
('584.160', '585.570')
('585.720', '586.920')
('587.370', '588.960')
('588.990', '589.650')
('589.740', '591.240')
('591.330', '591.930')
('591.930', '595.200')
('595.560', '597.000')
('597.240', '599.910')
('599.910', '600.510')
('601.800', '602.430')
('602.430', '603.420')
('603.750', '604.950')
('606.270', '608.670')
('608.850', '609.450')
('609.540', '610.500')
('611.520', '612.930')
('612.930', '615.390')
('615.510', '616.590')
('618.240', '619.350')
('620.040', '621.060')

