('0.000', '12.180')
('12.180', '16.170')
('16.170', '23.490')
('23.970', '27.540')
('27.570', '31.770')
('32.280', '34.590')
('34.740', '37.350')
('37.650', '38.250')
('38.250', '39.000')
('39.120', '43.200')
('43.530', '44.130')
('44.430', '45.690')
('45.750', '50.850')
('50.850', '52.860')
('52.920', '54.720')
('55.140', '56.880')
('56.940', '60.000')
('60.090', '64.530')
('64.530', '66.930')
('67.140', '71.220')
('71.220', '75.210')
('75.270', '75.900')
('75.900', '76.800')
('77.040', '77.850')
('77.850', '79.290')
('79.290', '84.150')
('84.150', '88.980')
('89.400', '92.310')
('92.310', '95.640')
('95.700', '98.760')
('98.760', '100.050')
('100.200', '102.390')
('103.590', '105.420')
('105.540', '108.240')
('108.360', '108.990')
('108.990', '111.660')
('111.660', '112.950')
('112.950', '116.310')
('116.370', '120.570')
('120.690', '123.120')
('123.180', '126.510')
('126.510', '130.290')
('130.440', '131.070')
('131.070', '134.580')
('134.580', '138.840')
('138.960', '142.110')
('142.110', '148.590')
('148.590', '151.920')
('152.190', '157.650')
('157.740', '162.000')
('162.510', '164.580')
('164.670', '169.170')
('169.620', '170.400')
('170.640', '174.720')
('174.840', '176.850')
('176.880', '178.650')
('178.680', '180.570')
('181.080', '181.740')
('181.800', '182.580')
('183.120', '187.950')
('188.070', '189.870')
('190.260', '192.030')
('192.030', '193.530')
('193.530', '196.290')
('196.350', '200.010')
('200.250', '203.130')
('203.400', '204.030')
('204.150', '204.750')
('205.170', '206.970')
('206.970', '210.150')
('210.300', '211.230')
('211.470', '212.610')
('212.790', '215.850')
('215.910', '221.670')
('221.670', '223.080')
('223.500', '231.570')
('231.780', '233.460')
('234.720', '235.980')
('236.100', '237.630')
('237.630', '238.320')
('238.320', '243.540')
('243.630', '244.590')
('244.860', '251.280')
('251.640', '255.630')
('255.690', '260.340')
('260.520', '263.340')
('263.340', '265.350')
('265.410', '267.630')
('267.630', '272.130')
('272.220', '275.490')
('275.580', '278.580')
('278.580', '279.780')
('280.410', '281.010')
('281.220', '281.970')
('281.970', '285.930')
('285.990', '289.650')
('289.740', '290.370')
('290.520', '292.080')
('292.170', '293.460')
('293.490', '294.900')
('295.140', '298.260')
('298.440', '299.760')
('299.820', '303.600')
('303.600', '305.700')
('305.700', '308.070')
('308.310', '313.350')
('313.440', '316.950')
('316.950', '323.430')
('323.490', '324.870')
('324.990', '327.090')
('327.480', '328.680')
('328.680', '330.870')
('331.560', '333.270')
('333.270', '336.180')
('336.330', '338.220')
('338.220', '341.310')
('341.700', '344.250')
('344.250', '346.410')
('347.010', '350.040')
('350.100', '351.660')
('351.660', '356.160')
('356.370', '357.450')
('357.960', '360.420')
('360.450', '362.640')
('362.880', '364.290')
('364.350', '368.370')
('368.610', '370.290')
('370.380', '374.640')
('374.910', '377.760')
('377.760', '380.550')
('380.550', '383.940')
('384.090', '387.750')
('387.810', '393.630')
('393.660', '396.720')
('396.870', '401.100')
('401.190', '403.680')
('404.010', '404.940')
('405.300', '405.930')
('406.890', '411.960')
('412.320', '413.640')
('413.640', '414.990')
('415.020', '419.820')
('419.820', '423.180')
('423.180', '425.460')
('425.460', '426.360')

