('0.000', '13.950')
('14.040', '17.760')
('18.210', '21.240')
('21.630', '26.490')
('27.270', '30.210')
('30.270', '31.230')
('31.560', '32.310')
('32.310', '34.320')
('34.500', '38.550')
('38.820', '44.250')
('44.700', '46.620')
('46.830', '47.970')
('48.120', '50.910')
('50.910', '52.470')
('53.100', '55.140')
('55.830', '59.130')
('59.520', '62.010')
('62.040', '64.470')
('64.710', '66.840')
('66.840', '68.670')
('68.910', '77.910')
('78.330', '80.130')
('80.250', '81.570')
('81.600', '86.280')
('86.430', '91.380')
('91.830', '93.360')
('93.510', '98.250')
('98.580', '100.770')
('100.770', '105.330')
('105.810', '107.220')
('107.790', '113.460')
('113.550', '116.430')
('116.730', '117.990')
('118.380', '119.430')
('119.610', '121.230')
('121.350', '122.790')
('122.790', '124.110')
('124.800', '127.680')
('127.920', '129.630')
('129.900', '134.190')
('134.280', '135.960')
('135.990', '137.310')
('137.370', '139.530')
('140.490', '143.430')
('143.610', '145.200')
('145.800', '146.550')
('147.150', '147.840')
('147.840', '148.770')
('148.890', '153.300')
('153.480', '154.290')
('154.770', '156.930')
('157.080', '159.030')
('159.780', '164.910')
('164.910', '168.180')
('168.180', '169.890')
('170.040', '171.660')
('172.650', '174.570')
('174.840', '175.440')
('177.270', '178.710')
('178.770', '179.550')
('179.700', '180.930')
('180.930', '181.980')
('182.640', '185.910')
('186.150', '187.260')
('188.340', '190.800')
('191.250', '192.090')
('192.270', '194.010')
('194.460', '196.740')
('197.010', '198.720')
('199.020', '203.100')
('203.820', '206.130')
('206.550', '208.440')
('209.070', '210.450')
('210.660', '212.700')
('213.000', '216.960')
('217.230', '218.430')
('218.550', '219.990')
('221.160', '224.640')
('225.120', '226.020')
('226.260', '228.390')
('228.690', '229.710')
('229.710', '230.310')
('230.610', '231.540')
('231.540', '232.230')
('233.070', '234.720')
('235.440', '236.790')
('237.120', '238.740')
('239.130', '240.060')
('241.110', '242.670')
('244.320', '246.270')
('246.330', '247.620')
('248.160', '250.080')
('250.470', '252.720')
('253.320', '254.310')
('255.240', '257.040')
('257.160', '261.210')
('262.170', '264.030')
('264.030', '265.500')
('266.280', '271.890')
('272.010', '273.120')
('273.750', '274.980')
('275.100', '278.430')
('278.730', '279.930')
('280.320', '282.060')
('282.330', '283.770')
('284.790', '285.840')
('285.840', '286.860')
('287.100', '287.880')
('287.880', '290.670')
('290.880', '292.680')
('292.920', '295.470')
('295.560', '296.310')
('296.310', '297.660')
('298.230', '299.250')
('299.610', '300.360')
('300.450', '304.530')
('304.980', '306.000')
('306.180', '307.200')
('307.530', '311.100')
('311.400', '312.960')
('313.110', '314.340')
('314.370', '315.420')
('315.450', '316.260')
('316.680', '317.280')
('317.280', '318.300')
('319.020', '321.240')
('323.850', '325.470')
('325.590', '326.970')
('327.060', '328.230')
('328.410', '329.400')
('330.030', '330.750')
('331.200', '332.070')
('332.220', '337.230')
('337.470', '338.310')
('338.310', '340.440')
('340.980', '342.120')
('342.510', '343.320')
('344.010', '346.140')
('347.610', '348.870')
('348.870', '350.190')
('350.430', '351.150')
('351.150', '351.750')
('352.080', '353.520')
('355.500', '357.270')
('357.390', '360.570')
('361.410', '362.280')
('363.390', '364.740')
('365.040', '365.970')
('366.600', '367.320')
('367.680', '368.430')
('368.460', '369.540')
('371.100', '371.790')
('371.910', '372.660')
('373.050', '374.520')
('375.330', '375.930')
('376.260', '377.940')
('378.210', '379.050')
('379.170', '381.090')
('381.120', '382.470')
('383.370', '384.450')
('385.530', '387.720')
('387.900', '388.500')
('389.280', '390.360')
('391.020', '391.620')
('392.040', '394.860')
('394.920', '396.750')
('397.110', '397.740')
('398.100', '399.870')
('400.110', '402.180')
('402.300', '403.380')
('403.680', '405.270')
('405.960', '407.430')
('407.430', '408.420')
('408.630', '409.830')
('410.610', '411.420')
('411.930', '412.920')
('413.850', '414.690')
('416.070', '418.200')
('420.210', '421.140')
('421.770', '423.060')
('423.330', '424.560')
('425.490', '427.200')
('427.620', '429.750')
('430.350', '430.950')
('431.280', '431.910')
('432.000', '432.780')
('433.050', '434.430')
('434.430', '435.270')
('435.480', '436.410')
('436.740', '439.410')
('441.000', '443.160')
('443.460', '445.560')
('446.640', '451.410')
('451.740', '452.430')
('452.490', '454.470')
('454.650', '455.490')
('457.080', '458.640')
('460.110', '460.710')
('461.010', '461.790')
('462.150', '463.620')
('463.680', '464.280')
('467.790', '470.550')
('470.910', '471.840')
('472.320', '472.920')
('473.610', '474.900')
('474.960', '476.250')
('476.310', '476.970')
('477.000', '479.400')
('479.640', '480.690')
('480.870', '481.920')
('482.250', '484.470')
('484.860', '485.460')
('485.700', '487.530')
('487.740', '489.840')
('490.380', '492.270')
('492.300', '493.140')
('496.170', '498.540')
('498.840', '500.370')
('500.820', '501.570')
('501.960', '502.980')
('503.040', '503.880')
('504.240', '505.110')
('505.770', '506.670')
('506.940', '507.750')
('509.040', '510.750')
('511.080', '512.280')
('512.310', '513.150')
('513.540', '514.170')
('514.170', '515.130')
('515.310', '516.420')
('517.110', '519.870')
('519.960', '522.000')
('522.360', '524.880')
('525.240', '528.420')
('528.870', '530.250')
('530.280', '531.210')
('531.810', '533.310')
('533.430', '534.810')
('534.990', '535.830')
('535.980', '537.540')
('537.660', '538.410')
('538.980', '543.240')
('545.340', '546.240')
('548.370', '551.670')
('554.010', '555.870')
('555.900', '557.220')
('558.210', '559.830')
('559.920', '561.210')
('561.390', '563.400')
('563.610', '566.550')
('566.790', '568.920')
('569.040', '570.210')
('570.210', '571.590')
('571.770', '573.180')
('573.210', '577.260')
('577.770', '578.790')
('579.450', '580.500')
('580.500', '582.600')
('583.020', '583.890')
('584.520', '586.380')
('587.100', '588.690')
('589.350', '590.700')
('590.820', '591.900')
('592.170', '593.520')
('594.030', '594.930')
('595.230', '597.120')
('597.150', '599.490')
('599.760', '600.840')
('600.840', '602.640')
('603.120', '603.840')
('603.990', '606.240')
('607.200', '608.940')
('609.180', '610.410')
('611.160', '612.000')
('614.160', '615.090')
('616.350', '619.050')
('620.370', '621.780')
('622.410', '625.920')
('626.460', '627.240')
('627.780', '628.440')
('629.160', '629.760')
('629.760', '633.030')
('633.330', '634.650')
('634.950', '638.610')
('638.790', '640.230')
('641.190', '642.570')
('643.020', '645.030')
('645.060', '649.740')
('649.740', '650.430')
('650.640', '652.680')
('652.890', '653.640')
('653.730', '656.040')
('656.370', '658.710')
('658.710', '659.340')
('659.850', '661.560')
('661.800', '663.930')
('665.130', '668.430')
('669.330', '671.010')
('671.460', '673.170')
('673.410', '676.260')
('676.350', '677.910')
('681.690', '683.430')
('683.430', '684.720')
('685.890', '687.030')
('687.210', '687.900')
('688.020', '689.250')

