('0.000', '11.610')
('12.030', '12.630')
('16.530', '18.150')
('18.510', '22.140')
('22.710', '25.620')
('26.160', '27.300')
('27.570', '28.260')
('28.500', '29.430')
('30.300', '32.310')
('35.310', '37.050')
('41.850', '44.670')
('44.670', '47.550')
('50.880', '55.500')
('58.440', '59.820')
('59.820', '61.890')
('61.890', '64.140')
('64.950', '67.410')
('71.370', '76.800')
('81.480', '85.260')
('86.910', '89.910')
('91.650', '94.380')
('98.640', '99.960')
('99.960', '101.190')
('102.180', '104.370')
('107.040', '110.550')
('117.360', '120.270')
('132.810', '135.150')
('136.980', '139.260')
('141.240', '144.000')
('149.370', '151.620')
('154.020', '156.930')
('169.590', '171.870')
('171.990', '177.120')
('177.450', '179.970')
('179.970', '183.780')
('184.500', '187.290')
('190.140', '192.870')
('194.160', '196.650')
('198.120', '201.780')
('206.100', '207.990')
('210.720', '213.840')
('218.220', '222.810')
('227.310', '228.570')
('240.180', '242.670')
('249.870', '251.220')
('254.910', '257.040')
('260.730', '262.860')
('265.800', '268.080')
('270.390', '273.840')
('285.780', '288.990')
('289.380', '290.280')
('290.280', '292.440')
('300.030', '301.260')
('312.810', '314.520')
('322.710', '324.180')
('336.300', '340.080')
('340.620', '342.600')
('343.140', '345.330')
('349.800', '352.440')
('356.220', '359.520')
('359.910', '362.220')
('371.010', '372.000')
('372.000', '374.490')
('374.640', '377.220')
('378.600', '383.010')
('384.210', '385.320')
('385.320', '387.270')
('392.790', '393.780')
('393.900', '396.240')
('401.190', '405.330')
('416.010', '419.610')
('420.570', '425.010')
('425.280', '426.060')

