('7.290', '10.770')
('10.770', '11.370')
('12.090', '15.240')
('15.540', '17.130')
('18.300', '22.200')
('22.680', '27.180')
('27.360', '30.810')
('30.960', '31.950')
('32.340', '32.970')
('33.090', '34.050')
('34.110', '36.030')
('37.020', '41.160')
('41.370', '43.140')
('43.170', '45.270')
('45.570', '46.620')
('46.770', '47.610')
('47.730', '48.960')
('48.960', '51.960')
('52.380', '55.590')
('55.680', '57.270')
('57.570', '59.400')
('60.360', '61.410')
('62.760', '64.320')
('64.950', '66.210')
('69.600', '70.500')
('70.500', '71.580')
('73.680', '75.060')
('76.110', '76.770')
('76.770', '78.630')
('79.680', '80.550')
('80.640', '82.470')
('82.860', '84.330')
('84.540', '87.150')
('87.150', '89.250')
('89.250', '89.850')
('89.880', '91.680')
('92.490', '93.570')
('93.900', '96.330')
('96.660', '100.410')
('100.740', '101.730')
('102.450', '103.440')
('103.830', '104.940')
('105.990', '106.770')
('107.610', '109.620')
('109.650', '110.310')
('110.520', '111.990')
('112.110', '113.910')
('113.910', '115.350')
('116.160', '116.790')
('117.090', '118.830')
('119.610', '124.320')
('124.320', '125.400')
('126.390', '128.040')
('128.400', '129.030')
('129.090', '130.350')
('131.040', '132.930')
('133.470', '135.120')
('136.680', '138.000')
('138.090', '140.100')
('141.120', '142.230')
('143.940', '145.800')
('146.370', '148.230')
('149.850', '151.620')
('151.620', '152.940')
('153.420', '155.400')
('156.060', '156.660')
('157.230', '157.830')
('158.280', '159.420')
('161.130', '162.000')
('162.540', '163.680')
('164.520', '165.960')
('166.500', '167.730')
('167.940', '168.990')
('169.110', '170.520')
('171.060', '172.380')
('172.440', '173.790')
('173.880', '174.480')
('174.990', '176.670')
('178.440', '179.910')
('180.330', '181.140')
('181.140', '181.950')
('182.640', '184.260')
('184.590', '185.490')
('186.720', '188.250')
('188.670', '190.950')
('193.530', '195.150')
('196.770', '197.370')
('197.520', '198.780')
('198.990', '200.010')
('200.520', '201.750')
('201.840', '202.470')
('202.620', '203.880')
('204.210', '205.710')
('206.040', '207.270')
('207.480', '208.950')
('209.700', '210.300')
('210.900', '212.130')
('212.190', '214.380')
('214.500', '216.330')
('216.510', '217.680')
('218.160', '219.240')
('219.360', '220.110')
('220.710', '222.720')
('223.260', '223.920')
('224.010', '226.320')
('227.700', '228.930')
('229.050', '230.040')
('231.210', '231.810')
('231.810', '233.460')
('234.600', '235.590')
('235.590', '236.580')
('236.640', '237.930')
('238.350', '239.490')
('241.170', '241.800')
('243.690', '245.100')
('246.180', '247.020')
('247.020', '247.950')
('249.270', '249.870')
('250.380', '251.400')
('251.910', '253.020')
('255.300', '256.680')
('257.910', '258.570')
('258.810', '259.650')
('260.100', '261.090')
('261.420', '262.260')
('262.950', '264.270')
('265.170', '266.070')
('266.160', '267.450')
('267.810', '268.770')
('269.790', '271.140')
('271.920', '273.510')
('274.440', '275.460')
('275.460', '276.780')
('276.780', '277.500')
('279.990', '281.040')
('281.040', '284.040')
('284.130', '285.330')
('285.690', '286.740')
('287.940', '288.600')
('288.990', '290.220')
('292.170', '293.880')
('295.440', '296.760')
('299.130', '299.880')
('299.880', '300.900')
('300.900', '302.370')
('302.490', '303.630')
('303.630', '305.460')
('305.790', '307.590')
('310.380', '311.640')
('311.760', '313.440')
('313.740', '314.640')
('315.690', '317.220')
('317.490', '319.530')
('321.240', '322.350')
('322.680', '324.120')
('324.120', '325.020')
('325.800', '326.550')
('327.420', '328.020')
('328.170', '329.490')
('329.490', '330.540')
('332.940', '334.500')
('335.490', '336.510')
('338.700', '339.510')
('341.250', '341.880')
('343.470', '344.490')

