('0.030', '26.310')
('26.640', '33.690')
('33.690', '35.730')
('35.730', '37.830')
('37.830', '42.810')
('42.810', '52.770')
('52.800', '56.820')
('56.820', '57.480')
('57.810', '59.790')
('59.790', '64.920')
('64.920', '71.040')
('71.070', '74.010')
('74.250', '80.760')
('80.760', '82.950')
('83.040', '87.060')
('87.090', '91.620')
('92.700', '95.760')
('95.760', '96.690')
('96.930', '102.810')
('103.200', '105.840')
('105.840', '107.460')
('107.490', '109.950')
('110.250', '112.590')
('112.740', '114.480')
('114.480', '115.380')
('115.410', '116.850')
('116.850', '118.500')
('118.740', '119.520')
('119.550', '121.260')
('121.260', '122.760')
('122.970', '129.510')
('129.750', '131.550')
('131.550', '135.840')
('135.930', '137.130')
('137.250', '139.020')
('139.020', '139.920')
('140.910', '141.960')
('141.960', '142.680')
('142.800', '143.910')
('144.120', '145.050')
('146.010', '148.260')
('148.350', '149.520')
('149.850', '152.100')
('152.640', '155.010')
('155.100', '157.890')
('157.890', '159.630')
('159.930', '160.980')
('161.400', '163.890')
('164.220', '165.210')
('165.840', '168.930')
('169.200', '172.680')
('172.950', '177.750')
('178.050', '179.010')
('179.970', '182.040')
('183.630', '184.380')
('184.950', '186.720')
('186.960', '187.920')
('188.640', '189.480')
('190.410', '191.310')
('191.940', '193.020')
('195.030', '196.860')
('197.130', '198.600')
('200.370', '201.300')
('202.050', '202.980')
('204.630', '205.530')
('205.860', '206.520')
('206.760', '207.630')
('209.520', '210.330')
('210.780', '212.190')
('212.820', '214.320')
('215.940', '218.250')
('218.520', '219.390')
('220.980', '223.200')
('223.830', '224.820')
('224.910', '226.650')
('227.400', '228.810')
('228.810', '231.570')
('231.690', '232.770')
('234.150', '234.990')
('235.380', '236.370')
('236.670', '237.690')
('237.930', '239.310')
('240.510', '241.110')
('241.170', '242.400')
('242.790', '244.020')
('246.930', '249.000')
('249.300', '250.470')
('250.470', '251.190')
('251.190', '252.450')
('253.020', '254.250')
('254.670', '255.420')
('257.010', '258.030')
('259.260', '260.100')
('260.280', '261.480')
('261.870', '263.130')
('263.820', '264.780')
('266.370', '267.510')
('267.630', '268.230')
('269.970', '270.870')
('271.170', '272.700')
('273.150', '274.080')
('274.080', '275.250')
('275.460', '276.330')
('277.350', '278.340')
('278.760', '279.810')
('281.640', '283.290')
('283.830', '285.330')
('286.620', '288.240')
('288.420', '289.080')
('290.520', '291.390')
('293.490', '294.810')
('294.810', '295.920')
('296.040', '296.640')
('297.690', '298.290')
('298.380', '299.100')
('302.490', '303.450')
('304.170', '304.980')
('305.640', '306.780')
('307.050', '307.890')
('308.100', '309.240')
('314.130', '315.120')
('315.390', '316.440')
('316.830', '317.760')
('320.310', '321.480')
('321.780', '322.590')
('324.150', '324.990')
('325.260', '326.940')
('328.380', '329.010')
('329.160', '330.420')
('330.810', '332.820')
('333.720', '334.620')
('335.760', '336.930')
('337.230', '338.130')
('338.670', '339.990')
('340.230', '341.640')
('341.640', '342.390')
('342.570', '343.590')
('346.080', '347.190')
('347.850', '348.690')
('351.510', '352.890')
('353.490', '354.780')
('354.840', '355.860')
('356.070', '357.210')
('358.200', '359.040')
('359.100', '359.850')
('360.270', '360.960')
('361.170', '362.160')
('362.400', '363.420')
('364.050', '365.040')
('365.040', '366.330')
('366.540', '367.470')
('368.010', '368.880')
('369.060', '370.050')
('370.680', '371.850')
('372.720', '373.530')
('374.160', '374.790')
('375.720', '376.530')
('377.790', '378.720')
('379.560', '380.460')
('382.350', '383.280')
('384.480', '386.790')
('387.090', '387.990')
('388.110', '388.890')
('389.550', '390.600')
('391.080', '391.680')
('392.220', '392.820')
('392.820', '393.630')
('395.670', '396.570')
('397.980', '399.120')
('399.330', '400.020')
('400.980', '401.580')
('402.000', '403.170')
('405.840', '406.560')
('406.980', '407.940')
('409.890', '410.880')
('412.020', '412.800')
('413.760', '414.840')
('416.670', '417.450')
('417.780', '418.680')
('420.000', '420.780')
('421.380', '422.910')
('425.190', '426.210')
('428.460', '429.510')
('432.630', '433.440')
('434.160', '435.000')
('436.680', '438.330')
('441.180', '442.230')
('442.860', '443.820')
('446.520', '447.480')
('447.840', '448.500')
('449.370', '450.480')
('451.650', '452.280')
('452.280', '453.000')
('453.930', '454.770')
('457.650', '458.430')
('459.870', '460.650')
('462.180', '463.170')
('464.160', '464.940')
('467.040', '468.480')
('469.380', '470.160')
('471.540', '473.010')
('473.250', '473.910')
('474.900', '475.770')
('476.790', '477.630')
('477.840', '478.680')
('481.320', '482.220')
('484.170', '485.220')
('485.640', '486.660')
('487.020', '488.370')
('489.780', '490.800')
('491.040', '492.090')
('493.140', '493.950')
('495.090', '495.840')
('496.530', '497.520')
('497.610', '498.690')
('498.750', '499.590')
('502.320', '503.160')
('503.280', '503.880')
('504.660', '505.920')
('508.230', '509.070')
('511.770', '512.550')
('513.870', '514.500')
('515.910', '516.630')
('517.440', '518.430')
('518.430', '519.030')
('524.790', '525.420')
('525.510', '526.410')
('526.680', '527.790')
('528.570', '529.410')
('530.340', '531.480')
('534.150', '534.960')
('537.000', '537.870')
('538.350', '539.400')
('539.970', '541.050')
('541.530', '542.700')
('543.270', '544.140')
('546.330', '547.140')
('549.390', '550.200')
('550.920', '551.940')
('552.570', '553.380')
('553.980', '554.640')
('554.730', '555.570')
('557.190', '558.030')
('558.360', '559.290')
('559.320', '560.160')
('564.150', '565.140')
('567.150', '567.870')
('569.910', '570.510')
('571.020', '572.340')
('576.300', '577.110')
('578.220', '579.000')
('580.200', '580.950')
('581.430', '582.420')
('583.710', '584.400')
('585.120', '586.470')

