('7.230', '8.370')
('8.700', '9.900')
('10.020', '13.680')
('13.860', '15.780')
('15.870', '16.980')
('17.250', '21.300')
('21.840', '23.160')
('24.510', '27.390')
('27.690', '29.850')
('29.850', '31.110')
('31.350', '35.040')
('35.190', '40.080')
('40.080', '41.730')
('42.450', '43.350')
('43.350', '44.550')
('44.700', '45.990')
('46.230', '47.370')
('47.550', '50.370')
('50.370', '50.970')
('51.120', '53.490')
('54.090', '55.380')
('55.440', '56.640')
('56.640', '58.170')
('58.410', '59.670')
('60.270', '62.190')
('63.210', '64.380')
('64.380', '67.140')
('67.530', '68.310')
('68.490', '72.060')
('72.630', '74.310')
('74.460', '76.440')
('76.770', '78.180')
('78.210', '80.340')
('80.340', '81.150')
('81.240', '84.540')
('85.290', '87.810')
('88.140', '89.550')
('90.060', '91.410')
('91.800', '93.840')
('94.380', '97.290')
('97.650', '98.910')
('99.120', '100.950')
('102.540', '104.400')
('104.400', '105.360')
('105.600', '108.360')
('108.510', '109.530')
('109.530', '110.190')
('110.460', '111.480')
('111.660', '112.260')
('112.590', '113.790')
('113.790', '115.740')
('116.250', '117.000')
('117.300', '119.430')
('121.320', '123.060')
('124.920', '125.880')
('127.650', '130.560')
('131.010', '131.640')
('131.670', '133.980')
('134.520', '135.780')
('136.080', '137.580')
('138.240', '139.260')
('139.950', '141.420')
('142.230', '144.270')
('145.170', '146.490')
('147.420', '152.310')
('152.730', '153.660')
('154.530', '156.960')
('157.260', '158.340')
('158.550', '160.080')
('161.430', '162.420')
('163.020', '164.280')
('164.280', '165.390')
('165.930', '166.530')
('166.770', '168.270')
('168.570', '169.560')
('170.820', '172.320')
('174.960', '176.400')
('176.490', '177.750')
('178.320', '180.840')
('180.960', '182.280')
('182.940', '183.780')
('183.990', '186.360')
('186.750', '189.360')
('189.960', '192.240')
('192.240', '192.870')
('193.200', '194.280')
('195.720', '196.560')
('196.560', '197.820')
('197.820', '198.480')
('199.440', '200.610')
('200.790', '201.510')
('201.540', '204.270')
('205.170', '206.460')
('206.610', '207.690')
('208.620', '209.910')
('210.180', '212.010')
('212.610', '214.350')
('214.350', '215.460')
('215.580', '216.930')
('217.500', '218.100')
('218.310', '219.390')
('220.470', '222.090')
('223.320', '225.780')
('225.810', '226.680')
('227.400', '228.750')
('229.200', '230.610')
('231.510', '232.140')
('232.440', '233.430')
('233.670', '234.420')
('236.760', '238.740')
('239.370', '240.600')
('240.720', '242.160')
('243.360', '245.010')
('245.010', '246.330')
('246.750', '248.130')
('248.130', '249.720')
('249.810', '250.920')
('251.010', '253.410')
('254.220', '255.090')
('255.540', '257.160')
('257.460', '258.570')
('260.040', '261.210')
('261.450', '263.010')
('263.010', '263.910')
('263.970', '264.840')
('265.710', '267.000')
('267.060', '271.590')
('272.820', '274.830')
('274.920', '276.000')
('277.890', '279.000')
('279.570', '282.990')
('283.380', '284.190')
('284.970', '287.040')
('288.450', '290.460')
('291.150', '292.260')
('292.260', '293.400')
('293.430', '294.420')
('294.600', '296.220')
('297.000', '298.950')
('299.700', '300.420')
('300.570', '302.340')
('302.550', '304.080')
('305.130', '307.050')
('308.160', '309.330')
('310.110', '310.830')
('310.860', '312.300')
('312.600', '313.830')
('314.100', '315.480')
('315.480', '316.080')
('316.140', '317.190')
('317.340', '319.050')
('319.410', '320.070')
('320.130', '321.180')
('322.650', '323.640')
('323.640', '324.930')
('327.360', '328.140')
('328.140', '329.220')
('329.280', '330.600')
('331.110', '332.940')
('332.940', '333.930')
('335.580', '337.590')
('339.360', '340.500')
('340.920', '341.970')
('342.390', '344.700')
('345.060', '346.230')
('347.010', '348.030')
('349.290', '351.900')
('351.960', '352.800')
('352.980', '354.570')
('356.700', '357.630')
('358.050', '359.430')
('360.360', '362.190')
('363.390', '364.380')
('365.130', '366.180')
('368.700', '370.020')
('371.490', '372.660')
('373.710', '375.030')
('375.210', '376.230')
('376.860', '377.970')
('378.570', '379.680')
('380.010', '381.330')
('381.450', '382.470')
('382.980', '383.910')
('384.840', '385.800')
('385.830', '386.910')
('387.000', '387.600')
('387.870', '389.670')
('390.600', '391.350')
('391.470', '393.090')
('393.090', '393.900')
('393.960', '395.160')
('395.370', '396.660')
('399.060', '400.440')
('400.800', '402.150')
('404.370', '405.510')
('405.840', '406.500')
('407.640', '409.260')
('410.850', '412.440')
('412.920', '413.910')
('414.270', '415.230')
('415.230', '415.830')
('416.100', '418.230')
('419.340', '420.450')
('420.690', '421.470')
('421.500', '422.520')
('422.910', '424.080')
('425.280', '426.630')
('428.010', '428.880')
('429.990', '431.370')
('432.030', '433.080')
('433.860', '434.970')
('435.000', '436.380')
('437.070', '437.670')
('438.120', '440.190')
('440.190', '441.090')
('441.330', '442.500')
('442.920', '443.940')
('444.960', '446.160')
('446.850', '448.260')
('448.560', '449.880')
('449.910', '451.620')
('451.920', '453.030')
('454.170', '455.040')
('455.550', '456.180')
('456.330', '457.770')
('457.920', '459.270')
('460.110', '461.220')
('461.520', '462.780')
('463.080', '465.570')
('466.320', '467.310')
('469.410', '470.490')
('471.060', '472.290')
('472.650', '473.850')
('475.050', '475.980')
('475.980', '478.080')
('478.230', '479.220')
('479.760', '481.680')
('482.190', '483.300')
('483.780', '485.550')
('485.580', '486.180')
('486.390', '488.100')
('488.280', '489.960')
('490.170', '491.250')
('491.400', '492.600')
('493.440', '494.340')
('495.090', '495.690')
('496.830', '498.120')
('499.980', '501.720')
('501.960', '503.070')
('504.180', '505.080')
('505.170', '506.460')
('506.730', '507.900')
('507.930', '508.800')
('508.950', '510.480')
('511.050', '512.010')
('512.040', '513.420')
('515.040', '515.730')
('516.000', '517.620')
('518.520', '520.080')
('520.680', '522.150')
('523.530', '524.850')
('526.410', '527.310')
('528.810', '529.560')
('529.950', '531.810')
('532.170', '533.190')
('534.090', '534.690')
('534.840', '535.800')
('536.160', '537.570')
('537.930', '538.530')
('539.040', '540.000')
('540.390', '541.470')
('542.040', '543.150')
('544.530', '546.360')
('546.780', '547.440')
('547.530', '549.090')
('549.240', '550.920')
('550.950', '552.330')
('552.330', '553.170')
('554.280', '555.510')
('555.510', '556.560')
('557.010', '558.120')
('558.480', '560.070')
('560.850', '562.620')
('562.620', '563.550')
('564.390', '565.350')
('565.920', '566.820')
('567.210', '568.260')
('568.440', '569.370')
('569.370', '570.030')
('570.210', '570.960')
('571.050', '572.190')
('572.280', '573.390')
('573.390', '574.200')
('574.710', '575.730')
('575.910', '577.200')
('577.290', '578.460')
('578.670', '579.840')
('579.870', '580.710')
('581.640', '582.630')
('583.680', '584.760')
('584.910', '586.140')
('588.840', '589.950')
('591.030', '591.870')

