('1.620', '7.350')
('7.650', '10.620')
('10.770', '15.210')
('15.450', '20.160')
('20.760', '24.900')
('25.080', '26.310')
('26.310', '31.380')
('31.380', '33.060')
('34.710', '41.580')
('41.940', '44.610')
('44.940', '48.030')
('48.690', '50.640')
('50.640', '52.500')
('52.920', '55.140')
('55.200', '57.810')
('58.410', '61.980')
('62.100', '63.660')
('63.780', '65.940')
('66.300', '68.820')
('69.060', '73.410')
('73.410', '74.670')
('74.700', '75.930')
('80.490', '82.980')
('83.070', '84.210')
('84.390', '86.370')
('86.370', '88.200')
('88.410', '94.830')
('96.840', '101.970')
('102.090', '103.920')
('104.040', '105.390')
('105.390', '109.110')
('109.530', '111.060')
('111.240', '112.200')
('112.410', '113.970')
('116.160', '118.950')
('118.950', '120.450')
('120.750', '122.340')
('123.690', '126.750')
('127.740', '129.840')
('129.840', '132.180')
('132.840', '134.850')
('134.850', '136.080')
('136.500', '137.130')
('138.210', '139.680')
('140.280', '141.000')
('141.360', '143.520')
('144.660', '146.490')
('148.200', '152.370')
('153.000', '154.500')
('154.500', '155.250')
('155.610', '158.490')
('159.150', '161.370')
('161.520', '166.110')
('166.590', '170.520')
('170.670', '173.730')
('187.320', '189.030')
('189.030', '192.030')
('192.870', '194.190')
('194.550', '196.500')
('197.220', '198.600')
('199.080', '202.530')
('202.530', '206.670')
('206.670', '210.180')
('210.540', '215.310')
('215.610', '217.110')
('217.350', '219.960')
('219.960', '221.220')
('221.220', '222.000')
('222.030', '224.220')
('224.670', '225.990')
('226.200', '229.950')
('230.550', '235.650')

('236.310', '237.300')
