('0.000', '11.580')
('17.220', '18.630')
('19.530', '23.940')
('24.720', '27.210')
('27.240', '30.450')
('31.350', '35.070')
('35.910', '37.470')
('37.650', '39.630')
('41.430', '43.560')
('47.820', '51.330')
('57.000', '58.950')
('65.970', '67.650')
('67.650', '69.390')
('71.250', '72.360')
('76.290', '79.140')
('80.700', '83.190')
('92.130', '94.620')
('96.240', '97.260')
('98.700', '99.510')
('102.990', '105.090')
('106.740', '107.850')
('108.330', '109.140')
('109.140', '110.550')
('114.990', '117.360')
('118.050', '119.550')
('120.900', '122.430')
('128.010', '130.110')
('131.190', '132.930')
('143.610', '145.110')
('145.200', '147.810')
('148.320', '150.720')
('151.740', '155.100')
('155.490', '156.690')
('157.410', '159.330')
('160.350', '162.090')
('162.690', '163.860')
('164.460', '166.080')
('166.080', '168.690')
('169.500', '170.760')
('172.260', '175.380')
('181.920', '183.180')
('191.610', '193.500')
('196.140', '198.240')
('198.270', '200.190')
('202.350', '204.840')
('209.910', '211.350')
('212.250', '214.380')
('214.470', '216.420')
('216.630', '219.420')
('219.960', '220.980')
('221.130', '222.930')
('223.170', '223.980')
('224.010', '225.570')
('226.440', '227.700')
('228.000', '229.530')
('229.530', '232.590')
('233.160', '236.730')
('236.730', '237.990')
('237.990', '238.950')
('239.070', '240.810')
('241.080', '244.140')
('244.380', '246.420')
('247.200', '250.530')
('251.460', '253.500')
('254.700', '257.580')
('262.290', '264.120')
('264.930', '266.640')
('267.420', '268.410')
('268.440', '270.090')
('271.530', '272.400')
('272.400', '273.660')
('274.710', '276.150')
('279.090', '282.090')
('285.480', '286.860')
('286.860', '288.390')
('288.390', '290.310')
('290.550', '291.750')
('292.920', '294.840')
('297.690', '299.880')
('303.480', '305.250')
('307.260', '311.970')
('312.330', '314.520')
('315.210', '316.980')
('317.550', '320.610')
('321.180', '322.710')
('325.590', '326.940')
('327.540', '329.730')
('333.630', '335.820')
('336.480', '337.530')
('342.030', '343.830')
('344.400', '345.540')
('348.210', '349.200')
('350.370', '352.110')
('353.850', '354.810')
('354.870', '357.210')
('358.380', '360.420')
('362.100', '364.320')
('365.340', '366.000')
('366.270', '372.210')
('373.050', '378.180')
('379.230', '383.970')
('387.390', '388.710')
('388.710', '391.380')
('392.520', '397.110')
('398.280', '399.600')
('399.780', '403.260')
('404.760', '409.350')
('410.340', '414.510')
('415.800', '419.670')
('419.730', '422.520')
('427.500', '431.610')
('432.450', '436.230')
('436.230', '437.520')
('437.580', '441.930')
('442.590', '444.450')
('444.450', '447.180')
('447.960', '451.620')
('452.400', '454.740')
('456.000', '461.220')
('462.000', '464.820')
('465.150', '467.790')
('468.300', '469.740')
('469.800', '471.900')
('473.370', '475.110')
('475.560', '478.350')
('479.160', '483.210')
('487.500', '490.470')
('490.830', '494.520')
('494.760', '496.770')
('497.880', '501.600')
('502.470', '506.100')
('506.100', '507.690')
('507.780', '509.880')
('510.690', '513.810')
('513.900', '516.270')
('518.790', '522.390')
('534.900', '535.890')
('535.980', '540.630')
('541.440', '543.150')
('562.170', '564.240')
('565.320', '568.440')
('568.830', '569.640')

