('0.000', '3.330')
('8.220', '9.690')
('9.930', '14.460')
('14.910', '21.540')
('22.290', '23.250')
('23.340', '29.400')
('29.580', '34.920')
('35.190', '39.690')
('41.400', '43.350')
('43.350', '52.830')
('54.420', '61.470')
('62.280', '69.330')
('69.960', '71.610')
('72.510', '78.060')
('79.530', '82.560')
('83.910', '88.920')
('89.040', '93.030')
('93.570', '95.580')
('95.580', '97.560')
('99.660', '102.840')
('103.800', '107.760')
('113.700', '116.850')
('120.570', '126.660')
('126.780', '129.030')
('129.030', '130.710')
('138.300', '141.870')
('145.410', '149.970')
('150.240', '157.170')
('157.500', '160.440')
('160.440', '162.600')
('163.620', '168.420')
('181.260', '186.060')
('186.180', '191.700')
('192.720', '196.650')
('196.950', '197.760')

