('0.270', '12.300')
('12.330', '15.720')
('15.720', '18.690')
('18.720', '29.970')
('30.000', '35.580')
('35.610', '44.850')
('44.940', '49.710')
('49.710', '53.400')
('53.700', '55.830')
('56.010', '57.720')
('57.780', '59.910')
('59.910', '65.550')
('65.850', '71.400')
('71.400', '74.280')
('74.640', '75.780')
('75.810', '81.840')
('82.020', '85.920')
('86.280', '89.040')
('89.070', '90.810')
('90.840', '92.700')
('92.700', '95.520')
('95.670', '98.910')
('98.910', '101.850')
('101.910', '106.320')
('106.320', '108.990')
('108.990', '112.620')
('112.620', '117.900')
('118.110', '123.570')
('123.630', '127.950')
('127.950', '128.820')
('129.000', '129.930')
('129.930', '132.000')
('132.060', '135.030')
('135.090', '136.830')
('136.830', '138.720')
('138.720', '140.520')
('140.550', '141.720')
('142.980', '145.320')
('145.320', '148.260')
('148.260', '149.550')
('150.150', '153.990')
('154.050', '157.860')
('157.980', '160.110')
('160.110', '163.560')
('164.130', '165.270')
('166.170', '168.450')
('168.450', '169.950')
('170.130', '170.970')
('171.000', '175.620')
('175.680', '177.240')
('177.870', '178.680')
('178.800', '179.700')
('179.760', '180.750')
('181.050', '182.250')
('182.340', '184.260')
('184.800', '185.610')
('185.640', '186.270')
('186.420', '188.220')
('188.250', '189.510')
('190.530', '193.410')
('193.560', '196.590')
('196.620', '197.400')
('197.400', '198.210')
('198.210', '199.050')
('199.530', '200.760')
('202.680', '204.450')
('204.990', '206.790')
('207.570', '210.870')
('210.960', '213.360')
('213.360', '214.320')
('214.500', '216.840')
('217.290', '218.130')
('218.190', '220.830')
('220.830', '222.030')
('222.270', '224.250')
('224.760', '226.590')
('226.590', '227.550')
('227.700', '228.720')
('229.470', '232.710')
('232.830', '234.690')
('234.780', '238.980')
('240.570', '242.400')
('242.970', '244.590')
('244.590', '246.990')
('247.320', '249.030')
('249.180', '250.980')
('251.370', '252.540')
('252.660', '254.700')
('254.700', '256.260')
('256.500', '258.180')
('258.270', '259.530')
('259.590', '260.820')
('261.120', '262.530')
('262.530', '263.250')
('263.250', '264.750')
('264.930', '265.740')
('265.950', '269.250')
('269.250', '270.300')
('273.540', '274.560')
('274.950', '276.630')
('276.660', '277.890')
('277.890', '279.930')
('280.020', '281.220')
('281.340', '282.930')
('283.110', '284.310')
('284.310', '286.470')
('286.800', '288.330')
('288.420', '289.620')
('289.740', '293.460')
('294.090', '296.310')
('296.490', '297.840')
('299.010', '300.150')
('300.300', '304.620')
('304.620', '305.520')
('305.520', '306.900')
('308.280', '310.320')
('310.410', '313.110')
('313.110', '314.220')
('314.520', '315.540')
('315.870', '317.610')
('317.640', '319.380')
('319.470', '320.460')
('321.210', '322.830')
('323.280', '325.980')
('326.640', '327.630')
('327.900', '329.280')
('330.750', '332.490')
('332.490', '333.330')
('333.390', '335.760')
('336.120', '338.100')
('338.490', '340.410')
('340.470', '341.790')
('341.970', '343.350')
('345.450', '346.920')
('346.920', '347.700')
('347.700', '350.280')
('352.320', '353.430')
('353.820', '354.480')
('354.660', '356.280')
('356.610', '357.840')
('359.130', '359.940')
('360.240', '361.230')
('361.950', '362.790')
('363.510', '364.650')
('364.800', '365.790')
('365.940', '367.290')
('369.150', '370.200')
('370.980', '372.240')
('372.240', '373.500')
('373.530', '374.640')
('374.970', '376.800')
('376.860', '378.120')
('378.420', '379.170')
('379.410', '380.460')
('381.810', '382.770')
('383.490', '384.630')
('384.690', '386.130')
('386.160', '386.940')
('387.000', '387.750')
('387.870', '389.610')
('390.960', '391.800')
('392.280', '393.360')
('394.350', '395.370')
('395.790', '396.990')
('398.340', '399.210')
('399.360', '400.200')
('400.260', '401.610')
('402.900', '404.160')
('404.190', '405.030')
('406.020', '407.220')
('408.120', '409.320')
('411.030', '412.320')
('412.440', '413.880')
('413.880', '414.630')
('414.630', '416.160')
('417.210', '418.110')
('418.980', '419.940')
('421.470', '423.750')
('423.870', '425.340')
('425.340', '426.240')
('426.300', '427.470')
('427.470', '429.060')
('429.120', '431.280')
('431.520', '432.120')
('432.120', '433.170')
('433.380', '434.130')

