('0.060', '9.090')
('10.320', '11.430')
('11.520', '14.010')
('14.040', '16.530')
('16.530', '19.050')
('19.050', '23.220')
('24.120', '26.610')
('26.610', '30.180')
('30.180', '33.810')
('34.320', '36.690')
('36.750', '39.960')
('40.350', '45.600')
('45.630', '50.790')
('51.480', '52.710')
('53.190', '54.510')
('54.510', '56.670')
('58.710', '59.460')
('59.460', '60.360')
('60.360', '64.230')
('64.230', '68.520')
('68.940', '70.800')
('72.060', '72.870')
('72.870', '80.070')
('80.070', '81.720')
('82.470', '87.360')
('87.390', '91.680')
('92.640', '94.680')
('94.680', '97.140')
('97.140', '100.470')
('100.770', '102.240')
('102.240', '104.520')
('105.510', '108.150')
('108.810', '110.670')
('110.670', '112.230')
('112.230', '115.590')
('115.590', '117.690')
('118.140', '121.980')
('121.980', '126.000')
('126.960', '131.430')
('131.430', '133.020')
('133.470', '139.470')
('139.470', '141.300')
('141.450', '145.320')
('146.130', '150.780')
('150.780', '152.820')
('152.820', '154.590')
('154.710', '156.960')
('157.410', '158.520')
('158.550', '161.070')
('161.070', '163.380')
('163.890', '167.820')
('168.150', '170.970')
('170.970', '172.650')
('173.100', '175.440')
('175.440', '181.470')
('182.610', '183.480')
('183.480', '185.640')
('185.640', '188.070')
('188.220', '190.680')
('190.680', '193.860')
('193.860', '196.530')
('197.280', '199.080')
('199.140', '201.030')
('201.810', '204.420')
('204.420', '207.630')
('207.630', '209.040')
('209.130', '209.970')
('210.660', '214.020')
('214.020', '217.350')
('217.740', '220.140')
('220.140', '221.550')
('221.550', '224.760')
('224.940', '227.040')
('227.070', '228.750')
('228.780', '233.700')
('234.570', '239.340')
('239.490', '241.020')
('241.050', '241.650')
('241.650', '242.700')
('242.790', '245.760')
('245.760', '252.330')
('253.170', '255.180')
('255.570', '257.730')
('257.760', '259.260')
('259.260', '260.490')
('260.670', '263.190')
('263.190', '263.820')
('263.820', '264.450')
('264.690', '267.900')
('267.990', '271.050')
('271.980', '273.990')
('274.170', '277.470')
('277.470', '279.660')
('279.660', '280.650')
('281.310', '283.530')
('283.800', '287.760')
('287.910', '289.470')
('289.470', '292.740')
('292.890', '294.180')
('294.240', '295.230')
('295.230', '297.870')
('299.250', '300.420')
('300.540', '301.200')
('301.230', '302.100')
('302.100', '303.630')
('304.470', '309.360')
('310.860', '313.350')
('313.380', '315.510')
('315.510', '317.130')
('317.190', '321.870')
('323.490', '328.080')
('328.140', '331.230')
('332.730', '334.770')
('334.860', '338.070')
('338.490', '340.710')
('340.710', '341.370')
('341.460', '342.810')
('343.590', '345.960')
('346.050', '346.920')
('346.950', '348.390')
('349.470', '352.620')
('352.620', '354.600')
('356.970', '362.490')
('362.700', '371.670')
('371.820', '373.590')
('374.700', '378.240')
('378.390', '382.080')
('382.230', '388.410')
('389.640', '392.610')
('392.640', '393.930')
('393.930', '397.350')
('398.070', '401.460')
('401.460', '403.110')
('404.640', '405.870')
('405.870', '407.100')
('407.190', '409.050')
('409.050', '409.980')
('410.760', '412.440')
('412.500', '417.300')
('419.760', '422.280')
('422.280', '424.440')
('424.440', '426.390')
('430.260', '432.690')
('432.870', '437.010')
('437.010', '438.930')
('438.930', '440.940')
('441.030', '441.930')
('441.930', '444.150')
('445.320', '447.960')
('448.020', '450.270')
('450.510', '453.060')
('453.060', '454.770')
('454.770', '456.210')
('456.210', '459.420')
('460.980', '462.480')
('463.590', '468.570')
('468.570', '470.580')
('470.580', '472.500')
('472.710', '475.620')
('476.010', '478.230')
('479.130', '479.910')
('480.060', '482.070')
('482.070', '486.120')
('486.360', '491.130')
('492.180', '494.970')
('495.030', '497.880')
('499.290', '501.600')
('501.600', '503.220')
('503.220', '507.480')
('509.250', '511.860')
('511.860', '513.270')
('513.930', '515.220')
('515.370', '517.770')
('517.860', '521.370')
('521.460', '523.710')
('524.490', '526.590')
('526.980', '528.630')
('528.630', '532.050')
('532.050', '533.130')
('533.520', '535.650')
('536.040', '541.470')
('541.470', '543.510')
('544.620', '545.430')
('545.580', '546.930')
('546.930', '548.340')
('548.340', '550.500')
('550.500', '551.700')
('551.700', '553.740')
('553.740', '554.460')
('556.920', '560.910')
('560.910', '561.720')
('561.750', '563.190')
('563.190', '565.140')
('565.530', '569.400')
('569.400', '570.660')
('572.970', '576.570')
('576.570', '579.450')
('580.170', '586.590')
('586.710', '587.430')
('588.480', '590.790')
('590.790', '593.700')
('593.760', '596.850')
('596.880', '597.900')
('598.230', '599.760')
('600.570', '602.580')
('603.960', '606.360')
('606.600', '609.360')
('609.360', '610.650')
('610.830', '611.850')
('611.880', '613.740')
('615.450', '619.470')
('619.470', '620.760')
('621.150', '623.370')
('623.430', '625.890')
('625.890', '628.770')
('628.890', '630.600')
('631.890', '632.910')
('632.940', '635.010')
('635.010', '635.640')
('635.640', '636.900')
('637.590', '638.790')
('639.060', '640.560')
('640.560', '641.940')
('642.000', '643.020')
('643.230', '644.700')
('644.700', '647.160')
