('0.000', '5.250')
('9.180', '17.610')
('17.610', '25.080')
('25.350', '33.240')
('33.420', '39.540')
('39.540', '41.490')
('41.490', '46.890')
('46.980', '54.270')
('54.270', '56.700')
('56.700', '59.940')
('60.000', '62.850')
('62.850', '66.390')
('66.390', '68.280')
('68.280', '73.860')
('73.920', '77.280')
('77.880', '85.830')
('86.040', '88.350')
('88.440', '91.950')
('92.340', '96.120')
('96.180', '104.040')
('104.220', '110.310')
('110.340', '116.340')
('116.370', '117.510')
('117.510', '120.900')
('121.260', '122.790')
('122.790', '124.920')
('125.220', '130.230')
('130.440', '133.920')
('133.980', '138.030')
('138.210', '139.080')
('139.080', '143.400')
('143.490', '149.070')
('149.190', '154.680')
('154.710', '158.460')
('158.520', '164.880')
('164.940', '167.100')
('167.130', '169.440')
('169.710', '171.510')
('172.020', '174.090')
('174.090', '176.010')
('176.130', '177.180')
('177.600', '179.400')
('179.700', '182.760')
('182.760', '186.570')
('186.930', '188.910')
('189.030', '195.330')
('195.510', '200.520')
('200.610', '202.140')
('202.650', '208.290')
('208.290', '211.980')
('212.580', '213.180')
('213.210', '215.820')
('216.000', '216.600')
('216.600', '217.890')
('217.890', '220.680')
('221.220', '224.190')
('224.460', '227.220')
('227.370', '230.130')
('230.550', '233.970')
('234.150', '235.680')
('236.070', '237.540')
('239.220', '240.510')
('240.570', '243.750')

