('0.060', '19.470')
('19.470', '23.460')
('23.460', '31.740')
('31.740', '36.060')
('36.060', '39.600')
('39.630', '40.800')
('40.800', '46.920')
('47.160', '51.360')
('51.480', '54.390')
('54.390', '60.450')
('60.450', '65.640')
('65.670', '69.390')
('69.660', '74.520')
('74.520', '85.260')
('86.910', '88.920')
('89.040', '97.650')
('97.650', '98.940')
('98.970', '106.170')
('106.200', '108.780')
('108.810', '113.430')
('113.550', '121.920')
('122.070', '122.790')
('122.880', '125.130')
('125.160', '131.160')
('131.340', '133.080')
('133.290', '134.100')
('134.280', '141.240')
('141.330', '148.440')
('148.440', '153.930')
('153.930', '161.940')
('161.940', '164.850')
('164.850', '170.970')
('171.090', '172.320')
('172.350', '174.150')
('174.150', '176.670')
('176.880', '180.450')
('180.630', '185.550')
('185.610', '189.060')
('189.060', '190.350')
('190.530', '193.920')
('194.160', '203.580')
('203.820', '205.380')
('205.380', '208.770')
('208.800', '210.900')
('211.080', '220.500')
('220.590', '223.980')
('223.980', '228.600')
('228.750', '230.760')
('230.850', '233.490')
('233.490', '234.300')
('234.600', '236.940')
('236.940', '238.530')
('239.160', '240.840')
('240.840', '241.920')
('241.980', '246.210')
('246.480', '247.740')
('247.740', '248.880')
('249.210', '250.830')
('251.460', '254.670')
('254.670', '256.860')
('256.950', '261.600')
('261.600', '265.710')
('265.710', '268.290')
('268.290', '270.090')
('270.240', '272.790')
('272.790', '273.720')
('274.020', '280.020')
('280.020', '281.430')
('281.430', '283.020')
('283.410', '286.530')
('286.530', '288.330')
('288.330', '289.710')
('289.740', '292.860')
('292.920', '294.240')
('294.480', '295.110')
('295.230', '296.730')
('297.240', '298.440')
('298.500', '301.200')
('301.290', '306.450')
('306.930', '310.500')
('310.500', '312.420')
('312.450', '313.410')
('313.410', '314.670')
('314.820', '316.620')
('316.830', '321.660')
('321.810', '323.820')
('324.030', '325.440')
('325.890', '326.820')
('326.820', '329.250')
('331.710', '332.340')
('332.640', '335.760')
('335.760', '337.530')
('337.530', '339.540')
('339.540', '342.780')
('342.810', '345.270')
('345.270', '346.530')
('346.620', '348.780')
('348.780', '349.440')
('350.880', '354.330')
('354.690', '358.740')
('358.830', '359.700')
('359.790', '361.170')
('361.200', '362.610')
('362.640', '363.990')
('364.020', '366.510')
('367.080', '368.970')
('369.900', '371.670')
('371.670', '374.580')
('374.640', '384.360')
('384.480', '386.400')
('386.670', '388.740')
('388.920', '390.540')
('390.540', '391.350')
('391.410', '392.310')
('392.610', '393.690')
('393.690', '396.600')
('396.600', '398.010')
('398.010', '401.730')
('402.060', '408.810')
('408.990', '411.690')
('411.690', '412.860')
('412.890', '415.440')
('415.440', '416.670')
('417.030', '420.030')
('420.030', '421.920')
('422.160', '423.630')
('423.660', '424.830')
('425.190', '426.570')
('426.630', '429.210')
('429.360', '430.110')
('430.890', '433.170')
('433.410', '434.370')
('434.370', '437.070')
('437.460', '440.400')
('440.730', '441.570')
('441.570', '442.170')
('442.500', '447.480')
('447.660', '449.040')
('449.040', '450.450')
('450.600', '452.430')
('452.430', '454.680')
('454.800', '457.740')
('459.570', '460.770')
('460.770', '462.150')

