('1.050', '1.980')
('2.130', '8.940')
('8.940', '12.000')
('12.570', '17.760')
('17.820', '19.470')
('21.210', '22.170')
('22.170', '27.180')
('27.960', '30.540')
('30.810', '33.330')
('33.330', '36.930')
('37.110', '39.120')
('40.710', '43.230')
('43.320', '49.260')
('50.190', '53.340')
('53.400', '55.830')
('56.070', '58.350')
('59.550', '62.850')
('62.940', '65.970')
('66.060', '67.950')
('68.280', '70.920')
('71.010', '76.440')
('76.740', '79.740')
('79.800', '82.650')
('83.430', '86.460')
('86.460', '87.660')
('88.260', '92.100')
('92.250', '94.740')
('95.160', '99.180')
('100.170', '105.150')
('105.330', '109.170')
('109.800', '117.120')
('117.120', '118.950')
('121.590', '124.770')
('124.980', '126.990')
('127.080', '131.070')
('131.070', '133.530')
('134.280', '136.830')
('137.910', '142.830')
('142.830', '148.110')
('148.500', '149.970')
('149.970', '153.870')
('154.320', '157.320')
('157.620', '159.150')
('159.150', '159.900')
('159.930', '162.480')
('162.510', '163.320')
('163.800', '164.730')

