('0.000', '3.330')
('8.760', '10.260')
('10.440', '19.230')
('19.500', '21.660')
('21.660', '24.660')
('25.440', '27.990')
('29.070', '31.560')
('31.920', '34.860')
('35.430', '36.570')
('36.570', '37.590')
('37.710', '38.970')
('39.060', '39.990')
('39.990', '42.510')
('42.810', '44.280')
('44.460', '48.930')
('49.050', '52.860')
('53.250', '56.580')
('57.600', '62.010')
('63.600', '66.510')
('66.630', '72.450')
('72.480', '76.890')
('77.730', '83.040')
('83.340', '86.460')
('87.210', '91.110')
('91.500', '94.740')
('95.730', '96.690')
('96.690', '98.940')
('99.270', '101.550')
('102.210', '103.950')
('104.340', '107.970')
('108.240', '111.570')
('112.890', '116.070')
('116.460', '118.590')
('119.460', '122.400')
('122.610', '125.370')
('125.580', '127.740')
('127.740', '130.080')
('137.640', '140.610')
('140.610', '142.470')
('144.630', '145.710')
('152.490', '153.390')
('159.540', '160.650')
('166.680', '168.450')
('170.340', '174.060')
('174.060', '174.870')

