('0.030', '5.820')
('10.380', '11.100')
('11.100', '12.480')
('12.510', '15.030')
('15.090', '17.700')
('18.480', '19.530')
('19.890', '24.750')
('25.560', '31.230')
('31.410', '33.090')
('33.870', '37.620')
('37.740', '39.330')
('39.330', '40.890')
('40.890', '43.560')
('43.560', '44.250')
('44.760', '45.690')
('45.690', '49.140')
('49.290', '51.540')
('51.750', '54.090')
('54.090', '59.280')
('59.370', '63.570')
('63.870', '66.060')
('66.330', '68.310')
('68.490', '71.220')
('71.310', '73.410')
('73.410', '74.940')
('75.180', '77.790')
('77.910', '79.230')
('79.260', '82.410')
('82.410', '84.420')
('84.450', '86.250')
('87.690', '92.700')
('92.880', '94.170')
('94.230', '97.980')
('98.160', '102.150')
('102.300', '103.980')
('104.100', '106.800')
('107.160', '110.010')
('110.610', '112.710')
('113.130', '115.650')
('116.160', '120.360')
('120.510', '123.600')
('123.750', '128.190')
('128.250', '129.330')

