('7.200', '8.610')
('9.120', '11.460')
('11.520', '12.480')
('12.600', '14.610')
('14.970', '15.630')
('15.900', '16.590')
('16.590', '18.660')
('19.080', '20.460')
('20.610', '23.820')
('23.850', '30.810')
('30.810', '35.190')
('35.700', '37.650')
('37.830', '45.000')
('45.000', '45.900')
('45.960', '47.370')
('47.400', '49.020')
('49.410', '50.160')
('50.310', '52.650')
('52.920', '57.120')
('57.240', '61.980')
('62.250', '65.220')
('65.370', '68.760')
('68.820', '73.170')
('73.290', '74.850')
('75.030', '79.260')
('79.530', '81.300')
('81.870', '83.760')
('84.000', '86.310')
('86.760', '87.450')
('87.570', '89.940')
('90.090', '92.850')
('92.940', '96.630')
('96.870', '98.670')
('98.820', '100.470')
('101.160', '101.820')
('102.300', '104.760')
('104.760', '106.830')
('107.070', '110.280')
('110.340', '112.740')
('112.920', '114.600')
('114.780', '115.830')
('115.950', '118.260')
('118.680', '119.490')
('119.490', '120.570')
('120.810', '124.110')
('124.110', '125.340')
('126.510', '128.880')
('129.030', '131.940')
('132.240', '134.730')
('135.360', '139.050')
('139.140', '140.250')
('140.370', '144.090')
('144.570', '145.230')
('146.160', '148.650')
('148.830', '151.350')
('152.340', '154.260')
('154.950', '157.230')
('157.890', '161.220')
('162.150', '163.890')
('163.920', '164.760')
('164.850', '166.290')
('167.130', '170.220')
('171.390', '173.790')
('174.300', '176.220')
('176.460', '177.330')
('177.930', '179.340')
('179.730', '181.290')
('181.650', '183.330')
('183.450', '185.790')
('186.690', '187.320')
('187.320', '189.000')
('190.320', '190.920')
('190.920', '196.680')
('198.060', '200.460')
('200.460', '201.840')
('201.840', '205.020')
('205.290', '205.890')
('206.490', '208.830')
('209.130', '210.570')
('211.290', '213.480')
('213.870', '215.010')
('215.280', '216.660')
('216.780', '218.820')
('218.820', '220.080')
('220.800', '223.980')
('224.070', '225.870')
('226.440', '228.060')
('228.300', '229.170')
('229.920', '230.910')
('231.060', '233.910')
('235.260', '236.040')
('236.130', '237.810')
('238.230', '239.430')
('239.640', '240.990')
('240.990', '241.860')
('242.010', '243.630')
('243.930', '247.140')
('247.260', '248.070')
('248.100', '248.730')
('248.730', '249.600')
('249.630', '251.430')
('251.700', '252.540')
('252.540', '254.340')
('254.340', '255.810')
('255.810', '257.880')
('258.240', '260.460')
('260.880', '263.520')
('264.540', '267.510')
('267.630', '269.280')
('269.460', '272.190')
('273.510', '275.640')
('275.910', '276.720')
('277.980', '282.180')
('282.870', '285.360')
('285.570', '289.050')
('289.350', '289.950')
('290.220', '292.440')
('293.370', '295.170')
('295.470', '296.160')
('296.640', '297.600')
('298.290', '300.240')
('300.300', '304.230')
('304.740', '305.550')
('305.850', '306.450')
('307.170', '307.980')
('308.400', '309.000')
('309.330', '310.650')
('310.650', '311.610')
('311.610', '313.950')
('314.040', '317.160')
('317.550', '318.360')
('318.450', '320.880')
('322.260', '325.920')
('326.490', '327.090')
('328.110', '329.700')
('330.450', '333.720')
('333.840', '335.100')
('337.470', '339.420')
('339.930', '340.560')
('342.600', '344.910')
('345.240', '347.820')
('348.150', '349.530')
('349.830', '350.940')
('351.870', '354.180')
('354.270', '355.230')
('355.770', '356.610')
('357.060', '358.260')
('358.530', '360.060')
('360.210', '361.620')
('361.770', '362.610')
('362.730', '363.900')
('365.610', '366.630')
('366.780', '367.380')
('367.470', '368.700')
('369.090', '371.010')
('371.100', '372.510')
('372.840', '375.420')
('375.450', '376.770')
('378.570', '379.350')
('379.770', '384.180')
('384.180', '385.500')
('385.830', '387.240')
('387.270', '388.350')
('389.010', '390.390')
('390.570', '391.710')
('392.340', '395.640')
('395.880', '396.540')
('396.870', '397.830')
('399.090', '400.020')
('400.020', '401.010')
('401.070', '402.660')
('402.930', '405.180')
('405.210', '407.040')
('407.700', '409.500')
('410.100', '411.720')
('413.820', '416.550')
('416.550', '417.240')
('418.230', '419.280')
('419.670', '420.810')
('420.960', '423.000')
('424.980', '425.580')
('425.700', '427.170')
('427.380', '428.430')
('428.760', '430.320')
('430.440', '432.210')
('432.270', '434.700')
('434.730', '435.450')
('435.450', '436.740')
('436.800', '438.750')
('438.840', '440.460')
('441.060', '443.790')
('444.360', '445.710')
('445.980', '448.800')
('448.830', '449.970')
('450.030', '453.240')
('454.320', '458.160')
('458.400', '460.470')
('461.310', '462.570')
('462.660', '463.770')
('464.340', '465.030')
('465.030', '466.230')
('467.640', '470.070')
('470.550', '471.510')
('471.660', '473.760')
('476.040', '477.330')
('477.540', '478.950')
('479.550', '480.240')
('480.270', '481.140')
('482.070', '483.180')

