('1.200', '2.970')
('2.970', '4.830')
('5.220', '9.090')
('9.420', '10.950')
('11.040', '13.500')
('13.920', '15.030')
('15.150', '18.390')
('18.600', '21.840')
('22.230', '22.830')
('22.980', '26.250')
('26.520', '29.670')
('29.880', '31.830')
('31.830', '33.030')
('33.030', '34.680')
('34.860', '35.670')
('37.290', '38.670')
('42.780', '43.530')
('48.420', '49.890')
('50.040', '50.640')
('50.730', '53.070')
('53.370', '54.600')
('54.840', '58.230')
('58.320', '60.480')
('60.510', '62.280')
('62.370', '65.550')
('65.790', '68.070')
('68.760', '71.460')
('71.550', '72.210')
('72.330', '77.700')
('78.150', '83.550')
('84.630', '87.840')
('88.500', '92.700')
('92.820', '93.600')
('94.260', '96.720')
('97.410', '101.100')
('101.430', '103.710')
('104.220', '105.090')
('105.090', '105.870')
('106.020', '106.890')
('106.920', '109.470')
('109.560', '111.270')
('111.900', '113.850')
('113.880', '118.710')
('118.830', '120.330')
('120.480', '122.280')
('122.490', '125.220')
('125.460', '126.990')
('127.140', '128.610')
('128.640', '129.930')
('129.930', '131.310')
('131.310', '132.120')
('132.600', '135.900')
('136.860', '139.200')
('139.200', '141.840')
('142.110', '147.930')
('148.020', '150.240')
('150.390', '152.730')
('153.600', '157.200')
('157.200', '159.870')
('159.870', '162.450')
('162.540', '163.440')
('163.440', '164.820')
('164.850', '167.370')
('167.400', '169.710')
('169.860', '171.060')
('171.090', '172.470')
('172.770', '173.400')
('174.150', '176.670')
('176.670', '179.370')
('179.610', '181.080')
('181.350', '186.000')
('186.150', '189.450')
('189.870', '192.240')
('192.570', '195.390')
('195.840', '198.600')
('198.660', '200.340')
('200.430', '201.600')
('201.720', '202.710')
('202.710', '204.990')
('205.350', '206.970')
('206.970', '211.110')
('211.320', '211.950')
('211.950', '213.270')
('213.270', '214.230')

