('0.000', '6.030')
('10.110', '11.250')
('11.340', '17.190')
('17.370', '20.760')
('20.760', '23.100')
('23.160', '39.600')
('39.840', '41.970')
('42.210', '48.240')
('48.270', '55.800')
('56.070', '62.940')
('62.940', '64.380')
('65.100', '67.380')
('67.980', '70.590')
('70.590', '73.410')
('73.830', '77.010')
('77.670', '78.930')
('78.930', '80.370')
('81.150', '82.740')
('82.890', '88.170')
('88.170', '89.130')
('89.700', '94.890')
('95.370', '96.450')
('97.710', '107.010')
('107.010', '108.180')
('108.720', '111.390')
('111.870', '115.080')
('115.650', '116.550')
('117.120', '121.680')
('122.280', '126.570')
('127.050', '132.930')
('133.500', '134.820')
('134.940', '136.590')
('137.040', '137.700')
('137.910', '145.890')
('146.280', '148.290')
('148.290', '148.890')
('149.250', '152.700')
('153.030', '156.810')
('156.930', '158.250')
('158.820', '160.680')
('161.310', '162.150')
('162.360', '166.920')
('167.340', '170.880')
('171.240', '172.590')
('173.400', '176.910')
('177.210', '181.500')
('181.530', '184.890')
('185.100', '186.570')
('188.130', '189.480')
('189.480', '191.100')
('191.220', '196.380')
('196.380', '197.070')
('197.160', '199.170')
('199.200', '203.970')
('204.480', '215.760')
('215.910', '222.030')
('222.270', '223.770')
('224.340', '227.610')
('227.700', '228.600')
('228.930', '231.810')
('231.810', '235.650')
('235.920', '238.080')
('238.080', '239.310')
('239.520', '242.490')
('242.910', '243.780')
('244.470', '245.310')
('245.670', '246.720')
('246.990', '252.990')
('253.410', '255.090')
('255.600', '256.410')
('256.500', '260.580')
('261.090', '265.290')
('265.650', '266.550')
('267.180', '269.760')
('270.660', '272.070')

