('0.300', '1.470')
('1.470', '2.850')
('3.270', '6.060')
('6.060', '8.070')
('8.130', '12.360')
('12.360', '14.130')
('14.490', '18.240')
('18.420', '22.440')
('22.440', '24.510')
('24.720', '28.980')
('28.980', '31.770')
('31.770', '35.310')
('35.430', '37.410')
('37.410', '39.360')
('39.870', '43.200')
('43.200', '46.500')
('46.740', '50.790')
('50.790', '53.730')
('53.910', '55.470')
('55.950', '58.020')
('58.500', '62.550')
('62.550', '65.850')
('65.910', '71.310')
('71.430', '74.520')
('74.850', '77.160')
('77.670', '81.600')
('81.750', '85.350')
('85.440', '87.150')
('87.210', '92.100')
('92.220', '93.870')
('94.110', '96.930')
('97.230', '98.070')
('98.280', '101.580')
('101.580', '104.010')
('104.010', '110.100')
('110.280', '115.380')
('115.680', '119.820')
('119.850', '123.810')
('124.170', '127.170')
('127.230', '128.940')
('129.270', '132.900')
('132.900', '135.870')
('135.900', '137.220')
('137.610', '139.530')
('139.680', '142.230')
('142.530', '143.820')
('144.090', '148.500')
('148.980', '150.600')
('150.960', '154.410')
('154.500', '155.610')

