('0.000', '14.880')
('14.940', '18.420')
('18.930', '22.020')
('22.020', '23.580')
('23.760', '24.360')
('24.390', '26.580')
('26.640', '29.520')
('29.520', '32.550')
('32.610', '35.430')
('35.430', '40.200')
('40.500', '45.180')
('45.570', '48.000')
('48.000', '49.710')
('49.860', '51.930')
('52.050', '54.720')
('54.720', '57.150')
('57.300', '59.640')
('59.910', '62.730')
('62.850', '66.360')
('66.510', '69.990')
('70.260', '71.040')
('71.040', '72.510')
('72.510', '75.300')
('76.050', '79.230')
('79.530', '81.960')
('81.960', '86.460')
('86.520', '88.560')
('88.620', '90.720')
('90.720', '93.090')
('93.510', '95.430')
('95.640', '99.390')
('99.420', '104.130')
('104.310', '106.170')
('106.170', '108.150')
('108.300', '113.460')
('113.460', '119.610')
('119.850', '122.910')
('122.940', '126.000')
('126.150', '130.440')
('130.470', '131.100')
('131.190', '135.240')
('135.480', '136.440')
('136.650', '137.550')
('137.550', '140.280')
('140.460', '143.580')
('143.970', '146.760')
('146.880', '147.480')
('147.480', '151.950')
('152.040', '154.110')
('154.110', '156.180')
('156.540', '159.540')
('159.990', '163.920')
('163.920', '167.400')
('167.400', '174.000')
('174.150', '177.360')
('177.360', '181.110')
('181.170', '182.580')
('182.640', '190.410')
('190.500', '193.320')
('193.320', '198.480')
('198.600', '200.220')
('200.220', '204.060')
('204.060', '206.670')
('206.700', '209.910')
('209.910', '212.010')
('212.010', '213.210')
('213.210', '214.980')
('215.100', '216.600')
('216.810', '221.610')
('221.760', '222.930')
('222.930', '224.880')
('225.120', '227.610')
('227.610', '229.590')
('229.680', '231.420')
('231.420', '233.310')
('233.760', '235.860')
('235.860', '241.980')
('242.490', '245.970')
('246.090', '248.520')
('248.520', '250.380')
('251.010', '252.570')
('252.570', '255.180')
('255.300', '267.210')
('267.450', '268.170')
('268.200', '269.940')
('270.090', '271.890')
('271.980', '273.870')
('274.020', '277.380')
('277.590', '278.220')
('278.400', '281.610')
('281.880', '285.180')
('285.180', '287.130')
('287.130', '288.420')
('288.630', '290.370')
('290.490', '291.210')
('291.270', '293.310')
('293.310', '294.840')
('294.840', '298.890')
('298.890', '301.740')
('301.920', '303.330')
('303.630', '304.230')
('304.230', '310.560')
('310.560', '313.710')
('313.770', '315.360')
('315.360', '319.350')
('319.410', '321.240')
('321.240', '323.400')
('323.400', '332.010')
('332.040', '335.430')
('335.430', '337.590')
('337.590', '340.530')
('340.770', '343.560')
('343.560', '345.240')
('345.390', '349.590')
('349.590', '350.640')
('350.760', '354.780')
('354.840', '356.970')
('356.970', '359.490')
('359.490', '362.400')
('362.400', '367.290')
('367.290', '372.180')
('372.210', '374.310')
('374.430', '379.950')
('379.950', '381.750')
('381.750', '383.460')
('383.520', '388.380')
('388.380', '390.900')
('390.900', '393.180')
('393.420', '394.980')
('395.040', '398.370')
('398.640', '400.620')
('400.620', '404.130')
('404.160', '406.260')
('406.290', '412.200')
('412.260', '414.660')
('414.660', '417.330')
('417.330', '421.980')
('422.040', '423.570')
('423.570', '428.640')
('428.640', '430.020')
('430.020', '431.400')
('431.490', '435.300')
('435.300', '441.360')
('442.230', '446.280')
('446.760', '447.870')
('447.930', '450.060')
('450.210', '451.440')
('451.590', '453.990')
('453.990', '455.820')
('456.240', '459.090')
('459.150', '462.960')
('462.960', '466.500')
('466.650', '468.210')
('468.210', '469.560')
('469.650', '472.020')
('472.170', '473.340')
('473.580', '475.020')
('475.350', '477.690')
('477.690', '480.630')
('480.630', '481.980')
('482.010', '487.230')
('487.290', '489.780')
('489.780', '492.990')
('492.990', '496.020')
('496.110', '499.380')
('499.710', '502.920')
('502.980', '505.110')
('505.200', '509.160')
('509.460', '510.870')
('510.870', '514.200')
('514.260', '517.980')
('518.370', '523.290')
('523.530', '524.910')
('524.910', '529.680')
('530.100', '531.540')
('531.570', '533.400')
('533.940', '536.640')
('536.640', '538.170')
('538.320', '540.030')
('540.030', '544.350')
('544.410', '545.880')
('545.970', '548.280')
('548.730', '550.290')
('550.470', '551.730')
('551.880', '554.190')
('554.190', '558.030')
('558.300', '559.380')
('559.380', '561.570')
('561.690', '563.040')
('563.040', '564.090')
('564.090', '565.080')
('565.110', '565.710')
('567.570', '568.560')

