('1.110', '1.950')
('2.130', '9.840')
('9.990', '12.960')
('14.340', '16.950')
('16.950', '24.810')
('24.810', '26.070')
('26.130', '28.770')
('31.080', '34.920')
('34.920', '38.880')
('38.880', '39.570')
('39.570', '41.460')
('42.090', '45.660')
('45.810', '52.110')
('52.140', '53.820')
('55.380', '59.910')
('61.800', '65.460')
('66.540', '72.570')
('72.870', '77.130')
('77.190', '78.750')
('79.980', '84.810')
('85.620', '88.320')
('88.440', '92.550')
('92.910', '95.310')
('96.240', '97.200')
('97.650', '100.650')
('101.100', '102.750')
('102.870', '105.210')
('105.390', '106.380')
('107.010', '109.410')
('109.830', '110.970')
('111.060', '113.250')
('113.250', '115.470')
('115.680', '121.530')
('123.030', '124.350')
('124.350', '127.170')
('127.860', '129.900')
('130.230', '132.780')
('132.870', '135.900')
('136.440', '137.400')
('137.430', '139.200')
('139.260', '141.030')
('141.030', '142.890')
('142.890', '143.490')
('143.550', '145.110')
('145.410', '146.310')
('146.610', '150.600')
('150.690', '154.410')
('154.590', '157.020')
('157.800', '163.410')
('163.770', '166.500')
('167.490', '171.300')
('171.360', '174.540')
('175.020', '179.940')
('180.510', '181.590')
('181.650', '185.250')
('185.370', '187.800')
('188.070', '192.570')
('192.630', '194.610')
('196.260', '202.230')
('202.260', '203.610')
('204.300', '207.180')
('207.420', '209.100')
('209.340', '212.760')
('212.760', '216.390')
('216.750', '220.080')
('220.170', '224.490')
('224.640', '226.590')
('227.670', '230.430')
('230.430', '231.690')
('231.840', '233.730')
('234.240', '235.800')
('235.800', '237.780')
('239.430', '243.150')
('243.180', '245.100')
('245.100', '246.660')
('247.260', '248.070')
('248.070', '250.260')
('251.880', '255.330')
('255.420', '257.040')
('257.160', '259.260')
('259.440', '263.310')
('263.430', '264.990')
('265.530', '266.460')
('266.460', '269.430')
('269.700', '270.300')
('270.300', '272.460')
('274.560', '275.910')
('276.090', '279.480')
('279.480', '281.730')
('281.880', '283.530')
('283.860', '287.040')
('287.040', '287.940')

