('0.000', '6.390')
('6.660', '12.480')
('12.630', '14.760')
('14.760', '21.510')
('22.290', '24.750')
('24.750', '26.370')
('26.370', '28.530')
('28.560', '31.200')
('31.230', '32.910')
('32.910', '36.450')
('37.560', '38.940')
('38.940', '40.950')
('40.950', '45.390')
('45.480', '48.210')
('48.240', '48.840')
('48.840', '50.400')
('50.400', '52.110')
('52.110', '57.780')
('58.530', '60.510')
('60.510', '62.610')
('62.640', '67.500')
('68.070', '71.190')
('71.340', '76.980')
('77.490', '80.760')
('81.270', '83.940')
('84.390', '87.090')
('87.120', '92.820')
('93.300', '95.160')
('95.970', '96.600')
('96.660', '102.120')
('102.240', '103.380')
('103.470', '105.600')
('105.960', '110.430')
('110.430', '114.510')
('114.570', '119.700')
('119.790', '120.870')
('120.870', '121.890')
('122.820', '129.150')
('129.660', '132.750')
('132.750', '135.300')
('135.750', '138.300')
('138.630', '141.840')
('142.530', '145.380')
('145.590', '147.510')
('147.720', '149.430')
('149.820', '152.310')
('153.180', '154.290')
('154.290', '156.450')
('156.570', '157.740')
('158.010', '158.670')
('159.330', '160.170')
('160.260', '161.970')
('162.180', '163.590')
('163.590', '164.580')
('164.580', '165.540')
('165.540', '166.950')
('168.150', '169.800')
('169.800', '171.840')
('172.950', '175.140')
('175.140', '177.450')
('177.600', '179.640')
('180.360', '181.440')
('181.440', '182.760')
('183.210', '184.680')
('184.680', '186.300')
('186.330', '187.530')
('187.530', '188.250')
('189.210', '192.660')
('192.720', '193.410')
('193.920', '195.030')
('195.390', '196.440')
('196.500', '197.520')
('198.090', '199.950')
('200.280', '204.000')
('204.660', '205.830')
('205.830', '207.030')
('207.900', '208.680')
('208.800', '209.670')
('211.110', '213.930')
('214.020', '217.230')
('217.860', '219.270')
('219.810', '221.970')
('222.120', '224.190')
('224.310', '226.020')
('226.380', '229.470')
('229.470', '230.100')
('230.640', '231.780')
('232.530', '234.750')
('235.080', '235.860')
('236.130', '238.170')
('239.250', '241.680')
('241.800', '244.020')
('245.100', '246.660')
('246.990', '248.550')
('248.910', '250.770')
('251.190', '251.850')
('252.120', '253.170')
('253.170', '255.210')
('257.940', '260.190')
('260.190', '262.110')
('262.290', '264.960')
('264.960', '266.310')
('266.400', '267.390')
('270.900', '271.860')
('271.890', '272.520')
('273.060', '274.290')
('274.380', '277.530')
('277.530', '278.190')
('279.480', '280.230')

