('0.000', '2.760')
('3.870', '5.220')
('5.910', '8.010')
('8.340', '11.100')
('11.430', '12.540')
('12.660', '16.830')
('17.430', '18.150')
('18.210', '21.000')
('21.420', '23.370')
('23.910', '27.660')
('27.720', '32.790')
('32.850', '35.010')
('35.190', '39.660')
('39.990', '44.100')
('44.370', '47.280')
('47.280', '51.330')
('51.930', '55.290')
('55.560', '56.970')
('56.970', '58.620')
('59.010', '61.020')
('61.110', '65.220')
('65.400', '68.340')
('68.460', '77.880')
('77.910', '79.860')
('79.860', '81.780')
('82.080', '84.750')
('85.110', '88.170')
('88.710', '94.650')
('94.650', '98.550')
('98.550', '101.460')
('101.850', '103.500')
('103.620', '113.310')
('113.700', '117.840')
('118.050', '119.280')
('119.580', '121.020')
('121.860', '122.610')
('122.790', '125.940')
('126.090', '127.380')
('127.380', '129.000')
('129.540', '130.590')
('130.590', '131.790')
('132.000', '136.140')
('136.560', '138.000')
('138.030', '139.290')
('139.830', '140.670')
('141.030', '142.530')
('142.560', '144.540')
('145.410', '146.460')
('146.490', '150.810')
('150.930', '151.830')
('151.980', '153.000')
('153.030', '154.230')
('156.360', '157.470')
('157.470', '158.460')
('158.520', '159.660')
('159.690', '162.180')
('162.360', '163.050')
('163.290', '165.900')
('167.040', '170.370')
('171.180', '172.740')
('173.400', '174.720')
('174.780', '176.010')
('176.040', '179.280')
('179.610', '180.240')
('180.240', '181.560')
('181.950', '182.850')
('182.970', '183.840')
('185.640', '188.820')
('189.900', '190.950')
('191.190', '192.180')
('193.110', '194.880')
('195.390', '195.990')
('196.110', '198.570')
('198.930', '200.940')
('201.690', '202.500')
('203.910', '207.270')
('207.270', '209.160')
('210.120', '210.750')
('210.840', '212.400')
('212.820', '215.040')
('216.240', '218.400')
('218.430', '220.560')
('222.510', '226.200')
('227.220', '227.880')

