('0.060', '9.090')
('11.250', '15.240')
('15.780', '17.070')
('17.670', '20.730')
('20.730', '22.050')
('26.610', '27.210')
('27.210', '30.510')
('31.320', '32.130')
('32.550', '34.350')
('34.350', '35.910')
('36.870', '41.520')
('41.940', '43.590')
('43.590', '46.050')
('46.260', '47.790')
('48.210', '49.860')
('50.280', '52.140')
('54.210', '56.130')
('56.340', '57.480')
('57.510', '59.940')
('60.360', '61.740')
('61.800', '63.000')
('63.000', '63.900')
('63.900', '65.370')
('65.370', '68.430')
('68.460', '70.680')
('71.430', '76.890')
('76.980', '80.370')
('80.370', '81.810')
('83.040', '86.580')
('86.580', '89.340')
('90.120', '92.880')
('93.600', '99.210')
('99.600', '102.360')
('104.190', '106.560')
('106.560', '108.450')
('108.450', '109.230')
('109.380', '111.240')
('112.290', '115.290')
('115.500', '116.160')
('116.220', '119.580')
('121.260', '125.490')
('125.490', '126.810')
('139.320', '140.250')
('140.280', '144.600')
('145.770', '149.910')
('149.910', '152.700')
('154.380', '157.860')
('157.950', '162.840')
('163.140', '166.260')
('166.260', '169.200')
('170.880', '171.660')
('171.660', '174.630')
('174.840', '175.950')
('175.950', '177.450')
('178.200', '180.120')
('180.120', '183.570')
('183.570', '185.130')
('186.180', '190.950')
('191.100', '193.410')
('193.980', '195.390')
('195.540', '198.090')
('200.850', '203.820')
('204.870', '207.750')
('207.750', '210.000')
('210.150', '211.860')
('213.390', '216.750')
('216.960', '219.660')
('219.660', '222.660')
('222.660', '224.310')
('224.550', '225.390')
('225.390', '226.530')
('227.580', '228.570')
('230.520', '231.450')

