('0.030', '5.820')
('11.340', '13.170')
('13.260', '16.200')
('16.860', '18.420')
('18.900', '20.760')
('20.910', '24.780')
('25.050', '27.720')
('27.960', '30.180')
('30.180', '32.550')
('33.240', '36.240')
('36.240', '37.320')
('37.320', '38.640')
('38.970', '41.820')
('42.420', '43.260')
('43.890', '48.330')
('48.450', '49.200')
('49.320', '50.280')
('50.520', '51.750')
('52.470', '55.080')
('55.260', '57.000')
('57.990', '59.040')
('59.220', '60.450')
('60.510', '61.650')
('61.890', '64.980')
('65.130', '66.930')
('66.930', '68.070')
('68.070', '70.050')

