('0.000', '0.780')
('1.350', '6.750')
('6.990', '7.800')
('7.920', '9.270')
('9.720', '10.950')
('11.040', '12.450')
('12.870', '13.590')
('13.650', '14.610')
('15.030', '21.270')
('21.300', '22.410')
('23.400', '24.150')
('24.270', '25.530')
('25.890', '26.490')
('26.730', '27.720')
('27.960', '31.680')
('32.310', '33.330')
('33.480', '37.080')
('37.080', '38.910')
('39.510', '41.970')
('42.630', '44.340')
('44.490', '47.580')
('48.450', '49.560')
('49.740', '50.730')
('51.000', '53.400')
('53.730', '56.070')
('56.310', '56.910')
('57.180', '59.070')
('59.730', '62.100')
('62.250', '63.630')
('63.630', '64.680')
('65.730', '67.920')
('67.920', '69.720')
('70.860', '75.780')
('75.810', '78.420')
('79.170', '80.310')
('80.580', '82.500')
('83.010', '83.940')
('84.240', '84.960')
('85.110', '86.190')
('86.430', '87.450')
('87.720', '90.030')
('90.060', '91.560')
('91.770', '94.920')
('95.190', '96.090')
('96.360', '97.530')
('97.680', '101.130')
('101.910', '105.480')
('105.570', '107.940')
('107.940', '110.040')
('111.060', '113.190')
('113.430', '115.650')
('116.220', '117.570')
('117.690', '118.290')
('118.410', '119.520')
('119.670', '121.170')
('121.200', '121.920')
('122.010', '123.480')
('123.870', '125.430')
('125.430', '126.810')
('128.400', '129.240')
('129.240', '130.350')
('130.590', '132.930')
('133.110', '134.430')
('134.640', '137.070')
('137.610', '138.360')
('138.600', '139.920')
('139.920', '142.290')
('142.380', '144.960')
('145.680', '148.740')
('148.950', '150.900')
('151.110', '153.570')
('153.900', '154.710')
('154.830', '156.450')
('156.990', '158.400')
('158.520', '160.530')
('161.550', '167.310')
('167.430', '168.660')
('169.170', '170.730')
('170.730', '172.020')
('172.200', '173.310')
('173.580', '174.840')
('176.130', '177.810')
('177.840', '178.800')
('179.400', '181.260')
('181.830', '182.520')
('182.520', '183.870')
('184.380', '185.550')
('185.550', '187.380')
('187.500', '189.450')
('189.630', '190.680')
('191.370', '193.680')
('193.890', '197.910')
('197.940', '199.590')
('199.590', '200.880')
('202.080', '202.890')
('202.950', '204.570')
('204.840', '206.340')
('206.730', '208.770')
('208.770', '209.850')
('209.970', '213.660')
('214.350', '215.130')
('215.430', '217.860')
('217.950', '218.640')
('218.760', '222.660')
('223.230', '225.870')
('226.140', '227.160')
('227.280', '229.860')
('230.250', '230.850')
('230.940', '232.590')
('233.220', '234.600')
('235.140', '236.940')
('237.090', '239.820')
('241.230', '243.330')
('243.540', '244.590')
('244.650', '246.090')
('246.900', '249.570')
('249.930', '252.780')
('252.810', '254.610')
('254.610', '255.330')
('255.540', '256.140')
('256.890', '257.820')
('257.820', '260.250')
('260.520', '261.330')
('261.720', '263.610')
('263.730', '264.840')
('265.350', '267.210')
('267.450', '268.170')
('268.230', '270.270')
('270.540', '271.320')
('271.530', '274.080')
('274.950', '276.510')
('276.960', '277.620')
('278.100', '280.920')
('281.370', '283.380')

('284.490', '285.120')
