('0.000', '11.790')
('11.790', '19.740')
('20.010', '24.390')
('24.390', '27.990')
('27.990', '34.890')
('34.890', '35.640')
('35.640', '43.980')
('44.070', '47.550')
('47.850', '50.940')
('51.060', '52.860')
('53.160', '55.860')
('55.950', '59.520')
('59.640', '60.900')
('60.900', '61.560')
('61.890', '64.050')
('64.410', '65.670')
('66.840', '69.690')
('70.800', '74.340')
('74.340', '76.920')
('77.010', '85.500')
('86.460', '87.870')
('87.870', '89.520')
('89.580', '90.600')
('90.720', '92.190')
('92.430', '99.000')
('99.300', '100.770')
('100.800', '104.130')
('104.670', '106.320')
('107.340', '109.500')
('109.980', '111.390')
('113.070', '116.400')
('116.490', '122.640')
('123.450', '124.050')
('125.130', '127.110')
('127.290', '128.700')
('128.970', '130.500')
('131.070', '133.470')
('134.250', '137.400')
('137.640', '140.070')
('140.190', '145.050')
('145.320', '146.550')
('147.090', '148.380')
('149.670', '151.980')
('152.340', '157.410')
('157.740', '158.340')
('158.610', '161.820')
('162.450', '163.500')
('165.060', '166.770')
('169.230', '171.450')
('171.450', '177.450')
('177.840', '180.090')
('180.900', '182.760')
('183.210', '186.000')
('186.000', '190.500')
('191.280', '191.880')
('192.720', '195.420')
('195.420', '198.630')
('198.900', '202.770')
('204.060', '205.560')
('206.580', '210.330')
('210.780', '211.830')
('216.270', '218.940')
('219.060', '223.950')
('224.190', '226.170')
('226.650', '228.420')
('229.590', '230.220')
('230.220', '234.870')
('235.530', '238.050')
('238.380', '240.960')
('242.910', '247.560')
('247.860', '250.800')
('251.100', '252.300')
('253.110', '255.750')
('255.990', '257.160')
('257.850', '258.840')
('259.590', '260.640')
('261.090', '261.990')
('264.810', '270.300')
('270.300', '272.970')
('274.020', '274.950')
('275.160', '277.320')
('278.190', '278.910')
('279.060', '281.190')
('281.790', '283.590')
('288.720', '289.320')
('290.190', '293.190')
('293.790', '302.340')
('302.550', '305.040')
('306.330', '306.930')
('308.550', '310.680')
('310.710', '311.760')
('312.840', '319.710')
('320.430', '326.100')
('327.690', '328.290')
('329.490', '330.120')
('330.390', '335.610')
('335.940', '337.320')
('337.950', '339.150')
('339.240', '341.670')
('341.760', '346.620')
('347.010', '348.810')
('349.020', '352.170')
('352.800', '354.300')
('354.450', '358.290')
('359.220', '362.010')
('362.340', '364.890')
('365.880', '366.930')
('367.650', '368.250')
('368.550', '372.930')
('372.990', '375.570')
('376.050', '376.950')
('377.040', '377.640')
('377.640', '379.200')
('379.200', '384.720')
('384.780', '388.380')
('388.500', '389.940')
('389.940', '393.510')
('393.510', '397.080')
('397.080', '397.770')
('398.070', '400.230')
('400.230', '402.810')
('402.810', '405.660')
('405.660', '408.450')
('408.900', '409.620')
('409.620', '410.940')
('410.940', '414.210')
('414.210', '414.960')
('415.050', '417.510')
('417.510', '421.860')
('421.860', '424.170')
('424.260', '427.980')
('428.340', '429.030')
('429.420', '430.410')
('430.440', '438.030')
('438.420', '440.310')
('440.460', '441.060')
('441.840', '442.740')
('442.740', '449.220')
('449.460', '452.670')
('452.850', '454.440')
('454.800', '459.210')
('459.330', '459.930')
('460.050', '461.880')
('462.000', '463.170')
('463.530', '465.930')
('466.140', '466.860')
('466.860', '469.230')
('469.380', '471.960')
('472.440', '475.710')
('477.060', '477.660')
('480.570', '482.310')
('482.370', '484.140')
('484.140', '492.690')
('492.900', '497.700')
('498.180', '499.470')
('500.730', '501.480')
('501.720', '503.310')
('503.310', '504.630')
('504.810', '509.760')
('510.450', '514.320')
('514.950', '515.940')
('516.450', '517.050')
('517.260', '520.920')
('521.310', '522.600')
('522.690', '525.240')
('525.450', '526.800')
('527.040', '528.300')
('528.390', '528.990')
('528.990', '531.060')
('532.200', '534.270')
('536.190', '539.700')
('539.790', '541.080')
('541.200', '542.610')
('545.100', '547.770')
('548.220', '549.960')
('550.140', '551.610')
('554.820', '556.500')
('556.620', '558.360')
('560.190', '561.330')
('561.900', '563.610')
('566.310', '567.300')
('567.660', '568.830')
('569.370', '570.000')
('570.000', '571.290')
('571.470', '576.420')
('577.110', '578.730')
('578.820', '583.320')
('583.410', '587.670')
('587.820', '589.590')
('589.800', '590.550')
('590.790', '596.250')
('596.520', '599.400')
('600.780', '601.380')
('601.380', '602.880')
('603.090', '604.230')
('606.480', '608.130')
('608.640', '609.270')
('609.450', '614.100')
('614.460', '617.700')
('617.820', '618.960')
('618.960', '624.900')
('624.900', '628.050')
('628.110', '631.500')
('631.530', '637.200')
('637.380', '639.060')
('639.120', '644.250')
('644.760', '649.830')
('650.700', '653.190')
('653.580', '654.570')
('654.570', '656.700')
('656.790', '659.760')
('660.000', '665.310')
('665.430', '667.260')
('668.010', '668.760')
('668.820', '676.620')
('676.620', '679.680')
('679.680', '683.130')
('683.130', '685.470')
('685.500', '690.600')
('690.600', '692.010')
('692.010', '695.100')
('695.100', '697.950')
('698.580', '702.420')
('702.420', '704.490')
('704.550', '706.320')
('706.440', '707.340')
('707.370', '708.330')
('709.890', '713.550')
('713.580', '714.990')
('715.650', '721.230')
('721.980', '723.540')
('723.540', '726.420')
('726.900', '727.830')
('727.980', '729.420')
('730.440', '733.680')
('733.710', '738.690')
('739.290', '740.280')

