('0.000', '6.030')
('10.260', '13.230')
('13.410', '18.240')
('19.500', '21.750')
('22.170', '27.240')
('27.630', '40.470')
('40.590', '43.080')
('43.410', '46.800')
('46.800', '51.870')
('52.200', '59.640')
('59.760', '69.960')
('69.990', '73.950')
('74.220', '82.260')
('82.410', '86.790')
('87.060', '89.400')
('89.700', '95.730')
('96.000', '103.350')
('104.430', '113.910')
('114.240', '117.150')
('117.240', '125.820')
('125.820', '129.870')
('129.870', '131.430')
('131.970', '133.380')
('133.740', '135.870')
('136.230', '141.510')
('142.380', '144.120')
('144.120', '148.890')
('149.100', '150.600')
('151.230', '157.350')
('158.220', '160.110')
('160.680', '164.670')
('164.820', '166.260')
('166.680', '167.580')
('167.760', '172.110')
('174.030', '179.970')
('179.970', '184.320')
('184.380', '189.720')
('190.410', '191.370')
('191.370', '196.530')
('196.680', '199.140')
('199.620', '201.900')
('203.340', '210.270')
('210.630', '213.840')
('215.010', '216.360')
('216.450', '219.120')
('219.120', '219.960')
('220.290', '222.780')
('223.290', '224.130')
('224.550', '226.020')
('226.230', '228.960')
('229.380', '230.490')
('230.640', '232.200')
('232.350', '233.640')
('234.150', '235.710')
('236.010', '237.180')
('238.080', '241.770')
('241.770', '242.910')
('243.090', '245.370')
('245.640', '249.210')
('249.330', '250.530')
('250.710', '254.520')
('254.610', '256.260')
('256.440', '257.700')
('257.700', '261.480')
('261.780', '263.850')
('263.880', '265.500')
('265.800', '269.670')
('270.720', '271.350')
('271.530', '273.090')
('273.450', '277.020')
('277.710', '278.340')
('278.850', '279.870')
('282.120', '283.410')
('283.410', '284.280')
('287.100', '289.830')
('289.830', '291.120')
('291.420', '292.560')
('292.920', '294.390')
('295.620', '297.420')
('297.570', '298.170')
('298.170', '300.540')
('300.870', '304.620')
('304.890', '306.690')
('307.530', '309.750')
('310.110', '312.810')
('313.440', '317.370')
('319.080', '321.450')
('321.810', '323.190')
('323.940', '325.500')
('325.560', '326.160')
('326.340', '327.720')
('327.750', '328.590')
('328.830', '332.490')
('332.730', '335.610')
('336.090', '336.870')
('337.080', '339.390')
('339.450', '342.030')
('342.180', '344.640')
('344.730', '346.950')
('347.130', '348.060')
('348.090', '349.860')
('350.100', '352.620')
('353.700', '356.430')
('356.460', '358.080')
('358.080', '359.370')
('360.060', '360.900')
('361.470', '364.590')
('365.340', '366.900')
('366.990', '368.190')
('369.570', '372.180')
('372.780', '374.550')
('375.420', '376.710')
('376.770', '377.460')
('378.270', '379.800')
('381.210', '383.790')
('383.940', '385.440')
('385.590', '386.820')
('387.570', '390.600')
('392.130', '393.780')
('394.350', '395.910')
('396.810', '398.070')
('398.610', '399.570')
('401.910', '404.430')
('404.460', '407.160')
('407.850', '409.200')
('409.590', '410.910')
('411.690', '414.180')
('414.930', '416.100')
('417.060', '418.140')
('418.440', '421.950')
('423.330', '424.560')
('425.340', '426.480')
('426.900', '428.040')
('428.220', '429.360')
('430.140', '431.310')
('432.210', '433.680')
('433.860', '436.140')
('436.200', '436.980')
('437.670', '439.320')
('439.650', '440.520')
('440.760', '441.930')
('442.230', '443.460')
('443.700', '444.510')
('446.220', '447.210')
('447.690', '448.740')
('452.010', '454.440')
('454.620', '455.370')
('456.570', '458.250')
('458.730', '461.130')
('461.370', '462.270')
('463.230', '465.060')
('466.560', '467.820')
('469.290', '471.120')
('471.270', '473.040')
('474.120', '475.950')
('476.190', '477.210')
('477.270', '478.470')
('479.040', '481.200')
('481.500', '482.520')
('482.670', '484.050')
('484.710', '486.360')
('487.350', '488.160')
('489.000', '489.750')
('490.650', '491.580')
('492.840', '493.830')
('494.250', '495.180')
('495.930', '497.040')
('497.520', '498.240')
('498.810', '499.740')
('499.740', '501.090')
('501.300', '502.350')
('502.650', '503.580')
('505.080', '506.610')
('506.610', '508.380')
('508.440', '509.160')
('509.400', '510.540')
('512.160', '514.590')
('514.830', '515.760')
('516.900', '519.240')
('519.840', '521.490')
('521.850', '523.290')
('523.410', '525.090')
('525.120', '525.990')
('527.040', '528.720')
('529.440', '532.260')
('533.100', '534.390')

