('0.810', '4.020')
('4.020', '8.340')
('8.340', '10.470')
('10.560', '13.860')
('13.890', '16.200')
('16.470', '18.510')
('18.510', '21.180')
('21.360', '22.440')
('22.440', '29.430')
('29.550', '31.320')
('31.320', '34.290')
('34.290', '39.630')
('39.690', '45.000')
('45.000', '48.870')
('48.870', '49.740')
('49.770', '53.790')
('53.910', '59.670')
('59.760', '61.620')
('61.620', '62.430')
('62.430', '65.190')
('65.310', '66.300')
('66.420', '70.020')
('70.170', '71.910')
('71.910', '72.930')
('72.930', '78.060')
('78.510', '80.460')
('80.490', '83.580')
('83.700', '85.590')
('85.920', '87.120')
('87.120', '90.840')
('91.050', '92.190')
('92.280', '94.200')
('94.200', '95.400')
('95.910', '99.750')
('99.750', '101.010')
('101.520', '103.740')
('104.100', '107.550')
('107.550', '112.620')
('112.770', '114.840')
('114.840', '117.000')
('117.000', '120.330')
('120.330', '121.680')
('121.740', '124.620')
('124.950', '127.950')
('127.950', '130.950')
('130.950', '132.270')
('132.270', '136.980')
('137.280', '139.110')
('139.140', '140.160')
('140.220', '142.140')
('142.350', '143.610')
('143.610', '144.330')
('145.320', '147.240')
('147.270', '148.860')
('148.890', '150.810')
('151.320', '152.520')
('153.300', '155.550')
('156.180', '157.230')
('157.980', '159.600')
('161.460', '162.150')
('162.150', '163.320')
('163.650', '165.150')
('165.240', '167.400')
('168.270', '169.140')
('169.680', '170.640')
('171.180', '173.460')
('174.810', '180.630')
('180.630', '182.160')
('182.250', '183.750')
('183.810', '185.340')
('185.580', '188.970')
('188.970', '189.990')
('190.590', '193.230')
('193.350', '194.820')
('195.120', '196.380')
('197.250', '198.210')
('198.210', '199.860')
('200.970', '203.430')
('203.430', '204.330')
('204.600', '206.610')
('206.700', '207.720')
('208.050', '209.910')
('210.090', '212.430')
('212.430', '214.320')
('214.800', '216.870')
('217.050', '218.430')
('219.060', '219.840')
('220.290', '222.480')
('222.660', '223.950')
('223.950', '225.450')
('225.840', '228.720')
('229.200', '231.510')
('232.050', '233.580')
('233.610', '235.740')
('235.890', '237.510')
('237.600', '239.070')
('239.460', '240.810')
('241.710', '244.620')
('244.620', '246.480')
('247.140', '248.520')
('248.700', '249.390')
('249.750', '250.830')
('251.010', '252.030')
('252.030', '252.900')
('253.020', '255.210')
('255.270', '256.500')
('257.310', '258.510')
('258.840', '259.980')
('260.310', '261.150')
('261.570', '263.610')
('264.360', '266.130')
('266.790', '268.200')
('268.320', '269.100')
('269.130', '270.540')
('271.590', '274.980')
('275.250', '275.910')

