('0.030', '5.820')
('10.890', '12.390')
('13.500', '15.840')
('16.890', '18.540')
('18.870', '20.850')
('21.120', '23.940')
('25.560', '27.690')
('28.140', '31.110')
('31.200', '34.440')
('34.620', '36.570')
('36.600', '39.750')
('39.750', '41.610')
('42.210', '44.730')
('44.760', '46.080')
('46.590', '48.600')
('48.600', '49.500')
('49.590', '52.620')
('52.740', '54.180')
('54.240', '56.460')
('56.760', '60.840')
('60.840', '62.580')
('62.580', '63.870')
('64.110', '66.630')
('67.380', '69.690')
('69.930', '71.340')
('71.760', '73.440')
('73.860', '75.900')
('76.050', '77.370')
('77.760', '78.480')
('78.780', '82.020')
('82.020', '85.020')
('85.440', '87.210')
('87.210', '88.800')
('88.920', '90.030')
('90.270', '91.380')
('92.040', '93.510')
('93.540', '95.490')
('95.700', '96.780')
('96.780', '100.950')
('100.950', '101.910')
('102.660', '104.850')
('105.090', '108.720')
('109.170', '110.310')
('110.310', '111.930')
('112.080', '113.490')
('113.730', '116.790')
('116.880', '118.650')
('118.650', '121.980')
('122.070', '123.030')
('123.900', '125.970')
('126.030', '128.670')
('128.790', '130.020')
('130.320', '132.000')
('132.000', '134.820')
('134.820', '136.260')
('136.860', '138.240')
('139.110', '142.950')
('143.160', '144.210')
('144.480', '146.250')
('146.280', '147.090')
('147.780', '149.220')
('149.370', '150.900')
('151.530', '155.220')
('155.610', '157.350')
('157.830', '160.200')
('160.530', '162.870')
('162.870', '164.850')
('164.940', '165.810')
('165.810', '167.490')

