('0.000', '6.030')
('8.310', '11.220')
('11.220', '13.560')
('14.190', '17.790')
('18.150', '20.010')
('20.490', '22.290')
('22.650', '24.870')
('24.930', '26.460')
('26.610', '29.700')
('30.030', '31.080')
('31.500', '34.170')
('34.200', '37.680')
('37.950', '39.390')
('40.800', '45.660')
('46.200', '47.280')
('47.610', '50.100')
('50.100', '51.390')
('51.510', '53.430')
('53.430', '54.900')
('55.410', '56.700')
('56.700', '58.350')
('58.710', '59.910')
('60.510', '62.100')
('62.520', '63.990')
('65.220', '66.690')
('66.720', '68.220')
('68.220', '69.540')
('69.540', '71.670')
('71.820', '74.040')
('74.190', '77.160')
('77.190', '79.110')
('79.200', '81.480')
('81.510', '82.650')
('82.650', '85.290')
('85.800', '87.780')
('88.020', '89.190')
('89.250', '91.410')
('91.410', '93.900')
('93.900', '95.700')
('95.850', '98.760')
('98.880', '101.580')
('101.700', '103.950')
('104.190', '106.050')
('106.050', '110.310')
('110.490', '112.890')
('113.010', '115.500')
('115.860', '117.420')
('117.420', '118.320')
('118.320', '120.450')
('120.450', '121.770')
('122.250', '123.660')
('123.690', '127.350')
('127.950', '129.480')
('129.480', '131.040')
('131.100', '133.530')
('133.530', '134.670')
('135.090', '135.840')
('136.170', '137.790')
('138.270', '144.540')
('144.630', '147.630')
('147.660', '152.130')
('152.790', '155.670')
('155.670', '159.090')
('159.300', '161.550')
('161.760', '165.570')
('165.690', '170.250')
('170.490', '172.470')
('172.470', '174.780')
('174.780', '177.150')
('177.480', '178.740')
('178.770', '182.880')
('183.150', '186.360')
('186.600', '188.070')
('188.160', '189.240')
('189.600', '192.390')
('192.510', '198.210')
('198.570', '201.060')
('201.210', '204.690')
('204.720', '206.370')
('206.460', '208.260')
('208.590', '209.790')
('210.060', '211.860')
('211.890', '214.800')
('215.100', '216.690')
('216.960', '218.820')
('218.970', '220.410')
('220.410', '222.330')
('222.330', '225.600')
('225.630', '227.310')
('227.310', '228.270')
('228.270', '231.090')
('231.120', '233.400')
('233.910', '235.650')
