('0.090', '23.340')
('23.430', '26.010')
('26.010', '28.290')
('28.470', '34.230')
('34.470', '38.430')
('38.430', '40.710')
('40.710', '52.410')
('52.410', '55.140')
('55.380', '58.080')
('58.230', '59.940')
('60.180', '63.090')
('63.300', '68.880')
('68.910', '77.130')
('77.940', '80.010')
('80.010', '85.230')
('85.230', '89.400')
('89.400', '91.740')
('91.740', '97.530')
('97.830', '99.600')
('99.780', '102.510')
('102.510', '103.710')
('103.710', '105.900')
('106.140', '108.030')
('108.030', '110.910')
('111.090', '114.210')
('114.210', '115.560')
('115.560', '120.720')
('120.750', '124.320')
('124.410', '127.080')
('127.080', '128.250')
('128.430', '130.200')
('130.830', '134.280')
('134.280', '135.690')
('136.080', '137.010')
('137.130', '139.200')
('139.260', '143.880')
('144.120', '146.610')
('146.760', '150.000')
('150.150', '151.620')
('151.740', '153.180')
('153.210', '154.410')
('154.410', '157.500')
('157.530', '158.130')
('158.310', '160.980')
('160.980', '162.420')
('162.630', '163.380')
('163.530', '167.010')
('167.010', '169.440')
('170.460', '173.310')
('173.310', '174.630')
('174.630', '175.740')
('175.740', '177.960')
('178.020', '179.430')
('179.430', '181.080')
('181.080', '182.670')
('182.970', '184.470')
('184.560', '186.210')
('186.930', '187.620')
('187.620', '188.430')
('189.180', '190.410')
('190.620', '192.600')
('192.690', '194.400')
('194.490', '196.980')
('197.340', '198.360')
('198.540', '202.110')
('202.110', '203.940')
('204.120', '205.710')
('205.710', '207.270')
('207.510', '210.330')
('210.390', '216.990')
('217.140', '218.760')
('219.540', '221.970')
('222.360', '224.820')
('225.300', '226.920')
('227.190', '228.870')
('229.170', '232.380')
('232.530', '233.520')
('234.120', '237.510')
('237.750', '239.250')
('239.670', '242.340')
('242.550', '248.730')
('249.570', '250.950')
('251.850', '254.700')
('254.880', '258.390')

