('0.000', '2.760')
('3.870', '5.220')
('5.700', '6.360')
('6.360', '10.740')
('10.740', '13.590')
('14.130', '16.380')
('16.560', '17.520')
('17.760', '20.130')
('20.520', '24.900')
('25.260', '27.330')
('28.080', '29.220')
('29.220', '32.460')
('32.670', '34.020')
('34.140', '36.300')
('37.500', '39.090')
('39.120', '44.430')
('44.580', '47.040')
('47.580', '50.010')
('50.070', '51.270')
('51.360', '53.070')
('53.310', '54.390')
('54.990', '58.050')
('58.080', '59.670')
('59.670', '62.490')
('62.880', '66.810')
('67.260', '71.640')
('73.110', '74.190')
('74.430', '76.620')
('77.250', '79.140')
('79.530', '82.350')
('82.380', '83.880')
('84.270', '87.900')
('88.830', '89.880')
('90.270', '93.000')
('93.510', '94.110')
('94.770', '95.970')
('96.030', '96.990')
('97.830', '99.540')
('99.570', '101.070')
('101.520', '104.130')
('105.210', '107.820')
('109.830', '111.270')
('111.270', '112.170')
('112.440', '113.820')
('114.510', '117.540')
('117.750', '118.860')
('119.070', '119.730')
('120.060', '121.290')
('122.160', '123.930')
('123.990', '124.830')
('125.310', '126.570')
('126.930', '129.540')
('130.410', '132.120')
('132.570', '133.830')
('134.130', '134.730')
('136.560', '140.310')
('140.550', '141.240')
('141.570', '142.560')
('142.740', '145.080')
('145.170', '146.490')
('146.520', '148.500')
('149.700', '151.830')
('152.850', '153.450')
('153.450', '155.460')
('155.970', '158.640')
('158.640', '160.740')
('160.980', '163.260')
('163.470', '164.760')
('165.060', '167.340')
('168.240', '170.400')
('170.670', '171.330')
('172.050', '174.210')
('174.420', '176.460')
('176.730', '179.700')
('180.720', '183.360')
('183.480', '184.080')
('184.380', '185.580')
('185.760', '187.290')
('187.440', '188.040')
('188.430', '189.120')
('189.720', '191.100')
('191.310', '194.790')
('195.780', '197.190')
('197.370', '199.170')
('199.230', '199.830')
('201.450', '203.460')
('204.450', '205.320')
('207.810', '209.070')
('209.430', '210.030')
('210.750', '211.860')
('211.980', '213.270')
('213.870', '215.580')
('216.540', '218.430')
('220.290', '221.190')
('222.030', '222.750')
('222.750', '223.650')
('225.180', '226.140')
('227.430', '229.590')
('230.250', '231.060')
('231.480', '232.350')
('232.590', '233.820')
('233.910', '235.140')
('236.340', '238.290')
('239.070', '240.720')
('241.590', '242.940')
('243.810', '244.740')
('245.370', '246.630')
('248.370', '249.120')
('251.070', '252.180')
('256.230', '257.220')
('258.630', '259.860')
('262.140', '262.980')
('263.160', '264.180')
('264.240', '265.440')
('267.720', '268.590')
('271.170', '272.130')
('273.750', '274.380')
('276.840', '278.910')
('280.890', '281.910')
('282.000', '283.260')
('284.490', '285.660')
('285.960', '287.220')
('288.120', '289.200')
('290.520', '291.300')

