('7.350', '10.080')
('10.440', '13.620')
('13.890', '18.480')
('18.480', '21.210')
('21.450', '27.240')
('27.510', '30.360')
('30.360', '31.710')
('32.160', '35.130')
('35.430', '41.010')
('41.130', '46.500')
('46.770', '50.340')
('50.370', '52.470')
('52.920', '53.610')
('53.610', '57.870')
('58.140', '61.080')
('61.560', '62.280')
('62.340', '68.250')
('68.310', '71.910')
('72.000', '72.960')
('73.800', '76.950')
('77.130', '82.980')
('82.980', '84.750')
('85.110', '90.030')
('90.240', '92.130')
('92.130', '94.380')
('95.040', '97.140')
('97.290', '100.230')
('100.260', '104.910')
('105.030', '108.420')
('108.420', '110.730')
('110.790', '112.560')
('112.710', '115.110')
('115.170', '117.300')
('117.360', '117.960')
('118.350', '119.220')
('119.220', '120.420')
('120.840', '125.670')
('126.030', '129.180')
('129.300', '129.990')
('130.350', '131.850')
('132.300', '135.270')
('135.390', '136.710')
('136.950', '141.420')
('142.140', '142.830')
('142.890', '143.580')
('143.700', '147.480')
('147.510', '148.740')
('148.890', '149.880')
('149.940', '152.610')
('152.940', '155.370')
('155.370', '157.620')
('157.650', '158.250')
('158.460', '160.860')
('161.040', '162.690')
('162.870', '163.590')
('164.130', '165.060')
('165.060', '167.070')
('167.670', '168.720')
('169.080', '170.820')
('170.970', '171.750')
('172.530', '173.280')
('173.490', '174.300')
('174.720', '175.410')
('175.410', '177.420')
('179.400', '180.450')
('180.450', '181.110')
('181.110', '182.070')
('182.250', '183.060')
('184.350', '186.420')
('187.620', '192.600')
('193.110', '196.470')
('197.130', '198.480')
('198.480', '199.080')
('199.080', '200.430')
('200.670', '205.050')
('205.110', '208.710')
('209.100', '210.300')
('210.660', '213.780')
('214.350', '215.190')
('215.550', '217.530')
('217.920', '218.970')
('219.210', '220.680')
('220.710', '222.300')
('222.330', '223.830')
('224.610', '225.540')
('225.930', '226.530')
('227.010', '227.820')
('229.080', '231.240')
('231.450', '233.010')
('234.150', '235.590')
('236.070', '237.570')
('238.080', '239.550')
('240.120', '241.050')
('241.230', '242.070')
('242.100', '243.510')
('243.780', '245.880')
('246.030', '246.870')
('248.580', '249.540')
('250.620', '252.540')
('252.540', '253.440')
('253.890', '256.140')
('256.290', '257.130')
('257.250', '258.150')
('259.050', '261.030')
('261.060', '261.660')
('261.660', '263.430')
('264.210', '265.680')
('266.550', '267.720')
('269.130', '269.790')
('271.680', '273.330')
('273.660', '275.220')
('276.450', '277.170')
('277.200', '278.190')
('278.220', '279.540')
('279.660', '281.190')
('281.190', '282.630')
('283.170', '283.770')
('283.770', '285.120')
('285.360', '287.610')
('287.610', '288.480')
('289.530', '291.180')
('291.180', '292.650')
('292.740', '293.670')
('295.650', '297.840')
('299.670', '300.660')
('301.230', '302.370')
('302.970', '303.930')
('304.560', '305.760')
('305.940', '307.290')
('307.440', '308.430')
('309.630', '311.130')
('311.190', '312.660')
('312.900', '314.970')
('315.270', '316.500')
('317.220', '319.770')
('320.100', '320.700')
('321.660', '322.650')
('323.310', '324.510')
('324.810', '326.730')
('327.390', '330.750')
('330.750', '333.120')
('333.720', '335.700')
('336.060', '337.170')
('337.170', '338.670')
('338.670', '340.770')
('341.490', '343.050')
('344.370', '345.420')
('346.050', '346.740')
('347.070', '348.420')
('349.200', '350.610')
('350.880', '351.840')
('352.080', '353.190')
('354.660', '356.070')
('356.370', '357.450')
('357.600', '358.530')
('358.980', '360.450')
('360.780', '361.500')
('362.130', '363.090')
('363.570', '364.560')
('364.650', '365.670')
('366.000', '367.200')
('368.040', '369.090')
('369.780', '370.950')
('372.330', '373.290')
('373.920', '375.300')
('375.540', '377.550')
('378.630', '380.160')
('380.730', '382.110')
('382.770', '383.760')
('384.000', '385.110')
('385.830', '386.760')
('387.840', '389.040')
('391.140', '392.100')
('393.120', '394.170')
('394.470', '395.250')
('395.610', '396.900')
('397.560', '398.400')
('398.700', '399.840')
('400.500', '401.370')
('401.370', '402.510')
('402.570', '403.770')
('404.760', '405.720')
('405.720', '406.470')
('407.190', '408.270')
('408.600', '410.340')
('410.670', '411.840')
('412.320', '415.440')
('416.010', '417.030')
('417.090', '417.900')
('417.990', '419.280')
('419.940', '420.750')
('421.620', '422.790')
('422.970', '424.110')
('424.410', '425.670')
('425.670', '426.840')
('428.130', '429.300')
('429.480', '430.410')
('430.410', '431.520')
('431.820', '432.840')
('433.950', '435.150')
('435.270', '436.350')
('436.470', '437.790')
('438.300', '439.230')
('439.740', '440.340')
('440.490', '442.110')
('442.980', '444.090')
('444.810', '445.650')
('445.740', '446.400')
('446.850', '448.530')
('449.490', '451.710')
('453.180', '455.400')
('456.240', '457.470')
('457.530', '459.420')
('460.380', '461.820')
('462.090', '463.440')
('463.800', '464.640')
('464.760', '466.320')
('466.320', '467.490')
('467.580', '468.780')
('468.990', '470.070')
('470.490', '472.860')
('473.010', '474.330')
('474.450', '475.050')
('475.380', '476.460')
('477.510', '478.920')
('479.070', '479.970')
('480.120', '481.140')
('481.890', '482.970')
('484.200', '484.920')
('486.270', '487.500')
('487.680', '489.030')
('491.160', '493.590')
('494.310', '495.570')
('495.720', '496.860')
('496.860', '498.180')
('498.300', '500.160')
('500.280', '502.410')
('503.310', '504.540')
('506.010', '506.760')
('507.450', '509.310')
('509.670', '510.810')
('511.080', '511.890')
('513.990', '514.950')
('516.120', '517.590')
('519.120', '520.140')
('520.830', '521.730')
('522.360', '523.980')
('524.550', '525.690')
('527.940', '529.320')
('531.660', '532.740')
('533.850', '534.810')
('536.520', '537.210')
('540.150', '541.320')
('541.650', '542.580')
('543.540', '544.200')
('544.620', '545.340')
('545.970', '546.720')
('548.610', '549.990')
('551.340', '553.020')
('556.050', '557.490')
('559.740', '560.940')
('561.330', '562.500')
('563.940', '565.170')
('569.610', '570.510')
('574.740', '576.030')
('577.770', '578.490')
('580.770', '581.940')
('583.950', '584.640')
('587.220', '588.900')
('591.330', '591.930')
('593.550', '595.320')
('596.190', '596.790')
('597.420', '598.410')
('598.410', '599.010')
('599.760', '601.140')
('603.750', '605.430')
('608.100', '608.910')
('610.230', '610.920')
('613.290', '614.370')
('614.670', '616.380')
('616.740', '617.850')
('622.260', '624.060')
('625.470', '626.250')
('627.720', '628.680')
('630.900', '631.890')
('632.670', '634.440')
('634.710', '635.550')
('635.700', '636.300')
('636.630', '637.710')
('641.700', '642.930')
('647.040', '647.940')
('648.390', '649.290')
('649.590', '651.510')
('652.230', '653.250')
('656.220', '657.180')
('657.360', '658.560')
('658.740', '659.640')
('659.670', '660.900')
('662.400', '665.820')
('666.990', '667.800')
('668.670', '669.270')
('669.810', '670.590')
('671.520', '672.180')
('673.410', '675.090')
('675.870', '676.620')
('677.670', '678.420')
('679.740', '680.520')
('685.470', '686.520')
('686.940', '688.410')
('688.740', '690.090')
('690.300', '691.410')
('692.220', '693.750')
('694.200', '695.610')
('695.790', '696.420')
('698.340', '699.120')
('699.270', '700.440')
('701.280', '702.030')
('703.500', '705.600')
('705.660', '706.620')
('707.760', '708.870')
('710.670', '711.330')
('711.360', '712.500')
('713.160', '713.910')
('715.830', '717.240')
('718.680', '719.280')
('719.400', '721.230')
('721.380', '722.010')
('722.250', '723.360')
('723.930', '724.590')
('724.740', '725.370')
('727.680', '728.310')
('728.610', '729.690')
('731.820', '733.230')
('735.450', '736.710')
('737.160', '737.940')
('738.450', '739.170')
('739.470', '740.850')
('742.200', '743.790')
('747.690', '748.860')
('750.090', '750.840')
('751.440', '752.100')
('752.550', '753.450')
('753.990', '754.800')
('755.250', '756.600')
('756.900', '757.830')
('759.990', '760.650')
('760.800', '761.550')
('762.540', '763.140')
('763.680', '764.370')
('767.160', '768.180')
('769.920', '770.760')
('772.680', '773.280')
('773.970', '774.660')
('774.870', '775.890')
('776.250', '777.450')
('779.610', '780.840')
('781.290', '782.340')
('782.610', '783.270')
('783.720', '785.280')
('785.310', '786.570')
('788.040', '789.330')
('789.390', '790.620')
('790.860', '791.760')
('792.090', '792.780')
('792.870', '793.470')
('793.950', '795.090')
('798.720', '799.590')
('803.070', '803.880')
('803.970', '804.600')
('804.810', '805.650')
('807.240', '808.320')
('810.300', '811.140')
('814.680', '815.370')
('815.850', '816.450')
('820.020', '820.770')
('821.490', '822.690')
('824.970', '826.050')
('827.850', '828.930')
('829.110', '830.460')
('831.960', '832.650')
('836.130', '836.730')
('837.210', '838.920')
('840.780', '841.980')
('843.900', '844.920')
('845.850', '846.810')
('847.080', '848.130')
('848.850', '849.900')
('850.560', '852.300')

