('7.290', '8.070')
('8.280', '11.520')
('12.150', '15.300')
('15.510', '17.850')
('18.120', '20.460')
('20.490', '24.960')
('25.050', '27.630')
('27.870', '30.840')
('31.080', '31.740')
('32.040', '34.980')
('35.340', '37.800')
('38.160', '40.200')
('40.410', '43.650')
('43.650', '46.320')
('46.380', '49.890')
('50.190', '53.670')
('53.670', '56.670')
('56.700', '57.690')
('58.320', '61.530')
('61.680', '62.970')
('63.000', '63.750')
('63.780', '66.090')
('66.390', '67.470')
('67.470', '70.230')
('70.500', '74.010')
('74.070', '74.970')
('75.030', '76.470')
('76.680', '78.870')
('79.020', '80.790')
('80.820', '83.370')
('83.580', '84.210')
('84.300', '87.150')
('87.150', '89.310')
('89.310', '90.060')
('90.510', '93.030')
('93.210', '94.740')
('94.980', '96.660')
('96.660', '97.470')
('97.980', '100.740')
('100.770', '103.140')
('103.140', '104.850')
('104.850', '108.630')
('108.900', '109.890')
('110.010', '113.760')
('113.760', '115.620')
('115.620', '116.880')
('116.910', '118.050')
('118.230', '121.080')
('121.080', '122.640')
('123.120', '124.050')
('124.470', '128.610')
('129.870', '131.760')
('132.840', '137.790')
('138.180', '140.610')
('140.640', '141.840')
('141.840', '143.250')
('143.700', '146.520')
('147.150', '148.350')
('149.400', '150.150')
('150.150', '152.010')
('153.330', '155.640')
('156.180', '157.860')
('158.490', '159.840')
('161.160', '164.640')
('165.090', '166.650')
('166.650', '167.850')
('167.850', '168.690')
('168.810', '169.980')
('170.070', '171.900')
('171.900', '173.220')
('174.180', '175.200')
('175.350', '177.870')
('177.930', '180.630')
('180.810', '182.370')
('182.910', '183.600')
('183.870', '185.910')
('186.660', '187.440')
('188.520', '189.780')
('189.840', '192.030')
('194.910', '195.840')
('196.350', '197.880')
('197.940', '199.080')
('199.320', '199.920')
('200.040', '201.030')
('201.810', '203.670')
('204.690', '206.280')
('206.520', '208.020')
('208.320', '209.400')
('210.690', '214.320')
('214.410', '215.880')
('216.210', '217.050')
('217.050', '217.890')
('217.890', '219.180')
('220.710', '221.640')
('222.870', '223.860')
('224.070', '225.690')
('225.720', '227.970')
('228.030', '229.020')
('230.460', '231.750')

